"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"375","Adam Clendening","CBJ","D","4","1.15","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"377","Dmitrij Jaskin","WSH","R","37","0.78333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"382","Joel Edmundson","CAR, STL","D","74","9.05","0","0","0","0","0","-","1","0.00","0.13","1","1","1","1","0","0","8","4","4","0","0","0","0","0","0","0","0","0","0","-"
"383","Matt Nieto","COL","L","74","3.1666666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"384","Xavier Ouellet","MTL","D","19","1.4166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"385","Miikka Salomaki","NSH","R","40","2.4833333333333","0","0","0","0","0","-","1","0.00","0.07","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"387","Scott Harrington","CBJ","D","75","1.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"392","Adam Larsson","EDM","D","83","6.3333333333333","0","0","0","0","0","0.00","3","0.00","0.07","3","3","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"401","Jamie Oleksiak","DAL, PIT","D","69","5.5166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"406","Connor Murphy","CHI","D","58","1.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","-"
"407","Stefan Noesen","N.J","R","41","27.416666666667","0","0","0","0","0","0.00","3","0.00","0.48","4","4","4","3","0","0","8","4","4","0","0","0","0","0","5","2","0","4","4","50.00"
"408","Joe Morrow","WPG","D","41","1.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","1","0","0","0","0","0","0","0","-"
"415","Kurtis Gabriel","N.J","R","22","0.26666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","14","4","2","2","0","0","0","0","0","0","0","0","0","-"
"417","Barclay Goodrow","S.J","C, R","93","8.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","1","0","0","0","4","3","57.14"
"420","J.T. Brown","MIN","R","56","0.53333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","12","2","1","0","1","0","0","0","0","0","0","0","0","-"
"421","Matt Tennyson","BUF, N.J","D","8","0.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"422","Luke Glendening","DET","C","88","9.4333333333333","0","0","0","0","0","-","1","0.00","0.26","1","1","1","1","0","0","5","1","0","1","0","0","1","0","0","0","0","16","9","64.00"
"430","Phillip Di Giuseppe","CAR, NSH","L","24","9.2166666666667","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","100.00"
"431","Brady Skjei","NYR","D","86","18.95","0","0","0","0","0","0.00","2","0.00","0.18","3","2","1","1","1","1","2","1","1","0","0","2","4","0","0","0","0","0","0","-"
"433","Scott Laughton","PHI","C, L","90","12.816666666667","0","0","0","0","0","-","2","0.00","0.23","2","2","2","2","1","0","7","2","1","1","0","1","0","0","0","1","0","4","2","66.67"
"434","Mark Jankowski","CGY","C","90","21.683333333333","0","0","0","0","0","-","1","0.00","0.13","2","2","2","0","0","0","0","0","0","0","0","0","1","0","0","2","1","8","4","66.67"
"437","Jordan Schmaltz","STL","D","20","1.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"438","Zemgus Girgensons","BUF","C","84","4.8","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"443","Derrick Pouliot","VAN","D","62","70.033333333333","0","0","0","0","0","0.00","4","0.00","0.43","12","8","2","0","0","0","0","0","0","0","0","0","3","1","1","1","1","0","0","-"
"445","Slater Koekkoek","CHI, T.B","D","34","1.7166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"453","Chandler Stephenson","WSH","C","74","1.5166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","80.00"
"455","Mackenzie MacEachern","STL","L","32","0.56666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","0","0","0","0","0","-"
"457","Jujhar Khaira","EDM","L","71","22.45","0","0","0","0","0","0.00","1","0.00","0.06","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","5","5","50.00"
"458","Adam Pelech","NYI","D","88","11.233333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"461","Jordan Martinook","CAR","L","86","9.3833333333333","0","0","0","0","0","-","0","-","0.15","2","2","1","1","0","0","8","4","4","0","0","0","0","1","0","1","0","3","5","37.50"
"462","Boo Nieves","NYR","C","43","1.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"466","Teddy Blueger","PIT","C","39","1.9666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","25.00"
"467","Jake McCabe","BUF","D","71","3.8","0","0","0","0","0","-","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"468","Brock McGinn","CAR","L","92","21.833333333333","0","0","0","0","0","0.00","1","0.00","0.3","4","3","3","2","0","0","4","2","2","0","0","0","0","0","1","1","0","2","0","100.00"
"471","Trevor Carrick","CAR, S.J","D","4","1.5166666666667","0","0","0","0","0","-","0","-","0.06","1","1","1","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"474","Gemel Smith","BOS, DAL, T.B","C","20","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"475","Brett Kulak","MTL","D","65","3.4666666666667","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"476","Kevin Roy","ANA","L","3","0.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"477","Cedric Paquette","T.B","C","81","2.6666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","12","6","6","0","0","0","0","0","0","0","0","3","0","100.00"
"480","Danny O'Regan","BUF","C","1","0.88333333333333","0","0","0","0","0","-","0","-","0.13","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"481","Paul LaDue","L.A","D","33","2.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"482","Jake Bischoff","VGK","D","4","0.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"485","Joseph Blandisi","ANA, PIT","C","16","0.26666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"489","Jaycob Megna","ANA","D","28","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"490","Nikita Gusev","N.J","L","9","19.45","0","0","0","0","0","-","3","0.00","0.57","4","4","2","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","-"
"491","Christian Djoos","WSH","D","45","3.2833333333333","0","0","0","0","0","-","0","-","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"492","Joakim Ryan","L.A, S.J","D","48","2.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","1","0","0","0","0","0","0","0","-"
"493","Kurtis MacDermid","L.A","D","15","0.68333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","12","3","1","2","0","0","0","0","0","0","0","0","0","-"
"494","Ashton Sautner","VAN","D","17","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"495","Andrej Sustr","ANA","D","5","0.71666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"496","Tim Schaller","VAN","C","57","0.96666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"497","Danny DeKeyser","DET","D","60","11.433333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"499","Carter Rowney","ANA","C, R","73","5.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","66.67"
"500","Chad Ruhwedel","PIT","D","18","1.5666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"501","Michael Raffl","PHI","L","75","2.9166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","1","0","0","0","0","-"
"503","John Gilmour","BUF, NYR","D","6","0.63333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"506","Tyler Motte","VAN","C","80","3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"508","Saku Maenalanen","CAR","R","34","4.4666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","10","1","0","0","1","1","0","0","0","0","0","0","1","0.00"
"509","Tucker Poolman","WPG","D","10","0.66666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"510","Connor Clifton","BOS","D","27","0.96666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"512","Carson Soucy","MIN","D","8","0.26666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"513","Jonny Brodzinski","L.A, S.J","C, L","15","4.7","0","0","0","0","0","0.00","0","-","0.25","3","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"514","Josh Brown","FLA","D","46","1.1333333333333","0","0","0","0","0","-","0","-","0.04","1","1","0","0","0","0","10","2","0","2","0","0","0","0","0","0","0","0","0","-"
"515","John Hayden","CHI, N.J","C, R","59","22.7","0","0","0","0","0","0.00","0","-","0.36","2","2","2","2","0","0","6","3","3","0","0","0","0","0","2","3","0","2","1","66.67"
"520","Carter Verhaeghe","T.B","C","8","6.2666666666667","0","0","0","0","0","0.00","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"521","Sven Andrighetto","COL","R","64","77.633333333333","0","0","0","0","0","0.00","10","0.00","1.45","18","16","9","4","0","0","6","3","3","0","0","2","0","0","1","4","0","0","1","0.00"
"525","Nick Paul","OTT","L","25","0.53333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"526","Andrew Copp","WPG","C","80","13.783333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","75.00"
"527","Ben Harpur","OTT","D","51","1.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","12","3","1","2","0","0","0","0","0","0","0","0","0","-"
"528","Ryan Graves","COL","D","36","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"531","Jason Dickinson","DAL","C","75","6.9666666666667","0","0","0","0","0","-","1","0.00","0.07","1","1","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","2","5","28.57"
"532","Ryan Hartman","MIN, NSH, PHI","R","93","22.283333333333","0","0","0","0","0","0.00","1","0.00","0.39","3","3","3","3","0","0","18","6","4","2","0","2","1","0","2","2","1","0","4","0.00"
"533","Ian McCoshen","FLA","D","19","0.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"535","Jacob de la Rose","DET","C, L","71","5.1666666666667","0","0","0","0","0","-","0","-","0.07","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","1","83.33"
"538","Remi Elie","BUF","L","16","1.0833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"539","Robert Hagg","PHI","D","90","3.9166666666667","0","0","0","0","0","-","0","-","0.03","1","1","0","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","0","-"
"540","Steven Santini","N.J","D","39","2.9666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"541","Nic Petan","TOR, WPG","C, L","22","9.5333333333333","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"542","Dillon Heatherington","DAL","D","5","0.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"543","Carl Dahlstrom","CHI, WPG","D","46","1.55","0","0","0","0","0","-","1","0.00","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"544","Madison Bowey","DET, WSH","D","56","3.15","0","0","0","0","0","0.00","1","0.00","0.39","3","3","1","1","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"545","Artturi Lehkonen","MTL","L","92","45.95","0","0","0","0","0","0.00","7","0.00","1.02","15","11","11","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","-"
"546","William Carrier","VGK","L","66","5.9833333333333","0","0","0","0","0","-","0","-","0.09","1","1","0","0","0","0","7","2","1","1","0","0","0","0","1","1","0","0","1","0.00"
"549","Brett Pesce","CAR","D","83","12.2","0","0","0","0","0","-","1","0.00","0.15","3","1","2","0","0","0","2","1","1","0","0","0","0","2","0","1","0","0","0","-"
"559","Valeri Nichushkin","COL, DAL","R","63","26.966666666667","0","0","0","0","0","0.00","1","0.00","0.12","2","1","2","1","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"560","Samuel Morin","PHI","D","5","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"565","Nikita Zadorov","COL","D","79","5.15","0","0","0","0","0","-","2","0.00","0.21","2","2","2","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"566","Mirco Mueller","N.J","D","60","6.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","0","-"
"567","Kerby Rychel","CGY","L","2","0.5","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"569","Frederik Gauthier","TOR","C","82","2.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","4","4","50.00"
"570","Jean-Sebastien Dea","N.J, PIT","C","23","8.2166666666667","0","0","0","0","0","-","2","0.00","0.3","3","3","3","1","0","0","0","0","0","0","0","0","1","0","0","0","0","3","1","75.00"
"571","Ross Johnston","NYI","L","20","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"572","Colby Cave","BOS, EDM","C","55","23.783333333333","0","0","0","0","0","-","1","0.00","0.42","3","3","3","3","0","0","0","0","0","0","0","0","0","0","0","1","0","4","7","36.36"
"573","Nathan Walker","WSH","L","3","1.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"574","Josh Currie","EDM","R","21","1.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-"
"575","Joel Hanley","DAL","D","18","2.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"577","Trevor van Riemsdyk","CAR","D","80","6.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"578","Ryan Carpenter","CHI, VGK","C","76","14.866666666667","0","0","0","0","0","-","2","0.00","0.44","2","2","2","2","0","0","2","1","1","0","0","0","1","0","1","1","0","2","5","28.57"
"579","Christian Folin","MTL, PHI","D","50","1.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"581","Daniel Carr","NSH, VGK","L","9","0.83333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"582","Garnet Hathaway","CGY, WSH","R","89","14.416666666667","0","0","0","0","0","-","0","-","0.14","1","1","1","1","0","0","12","3","1","2","0","1","0","0","0","1","0","0","0","-"
"583","Frederick Gaudreau","NSH","C","55","1.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","33.33"
"584","Melker Karlsson","S.J","C","90","4.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","0","0","0","0","0","-"
"585","Pierre-Edouard Bellemare","COL, VGK","C, L","86","5.7333333333333","0","0","0","0","0","-","0","-","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","80.00"
"586","Tomas Nosek","VGK","L","80","28.816666666667","0","0","0","0","0","0.00","4","0.00","0.55","6","6","5","4","0","2","0","0","0","0","0","0","1","0","0","1","0","3","4","42.86"
"591","Michael Dal Colle","NYI","L","37","7.0666666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"593","Haydn Fleury","CAR","D","30","0.83333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"600","Julius Honka","DAL","D","29","12.116666666667","0","0","0","0","0","-","1","0.00","0.06","3","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"602","Sonny Milano","CBJ","L","16","6.0333333333333","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"607","Robby Fabbri","STL","C","40","35.05","0","0","0","0","0","0.00","1","0.00","0.5","4","4","4","2","0","0","0","0","0","0","0","0","0","1","1","2","0","1","4","20.00"
"611","Nikita Scherbak","L.A","R","8","0.58333333333333","0","0","0","0","0","-","1","0.00","0.08","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"613","Joshua Ho-Sang","NYI","R","10","19.166666666667","0","0","0","0","0","0.00","2","0.00","0.27","3","3","2","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","-"
"615","John Quenneville","N.J","C","19","18.5","0","0","0","0","0","-","1","0.00","0.35","8","6","4","1","0","1","0","0","0","0","0","0","1","1","0","4","0","0","0","-"
"616","Brendan Lemieux","NYR, WPG","L","70","29.016666666667","0","0","0","0","0","0.00","1","0.00","0.26","3","2","2","2","0","1","19","5","2","3","0","0","0","1","2","3","0","0","0","-"
"618","Ivan Barbashev","STL","C","90","5.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","25.00"
"620","Andreas Englund","OTT","D","3","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"622","Nicolas Aube-Kubel","PHI","R","9","0.43333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"626","Juho Lammikko","FLA","R","40","3.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","60.00"
"627","Warren Foegele","CAR","L","87","10.716666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","4","2","2","0","0","1","0","0","1","0","0","0","0","-"
"629","Louie Belpedio","MIN","D","2","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"632","Christoffer Ehn","DET","C","67","0.93333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"635","Sam Lafferty","PIT","C","9","0.81666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","1","1","50.00"
"637","Gustav Forsling","CHI","D","43","9.0333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"638","Clark Bishop","CAR","C","20","2.9333333333333","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","33.33"
"640","Anders Bjork","BOS","L","21","16.866666666667","0","0","0","0","0","0.00","2","0.00","0.3","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"641","Rourke Chartier","S.J","C","13","0.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"643","Sammy Blais","STL","L","41","16.516666666667","0","0","0","0","0","0.00","2","0.00","0.25","2","2","1","1","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"644","Dylan Sikura","CHI","R","33","0.43333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"647","Joe Hicketts","DET","D","11","0.28333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"648","Dryden Hunt","FLA","L","41","3.85","0","0","0","0","0","0.00","0","-","0.08","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"649","Andrew Mangiapane","CGY","L","54","23.616666666667","0","0","0","0","0","-","5","0.00","0.53","6","6","4","2","0","0","2","1","1","0","0","0","0","0","1","3","0","0","0","-"
"650","Jack Rodewald","OTT","R","6","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"651","Danick Martel","T.B","L","9","0.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"653","Nikita Soshnikov","STL","R","5","0.13333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"657","Jonas Siegenthaler","WSH","D","39","0.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"663","Travis Dermott","TOR","D","64","8.4666666666667","0","0","0","0","0","0.00","0","-","0.03","1","1","0","0","0","0","0","0","0","0","0","0","2","0","1","2","0","0","0","-"
"669","Brendan Guhle","ANA, BUF","D","13","9.2833333333333","0","0","0","0","0","-","0","-","0.09","4","2","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"671","Oliver Kylington","CGY","D","46","1.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"672","Evgeny Svechnikov","DET","L","3","2.9166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"673","Christian Fischer","ARI","R","80","121.3","0","0","0","0","0","0.00","11","0.00","1.88","18","18","16","8","0","2","9","3","2","1","0","0","2","0","2","9","1","0","1","0.00"
"676","Cooper Marody","EDM","C","6","0.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"677","Brandon Carlo","BOS","D","81","4.1833333333333","0","0","0","0","0","-","1","0.00","0.05","1","1","0","0","0","0","7","2","1","1","0","0","0","0","0","0","0","0","0","-"
"681","Ethan Bear","EDM","D","11","5.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"683","Noah Juulsen","MTL","D","21","0.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"684","Austin Wagner","L.A","L","70","4.8333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"688","Guillaume Brisebois","VAN","D","8","0.28333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"690","Jeremy Lauzon","BOS","D","16","0.51666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"692","Mathieu Joseph","T.B","R","79","13.883333333333","0","0","0","0","0","0.00","1","0.00","0.13","2","2","2","0","0","0","2","1","1","0","0","2","1","0","0","2","0","0","0","-"
"693","Lawson Crouse","ARI","L","90","7.7166666666667","0","0","0","0","0","-","3","0.00","0.28","4","4","2","1","0","0","12","6","6","0","0","3","0","0","1","0","0","1","0","100.00"
"694","Kyle Capobianco","ARI","D","8","4.6","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"696","Filip Chlapik","OTT","C","6","8.1833333333333","0","0","0","0","0","-","1","0.00","0.19","2","2","1","1","0","0","2","1","1","0","0","0","0","0","0","2","0","1","1","50.00"
"697","Jacob Larsson","ANA","D","60","2.7833333333333","0","0","0","0","0","-","1","0.00","0.09","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"698","Joel Eriksson Ek","MIN","C","65","9.7833333333333","0","0","0","0","0","0.00","1","0.00","0.12","1","1","1","1","0","0","0","0","0","0","0","0","0","0","2","1","0","7","6","53.85"
"702","John Marino","PIT","D","9","0.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"705","Markus Hannikainen","CBJ","L","44","2.7333333333333","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
