id,player_name,team,gp,toi,sa,sv,ga,sv_pcg,gaa,gsaa,xga,hdsa,hdsv,hdga,hdsv_pcg,hdgaa,hdgsaa,mdsa,mdsv,mdga,mdsv_pcg,mdgaa,mdgsaa,ldsa,ldsv,ldga,ldsv_pcg,ldgaa,ldgsaa,rush_attempts_against,rebound_attempts_against,avg_shot_dist,avg_goal_dist
66,Connor Hellebuyck,WPG,113,5248.3833333333,2854,2634,220,0.923,2.52,10.75,211.9,724,592,132,0.818,1.51,-5.81,720,667,53,0.926,0.61,10.87,1265,1231,34,0.973,0.39,1.77,132,328,37.06,21.05
67,Linus Ullmark,BUF,70,3308.8333333333,1747,1613,134,0.923,2.43,7.25,121.03,429,353,76,0.823,1.38,-1.23,456,419,37,0.919,0.67,3.45,780,759,21,0.973,0.38,1.05,71,142,36.59,20.31
68,Aaron Dell,S.J,54,2363.3333333333,1128,1024,104,0.908,2.64,-12.80,90.1,329,268,61,0.815,1.55,-3.66,319,286,33,0.897,0.84,-4.70,409,399,10,0.976,0.25,1.56,75,129,35.82,19.52
69,Mike Condon,OTT,2,63.783333333333,34,28,6,0.824,5.64,-3.25,2.32,12,7,5,0.583,4.70,-2.91,11,10,1,0.909,0.94,-0.02,11,11,0,1.000,0.00,0.31,1,3,31.24,16.00
70,Antti Raanta,ARI,42,1835.5333333333,989,915,74,0.925,2.42,5.96,75.98,267,218,49,0.816,1.60,-2.46,226,209,17,0.925,0.56,3.05,445,437,8,0.982,0.26,4.58,50,139,36.47,18.72
71,Antoine Bibeau,COL,2,61.05,27,27,0,1.000,0.00,2.18,2.99,8,8,0,1.000,0.00,1.39,7,7,0,1.000,0.00,0.62,10,10,0,1.000,0.00,0.28,0,3,33.37,-
72,Cal Petersen,L.A,14,656.9,350,328,22,0.937,2.01,6.30,24.05,86,74,12,0.860,1.10,2.99,81,74,7,0.914,0.64,0.19,157,154,3,0.981,0.27,1.44,13,32,39.15,21.36
73,Marcus Hogberg,OTT,23,1014.5,561,514,47,0.916,2.78,-1.64,43.75,153,126,27,0.824,1.60,-0.33,138,126,12,0.913,0.71,0.24,247,239,8,0.968,0.47,-1.02,36,75,36.27,20.15
74,Juuse Saros,NSH,62,2669.75,1356,1246,110,0.919,2.47,-0.36,102.31,353,289,64,0.819,1.44,-2.48,368,341,27,0.927,0.61,5.65,560,543,17,0.970,0.38,-1.17,85,155,35.95,22.09
75,Tristan Jarry,PIT,31,1485.8,761,711,50,0.934,2.02,11.53,49.53,169,138,31,0.817,1.25,-1.55,200,188,12,0.940,0.48,5.74,342,335,7,0.980,0.28,2.67,40,64,38.85,20.98
76,Eric Comrie,"DET, WPG",4,154.1,78,66,12,0.846,4.67,-5.69,6.38,22,16,6,0.727,2.34,-2.17,21,17,4,0.810,1.56,-2.14,31,29,2,0.935,0.78,-1.12,4,12,34.62,20.50
77,Pheonix Copley,WSH,27,1218.65,600,549,51,0.915,2.51,-2.49,46.76,168,140,28,0.833,1.38,1.28,138,121,17,0.877,0.84,-4.76,257,251,6,0.977,0.30,1.27,40,68,35.60,20.92
78,Thatcher Demko,VAN,28,1307.7,690,631,59,0.914,2.71,-3.21,52.14,184,146,38,0.793,1.74,-5.93,215,200,15,0.930,0.69,4.07,262,256,6,0.977,0.28,1.41,48,65,35.46,19.44
79,Alex Nedeljkovic,CAR,1,45.983333333333,23,21,2,0.913,2.61,-0.14,1.12,2,0,2,0.000,2.61,-1.65,7,7,0,1.000,0.00,0.62,13,13,0,1.000,0.00,0.37,0,2,43.87,14.00
80,Jonas Johansson,BUF,3,122.68333333333,49,44,5,0.898,2.45,-1.04,2.67,9,9,0,1.000,0.00,1.57,10,5,5,0.500,2.45,-4.11,30,30,0,1.000,0.00,0.85,3,3,37.92,30.80
81,Elvis Merzlikins,CBJ,28,1328.6166666667,687,640,47,0.932,2.12,8.55,47.43,145,124,21,0.855,0.95,4.27,191,170,21,0.890,0.95,-4.06,308,303,5,0.984,0.23,3.71,29,74,38.48,21.81
82,Kaapo Kahkonen,MIN,5,255.36666666667,148,139,9,0.939,2.11,2.97,8.26,27,21,6,0.778,1.41,-1.29,37,34,3,0.919,0.70,0.28,81,81,0,1.000,0.00,2.29,3,9,37.61,18.00
83,Igor Shesterkin,NYR,7,351.35,210,197,13,0.938,2.22,3.98,14.67,48,40,8,0.833,1.37,0.37,39,35,4,0.897,0.68,-0.54,111,110,1,0.991,0.17,2.14,10,22,37.30,21.31
84,Mackenzie Blackwood,N.J,64,2814.6,1534,1423,111,0.928,2.37,13.03,111.12,363,306,57,0.843,1.22,6.27,427,390,37,0.913,0.79,0.88,666,649,17,0.974,0.36,1.83,74,143,37.28,22.41
85,Sam Montembeault,FLA,23,946.75,452,403,49,0.892,3.11,-12.45,36.55,133,108,25,0.812,1.58,-1.82,101,82,19,0.812,1.20,-10.04,197,192,5,0.975,0.32,0.57,20,67,36.86,22.67
86,Ilya Samsonov,WSH,23,956.51666666667,461,427,34,0.926,2.13,3.27,35.51,123,103,20,0.837,1.25,1.44,117,107,10,0.915,0.63,0.38,190,186,4,0.979,0.25,1.37,23,49,35.44,19.56
87,Adin Hill,ARI,25,1021.4833333333,507,465,42,0.917,2.47,-1.01,38.97,126,100,26,0.794,1.53,-4.04,133,123,10,0.925,0.59,1.80,220,216,4,0.982,0.23,2.22,19,64,37.18,26.17
88,Joey Daccord,OTT,1,47.716666666667,33,30,3,0.909,3.77,-0.33,1.91,7,5,2,0.714,2.51,-0.78,7,7,0,1.000,0.00,0.62,17,16,1,0.941,1.26,-0.52,2,2,39.76,24.33
89,Landon Bow,DAL,2,49.383333333333,18,17,1,0.944,1.21,0.46,1.07,3,3,0,1.000,0.00,0.52,6,5,1,0.833,1.21,-0.47,9,9,0,1.000,0.00,0.25,0,2,34.89,25.00
90,Casey DeSmith,PIT,36,1595.45,845,785,60,0.929,2.26,8.32,63.16,212,179,33,0.844,1.24,3.95,212,194,18,0.915,0.68,0.81,376,367,9,0.976,0.34,1.63,47,113,36.94,24.35
91,Kasimir Kaskisuo,TOR,1,54.05,30,26,4,0.867,4.44,-1.57,2.12,9,7,2,0.778,2.22,-0.43,8,7,1,0.875,1.11,-0.29,11,10,1,0.909,1.11,-0.69,3,1,34.83,30.00
92,Charlie Lindgren,MTL,5,246.93333333333,126,113,13,0.897,3.16,-2.81,11.56,42,33,9,0.786,2.19,-1.68,30,27,3,0.900,0.73,-0.34,49,48,1,0.980,0.24,0.39,13,17,32.93,18.62
93,Kevin Boyle,ANA,5,228.26666666667,113,107,6,0.947,1.58,3.14,7.7,25,22,3,0.880,0.79,1.36,31,29,2,0.935,0.53,0.75,50,49,1,0.980,0.26,0.41,6,17,40.54,25.83
94,Alex Lyon,PHI,5,162.15,80,70,10,0.875,3.70,-3.53,6,18,13,5,0.722,1.85,-1.86,30,28,2,0.933,0.74,0.66,30,27,3,0.900,1.11,-2.15,5,9,35.00,22.90
95,Carter Hart,PHI,67,2935.1666666667,1519,1389,130,0.914,2.66,-7.19,111.57,357,293,64,0.821,1.31,-1.78,392,349,43,0.890,0.88,-8.22,664,641,23,0.965,0.47,-4.23,63,210,38.32,22.24
96,David Rittich,CGY,88,3947.8833333333,1979,1822,157,0.921,2.39,3.01,148.86,487,410,77,0.842,1.17,7.88,562,514,48,0.915,0.73,1.86,840,809,31,0.963,0.47,-7.25,106,220,36.35,23.59
97,Adam Werner,COL,2,69.2,39,37,2,0.949,1.73,1.15,2.55,7,6,1,0.857,0.87,0.22,12,11,1,0.917,0.87,0.06,18,18,0,1.000,0.00,0.51,1,3,37.44,22.00
98,Michael Dipietro,VAN,2,56.633333333333,24,17,7,0.708,7.42,-5.06,2.19,10,5,5,0.500,5.30,-3.26,4,4,0,1.000,0.00,0.35,10,8,2,0.800,2.12,-1.72,2,1,33.00,24.57
99,Cayden Primeau,MTL,2,92.2,55,52,3,0.945,1.95,1.45,3.26,12,10,2,0.833,1.30,0.09,7,6,1,0.857,0.65,-0.38,31,31,0,1.000,0.00,0.88,5,5,42.22,12.67
100,Hunter Miska,ARI,1,15.566666666667,9,8,1,0.889,3.85,-0.27,0.32,1,1,0,1.000,0.00,0.17,1,1,0,1.000,0.00,0.09,5,4,1,0.800,3.85,-0.86,0,1,55.00,53.00
101,Matiss Kivlenieks,CBJ,4,181.53333333333,76,72,4,0.947,1.32,2.14,4.5,13,13,0,1.000,0.00,2.27,14,10,4,0.714,1.32,-2.76,42,42,0,1.000,0.00,1.19,4,4,42.76,27.50
102,Gilles Senn,N.J,2,49.616666666667,34,30,4,0.882,4.84,-1.25,2.37,7,7,0,1.000,0.00,1.22,14,10,4,0.714,4.84,-2.76,12,12,0,1.000,0.00,0.34,1,4,34.79,30.50
103,Kaden Fulcher,DET,1,24.316666666667,10,9,1,0.900,2.47,-0.19,0.74,2,2,0,1.000,0.00,0.35,2,1,1,0.500,2.47,-0.82,6,6,0,1.000,0.00,0.17,0,0,31.70,19.00
104,Alexandar Georgiev,NYR,61,2681.3333333333,1460,1336,124,0.915,2.77,-5.96,115.67,403,333,70,0.826,1.57,0.24,387,350,37,0.904,0.83,-2.67,605,588,17,0.972,0.38,0.11,66,146,35.54,21.77
105,Collin Delia,CHI,16,670.03333333333,440,407,33,0.925,2.96,2.57,33.3,134,116,18,0.866,1.61,5.35,100,90,10,0.900,0.90,-1.13,179,174,5,0.972,0.45,0.06,22,45,33.17,20.91
106,Pavel Francouz,COL,25,1018.55,573,531,42,0.927,2.47,4.33,37.82,125,102,23,0.816,1.35,-1.21,147,140,7,0.952,0.41,6.04,273,261,12,0.956,0.71,-4.28,23,68,37.72,22.40
