"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"84","James Neal","CGY","L","63","0.56666666666667","0","0","0","0","0","-","0","-","0.08","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"85","Marc-Edouard Vlasic","S.J","D","72","187.86666666667","0","0","0","0","0","0.00","9","0.00","0.23","10","10","1","1","2","0","0","0","0","0","0","0","8","3","0","1","9","0","0","-"
"90","Keith Yandle","FLA","D","82","31.916666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","1","1","0","0","-"
"92","Chris Butler","STL","D","13","12.716666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","1","0","0","-"
"93","Tom Pyatt","OTT","L","37","65.933333333333","0","0","0","0","0","0.00","2","0.00","0.15","2","2","2","1","0","0","2","1","1","0","0","0","1","0","0","3","8","11","25","30.56"
"96","Anton Stralman","T.B","D","47","136.43333333333","0","0","0","0","0","0.00","3","0.00","0.01","3","3","0","0","0","2","0","0","0","0","0","0","1","5","7","0","19","0","0","-"
"97","Patric Hornqvist","PIT","R","69","0.76666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"100","Stephen Gionta","NYI","C, R","5","5.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","3","1","75.00"
"102","Alex Biega","VAN","D","41","28.216666666667","0","0","0","0","0","-","3","0.00","0.1","3","3","1","1","1","0","0","0","0","0","0","0","0","0","3","0","4","0","0","-"
"104","Nick Foligno","CBJ","L","73","64.5","0","0","0","0","0","-","3","0.00","0.24","6","5","3","2","0","1","7","2","1","1","0","3","0","2","2","2","0","8","10","44.44"
"105","Erik Johnson","COL","D","80","246.95","0","0","0","0","0","0.00","7","0.00","0.16","9","8","1","0","0","0","0","0","0","0","0","2","3","6","15","3","39","0","0","-"
"106","Kyle Okposo","BUF","R","78","1.0833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"107","Trevor Lewis","L.A","C","44","63.633333333333","0","0","0","0","0","-","5","0.00","0.19","5","5","1","0","0","0","0","0","0","0","0","2","0","2","2","1","7","3","4","42.86"
"108","Leo Komarov","NYI","C, R","82","142.68333333333","0","0","0","0","0","0.00","8","0.00","0.94","16","11","8","6","3","1","8","4","4","0","0","2","2","2","15","1","8","4","15","21.05"
"109","Jamie McGinn","FLA","L","19","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"110","Eric Gryba","N.J","D","10","12.733333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","0","0","5","0","0","-"
"111","Milan Lucic","EDM","L","79","0.91666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","36","6","3","0","3","3","0","0","0","0","0","0","0","-"
"115","Jordan Staal","CAR","C","50","91.15","0","0","0","0","0","0.00","3","0.00","0.51","6","6","5","3","0","0","0","0","0","0","0","2","0","5","6","1","3","62","72","46.27"
"116","Patrik Berglund","BUF","C","23","25.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","3","4","5","44.44"
"117","Derick Brassard","COL, FLA, PIT","C","70","7.0833333333333","0","0","0","0","0","-","1","0.00","0.1","1","1","1","1","1","0","0","0","0","0","0","0","1","1","0","0","0","5","1","83.33"
"119","Phil Kessel","PIT","R","82","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","0","0","0","0","0","-"
"120","Korbinian Holzer","ANA","D","22","56.583333333333","0","0","0","0","0","0.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","1","4","1","12","0","12","0","0","-"
"121","Nicklas Backstrom","WSH","C","80","74.566666666667","0","0","0","0","0","-","7","0.00","0.6","11","8","5","2","1","1","0","0","0","0","0","0","2","7","0","0","3","39","37","51.32"
"126","Mathieu Perreault","WPG","C, L","82","2.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"127","David Schlemko","MTL","D","18","39.666666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","3","2","3","1","10","0","0","-"
"128","Ben Lovejoy","DAL, N.J","D","71","241.01666666667","0","0","0","0","0","0.00","7","0.00","0.02","8","7","0","0","1","0","0","0","0","0","0","2","6","7","13","2","36","0","0","-"
"130","Karl Alzner","MTL","D","9","19.9","0","0","0","0","0","-","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"131","Justin Falk","OTT","D","10","11.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","2","0","0","-"
"132","Jamie Benn","DAL","L","78","28.516666666667","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","2","1","1","0","0","2","2","1","0","0","2","4","11","26.67"
"133","Steven Kampfer","BOS","D","35","21.433333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","2","0","0","1","0","0","0","0","-"
"134","Paul Carey","BOS, OTT","C","7","1.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"136","Ian Cole","COL","D","71","233.26666666667","0","0","0","0","0","0.00","6","0.00","0.07","8","7","1","0","0","0","24","5","2","2","1","4","8","4","7","5","56","0","0","-"
"137","Eric Tangradi","N.J","L","6","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"138","Justin Braun","S.J","D","78","179.25","0","0","0","0","0","0.00","6","0.00","0.27","9","9","3","1","1","0","0","0","0","0","0","1","1","1","9","2","37","0","0","-"
"139","Kevin Shattenkirk","NYR","D","73","31.816666666667","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","0","-"
"140","Pat Maroon","STL","L","74","0.51666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","-"
"141","James van Riemsdyk","PHI","L","66","0.46666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"143","Sam Gagner","EDM, VAN","C","32","0.76666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"146","Riley Nash","CBJ","C","78","22.633333333333","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","4","8","13","38.10"
"148","Kyle Turris","NSH","C","55","1.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","1","75.00"
"149","Brad Malone","EDM","C","16","14.883333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","1","2","1","0","2","4","33.33"
"152","Colton Sceviour","FLA","C","59","120.11666666667","0","0","0","0","0","-","20","0.00","1.52","23","21","12","7","2","2","0","0","0","0","0","2","4","6","5","3","12","2","11","15.38"
"153","David Perron","STL","L","57","1.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","-"
"155","Mario Kempe","ARI","R","52","38.383333333333","0","0","0","0","0","-","3","0.00","0.37","8","7","3","2","0","0","0","0","0","0","0","0","0","3","2","1","1","4","9","30.77"
"156","Yannick Weber","NSH","D","62","22.866666666667","0","0","0","0","0","0.00","2","0.00","0.09","2","2","1","1","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"157","Patrick Kane","CHI","R","81","6.05","0","0","0","0","0","-","1","0.00","0.11","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"159","Evgenii Dadonov","FLA","R","82","1.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"162","Max Pacioretty","VGK","L","66","16.166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","1","0","0","0","0","-"
"163","Jakub Voracek","PHI","R","78","4.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","2","0","1","0","0","0","0","0","-"
"165","Alec Martinez","L.A","D","60","113.76666666667","0","0","0","0","0","-","4","0.00","0.12","5","5","1","0","1","0","0","0","0","0","0","0","4","1","7","1","19","0","0","-"
"166","Carl Hagelin","L.A, PIT, WSH","L","58","113.08333333333","0","0","0","0","0","0.00","7","0.00","0.3","11","7","4","0","0","0","2","1","1","0","0","2","2","4","5","1","4","2","3","40.00"
"168","Wayne Simmonds","NSH, PHI","R","79","0.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","22","3","1","0","2","1","0","0","0","0","0","0","2","0.00"
"170","Jason Demers","ARI","D","35","66.95","0","0","0","0","0","0.00","1","0.00","0","2","1","0","0","1","0","0","0","0","0","0","0","3","2","4","1","8","0","0","-"
"171","Micheal Haley","FLA, S.J","C","43","0.51666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","5","0","0","0","0","0","0","0","-"
"174","Jason Garrison","EDM","D","17","16.866666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","0","0","-"
"179","Luke Schenn","ANA, VAN","D","26","31.866666666667","0","0","0","0","0","-","1","0.00","0.27","1","1","1","1","1","0","0","0","0","0","0","2","0","0","4","1","8","0","0","-"
"180","Colin Wilson","COL","C","65","0.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"181","Mikkel Boedker","OTT","L","71","2.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"184","Erik Karlsson","S.J","D","53","97.833333333333","0","0","0","0","0","0.00","2","0.00","0","3","2","1","0","1","0","0","0","0","0","0","0","5","5","3","3","9","0","0","-"
"185","Luca Sbisa","NYI","D","9","15.85","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","0","0","1","1","0","2","0","0","-"
"186","Jake Gardiner","TOR","D","62","7.0333333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"187","Michael Del Zotto","ANA, STL, VAN","D","42","71.616666666667","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","0","2","1","8","0","5","0","0","-"
"188","Jordan Eberle","NYI","C, R","78","1.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"189","John Carlson","WSH","D","80","207.08333333333","0","0","0","0","0","0.00","8","0.00","0.1","9","8","2","0","2","0","12","2","1","0","1","1","9","4","11","4","38","0","0","-"
"190","Cody Goloubef","OTT","D","5","1.3833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"192","Justin Schultz","PIT","D","29","3.9166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"193","Cameron Gaunce","T.B","D","2","2.2166666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"197","Jori Lehtera","PHI","C","27","40.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","14","3","2","0","1","0","0","2","3","1","0","14","13","51.85"
"198","Michael Stone","CGY","D","14","25.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","1","2","1","4","0","0","-"
"202","Gustav Nyquist","DET, S.J","C, R","81","1.9666666666667","0","0","0","0","0","-","0","-","0.01","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"205","Greg Pateryn","MIN","D","80","142.01666666667","0","0","0","0","0","-","2","0.00","0.13","2","2","1","1","1","0","2","1","1","0","0","0","1","4","6","3","18","0","1","0.00"
"206","Mark Borowiecki","OTT","D","53","78.566666666667","0","0","0","0","0","-","2","0.00","0.01","2","2","0","0","1","0","10","1","0","0","1","4","3","1","15","2","15","0","0","-"
"207","Matt Martin","NYI","L","67","14.816666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","2","0","2","1","0","0","0","0","-"
"210","Mark Barberio","COL","D","12","30.166666666667","0","0","0","0","0","0.00","2","0.00","0.02","3","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","0","-"
"211","Luke Witkowski","DET","R","34","21.466666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","3","0","0","-"
"212","Dalton Prout","CGY","D","20","23.966666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","0","3","0","0","-"
"213","Jordie Benn","MTL","D","81","225.98333333333","0","0","0","0","0","0.00","9","0.00","0.11","12","12","0","0","2","0","10","3","3","0","0","2","8","7","9","4","27","0","0","-"
"214","Antoine Roussel","VAN","L","65","56.733333333333","0","0","0","0","0","-","4","0.00","0.71","5","5","4","2","2","0","53","9","4","1","4","3","4","1","4","0","2","6","8","42.86"
"216","Brian Lashoff","DET","D","4","4.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"217","Mike Hoffman","FLA","L","82","2.3833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"218","Tyler Bozak","STL","C","72","91.383333333333","0","0","0","0","0","-","5","0.00","0.36","7","7","3","1","2","0","0","0","0","0","0","1","0","5","1","3","8","27","24","52.94"
"219","Marcus Johansson","BOS, N.J","L","58","2.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"220","Kyle Palmieri","N.J","R","74","20.883333333333","0","0","0","0","0","-","1","0.00","0.12","2","1","1","1","0","0","2","1","1","0","0","1","0","2","0","2","1","0","0","-"
"222","Kyle Clifford","L.A","L","72","0.91666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","15","2","0","1","1","4","0","0","0","0","0","0","0","-"
"225","John Tavares","TOR","C","82","16.316666666667","0","0","0","0","0","-","1","0.00","0.11","1","1","1","1","0","0","0","0","0","0","0","2","1","0","0","0","1","23","20","53.49"
"227","Matt Duchene","CBJ, OTT","C","73","12.366666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","5","8","38.46"
"229","Brayden Schenn","STL","C","72","44.1","0","0","0","0","0","-","1","0.00","0.12","1","1","1","1","0","0","2","1","1","0","0","2","2","0","2","2","0","10","13","43.48"
"231","Nazem Kadri","TOR","C","73","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","4","0","0","0","0","0","0","1","0.00"
"234","Calvin de Haan","CAR","D","74","147.36666666667","0","0","0","0","0","0.00","6","0.00","0.05","8","7","0","0","1","0","2","1","1","0","0","2","8","4","23","7","18","0","0","-"
"236","Dmitry Kulikov","WPG","D","57","58.6","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","15","2","0","1","1","1","3","3","3","2","6","0","0","-"
"237","Nick Leddy","NYI","D","82","32.516666666667","0","0","0","0","0","-","1","0.00","0.02","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","4","0","0","-"
"238","Chris Kreider","NYR","L","79","5.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","10","1","0","0","1","0","0","0","0","0","0","0","0","-"
"239","John Moore","BOS","D","61","131.88333333333","0","0","0","0","0","0.00","3","0.00","0","4","3","0","0","0","0","2","1","1","0","0","0","5","0","4","5","12","0","0","-"
"242","Tomas Tatar","MTL","L","80","2.7666666666667","0","0","0","0","0","-","0","-","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","-"
"243","Tyson Barrie","COL","D","78","5.6833333333333","0","0","0","0","0","-","1","0.00","0.02","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"244","Dmitry Orlov","WSH","D","82","112.55","0","0","0","0","0","0.00","6","0.00","0.13","6","6","1","0","0","0","0","0","0","0","0","0","6","2","3","2","5","0","0","-"
"245","Brandon Pirri","VGK","C","31","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"250","Sami Vatanen","N.J","D","50","94.033333333333","0","0","0","0","0","-","3","0.00","0","3","3","0","0","0","0","2","1","1","0","0","1","3","2","8","0","6","0","0","-"
"251","Craig Smith","NSH","R","76","1.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"252","Chris Wideman","EDM, FLA, OTT","D","25","0.38333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"254","David Savard","CBJ","D","82","140.45","0","0","0","0","0","0.00","8","0.00","0.19","8","8","2","0","0","0","2","1","1","0","0","2","2","3","8","0","8","0","0","-"
"258","Garrett Wilson","PIT","L","50","29.233333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","2","0","0","2","0","2","0","0","-"
"259","Corban Knight","PHI","C","23","20.483333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","1","1","3","7","30.00"
"260","Wade Megan","DET","C","11","1.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"263","Erik Haula","VGK","C, L","15","2.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"264","Anders Lee","NYI","L","82","1.9666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","-"
"265","Phil Varone","PHI","C","47","2.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"269","Darren Archibald","OTT, VAN","R","12","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","-"
"270","Brandon Manning","CHI, EDM","D","39","71.4","0","0","0","0","0","0.00","2","0.00","0.09","2","2","1","0","0","1","0","0","0","0","0","4","1","1","6","3","6","0","0","-"
"272","Andrew Agozzino","COL","L","11","4.9666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0.00"
"273","Radko Gudas","PHI","D","77","202.48333333333","0","0","0","0","0","0.00","10","0.00","0.26","11","11","3","2","0","0","6","3","3","0","0","3","11","3","15","2","34","0","0","-"
"274","Nate Prosser","MIN","D","15","6.3166666666667","0","0","0","0","0","-","0","-","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"275","Matt Irwin","NSH","D","44","9.6666666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","12","2","1","0","1","1","1","0","1","1","1","0","0","-"
"276","Christopher Tanev","VAN","D","55","177.8","0","0","0","0","0","0.00","11","0.00","0.42","12","12","3","2","1","0","0","0","0","0","0","2","7","6","0","2","34","0","0","-"
"277","Mats Zuccarello","DAL, NYR","C, R","48","73.05","0","0","0","0","0","-","6","0.00","0.31","7","6","3","1","3","0","0","0","0","0","0","1","1","9","1","2","4","1","3","25.00"
"279","Oscar Lindberg","OTT, VGK","C, L","55","10.266666666667","0","0","0","0","0","-","1","0.00","0.34","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","50.00"
"280","Martin Marincin","TOR","D","24","34.35","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","1","2","2","1","1","4","0","1","0.00"
"281","Jason Zucker","MIN","L","81","14.833333333333","0","0","0","0","0","0.00","0","-","0.21","2","2","2","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","-"
"282","Tyler Toffoli","L.A","R","82","105.55","0","0","0","0","0","0.00","9","0.00","0.91","18","15","8","4","0","0","2","1","1","0","0","4","4","6","2","1","2","1","2","33.33"
"283","Ryan Spooner","EDM, NYR, VAN","C","52","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"285","Mark Alt","COL","D","2","0.81666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"286","Greg McKegg","CAR","C","41","1.4833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"287","Jordan Weal","ARI, MTL, PHI","C","63","0.36666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0.00"
"288","Evgeny Kuznetsov","WSH","C","76","16.666666666667","0","0","0","0","0","-","2","0.00","0.2","2","2","2","1","1","0","2","1","1","0","0","1","0","1","2","0","0","4","5","44.44"
"292","Tyler Pitlick","DAL","C","47","38.25","0","0","0","0","0","0.00","2","0.00","0.04","2","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1","1","50.00"
"293","Justin Faulk","CAR","D","82","141.88333333333","0","0","0","0","0","0.00","5","0.00","0.08","6","5","0","0","0","1","2","1","1","0","0","2","9","5","11","3","14","0","0","-"
"295","Alex Petrovic","EDM, FLA","D","35","45.366666666667","0","0","0","0","0","-","3","0.00","0.05","5","3","1","0","0","0","0","0","0","0","0","1","3","1","4","2","11","0","0","-"
"296","Devante Smith-Pelly","WSH","R","54","90.466666666667","0","0","0","0","0","-","6","0.00","0.42","8","8","5","3","1","0","7","2","1","1","0","2","1","1","5","3","9","8","7","53.33"
"297","Nick Bjugstad","FLA, PIT","C","64","1.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"298","Derek Forbort","L.A","D","81","185.15","0","0","0","0","0","0.00","5","0.00","0.04","5","5","0","0","0","0","10","1","0","0","1","1","9","4","13","0","35","0","1","0.00"
"301","Vladimir Tarasenko","STL","R","76","5.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","10","1","0","0","1","0","0","1","0","0","1","1","0","100.00"
"302","Austin Watson","NSH","L","37","63.883333333333","0","0","0","0","0","-","1","0.00","0.22","2","1","1","1","1","0","0","0","0","0","0","1","3","2","3","0","6","3","3","50.00"
"303","Jaden Schwartz","STL","L","69","40.216666666667","0","0","0","0","0","-","5","0.00","0.29","6","6","1","0","0","0","0","0","0","0","0","0","0","3","2","2","1","0","1","0.00"
"305","Chris Wagner","BOS","R","76","109.23333333333","0","0","0","0","0","-","8","0.00","0.71","10","10","6","4","1","0","19","4","2","1","1","4","2","3","6","1","6","14","22","38.89"
"306","Jeff Skinner","BUF","C, L","82","2.4166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0.00"
"309","Taylor Hall","N.J","L","33","1.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"310","Brett Connolly","WSH","R","81","1.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"312","Tyler Seguin","DAL","C","82","70.666666666667","0","0","0","0","0","-","5","0.00","0.37","8","5","4","2","1","0","0","0","0","0","0","1","1","1","4","2","5","76","71","51.70"
"313","Dylan McIlrath","DET","D","7","13.133333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3","0","0","-"
"316","Nino Niederreiter","CAR, MIN","R","82","1.6666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"317","Joakim Nordstrom","BOS","C","70","115.3","0","0","0","0","0","-","9","0.00","0.56","11","10","4","1","1","0","0","0","0","0","0","1","0","5","0","2","8","11","12","47.83"
"318","Michael Chaput","MTL","C","32","64.066666666667","0","0","0","0","0","0.00","1","0.00","0.38","5","4","3","2","1","0","2","1","1","0","0","2","1","3","1","0","4","14","19","42.42"
"320","Joonas Donskoi","S.J","R","80","3.7333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","-"
"323","Tim Heed","S.J","D","37","1.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"324","Sam Carrick","ANA","C","6","1.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"325","Kenny Agostino","MTL, N.J","L","63","3.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"326","Brendan Gallagher","MTL","R","82","2.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","1","0","0","0","-"
"327","Jesper Fast","NYR","R","66","114.03333333333","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","2","4","2","5","12","3","4","42.86"
"328","Kevin Gravel","EDM","D","36","58.266666666667","0","0","0","0","0","0.00","2","0.00","0","2","2","0","0","0","0","0","0","0","0","0","0","1","0","3","3","7","0","0","-"
"329","Anthony Bitetto","MIN, NSH","D","36","5.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","-"
"330","Brandon Davidson","CHI","D","10","13.433333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","3","0","0","-"
"331","Zach Trotman","PIT","D","13","7.9333333333333","0","0","0","0","0","-","0","-","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"332","John Klingberg","DAL","D","64","48.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","4","0","0","-"
"333","Micheal Ferland","CAR","L","71","1.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","3","0","0","0","0","0","0","1","0.00"
"335","Erik Burgdoerfer","OTT","D","4","1.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"336","Ben Street","ANA","C","21","41.75","0","0","0","0","0","-","2","0.00","0.08","3","2","1","0","0","0","0","0","0","0","0","0","0","2","0","0","3","6","6","50.00"
