"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"429","Morgan Rielly","TOR","D","98","124.43333333333","0","0","0","0","0","0.00","10","0.00","0.27","10","10","3","0","1","0","0","0","0","0","0","0","4","4","2","3","14","0","0","-"
"431","Matt Dumba","MIN","D","47","74.666666666667","0","0","0","0","0","0.00","0","-","0.03","1","1","0","0","0","0","2","1","1","0","0","1","1","1","8","0","5","0","0","-"
"432","Pontus Aberg","ANA, MIN","L","59","0.53333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"433","Phillip Di Giuseppe","CAR, NSH","L","24","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"435","Tanner Pearson","L.A, PIT, VAN","L","95","49.366666666667","0","0","0","0","0","-","3","0.00","0.32","4","4","2","1","3","0","0","0","0","0","0","0","1","5","3","0","1","0","2","0.00"
"438","Olli Maatta","CHI, PIT","D","74","149.85","0","0","0","0","0","0.00","7","0.00","0.52","9","7","2","2","0","0","0","0","0","0","0","2","6","6","22","2","25","0","0","-"
"440","Jordan Schmaltz","STL","D","20","8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"441","Zemgus Girgensons","BUF","C","87","203.36666666667","0","0","0","0","0","-","5","0.00","0.26","6","5","2","1","1","0","2","1","1","0","0","2","4","8","3","4","7","18","17","51.43"
"442","Cody Ceci","OTT, TOR","D","90","230.75","0","0","0","0","0","0.00","11","0.00","0.15","11","11","1","0","0","0","8","3","3","0","0","0","6","4","14","3","28","0","0","-"
"446","Derrick Pouliot","VAN","D","62","7.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","-"
"448","Slater Koekkoek","CHI, T.B","D","38","44.533333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","3","0","0","-"
"451","Matt Grzelcyk","BOS","D","81","73.466666666667","0","0","0","0","0","0.00","0","-","0","1","0","0","0","0","1","7","2","1","1","0","2","2","2","5","3","4","0","0","-"
"456","Shayne Gostisbehere","PHI","D","92","8.25","0","0","0","0","0","-","1","0.00","0.08","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"457","Mackenzie MacEachern","STL","L","38","0.26666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"460","Adam Pelech","NYI","D","92","158.08333333333","0","0","0","0","0","0.00","3","0.00","0.02","3","3","0","0","0","0","0","0","0","0","0","0","3","2","16","3","21","0","0","-"
"461","Jimmy Vesey","BUF, NYR","L","93","122.45","0","0","0","0","0","0.00","6","0.00","0.67","11","9","8","1","0","0","0","0","0","0","0","2","1","10","1","0","4","0","1","0.00"
"463","Jordan Martinook","CAR","L","86","136.53333333333","0","0","0","0","0","0.00","10","0.00","1.05","16","14","9","4","2","1","2","1","1","0","0","3","1","10","5","6","10","27","51","34.62"
"464","Boo Nieves","NYR","C","43","24.1","0","0","0","0","0","-","3","0.00","0.38","4","4","3","3","2","0","0","0","0","0","0","0","1","2","0","0","1","1","4","20.00"
"470","Connor Carrick","DAL, N.J","D","38","15.266666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","4","0","0","-"
"471","Nikolai Prokhorkin","L.A","L","2","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"472","Dominic Toninato","COL","C","2","0.46666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"473","Jaccob Slavin","CAR","D","97","221.61666666667","0","0","0","0","0","0.00","13","0.00","0.3","15","13","2","1","1","0","0","0","0","0","0","2","6","7","13","5","29","0","1","0.00"
"474","Andreas Athanasiou","DET","C","90","6.7833333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","2","1","1","0","0","2","1","1","0","0","0","1","4","20.00"
"475","Gemel Smith","BOS, DAL, T.B","C","20","2.45","0","0","0","0","0","-","1","0.00","0.05","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","-"
"477","Kevin Roy","ANA","L","3","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"479","Erik Gustafsson","CHI","D","92","10.683333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"481","Paul LaDue","L.A","D","33","3.5333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"482","Jake Bischoff","VGK","D","4","2.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"484","Vinnie Hinostroza","ARI","C, R","87","16.466666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0.00"
"486","Joseph Blandisi","ANA, PIT","C","16","2.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"488","Ben Hutton","L.A, VAN","D","84","189.83333333333","0","0","0","0","0","0.00","12","0.00","0.1","14","13","1","0","1","1","14","3","2","0","1","2","7","4","2","3","19","0","0","-"
"489","Alexander Kerfoot","COL, TOR","C","94","4.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"490","Jaycob Megna","ANA","D","28","55.35","0","0","0","0","0","-","4","0.00","0.1","4","4","1","1","0","0","0","0","0","0","0","0","9","0","6","0","6","0","0","-"
"491","Christian Djoos","WSH","D","45","1.0833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","-"
"492","Joakim Ryan","L.A, S.J","D","49","17.7","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"493","Kurtis MacDermid","L.A","D","19","12.2","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","3","0","2","0","0","-"
"494","Ashton Sautner","VAN","D","18","3.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"495","Andrej Sustr","ANA","D","5","0.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"497","Danny DeKeyser","DET","D","60","154.26666666667","0","0","0","0","0","-","2","0.00","0.04","3","3","0","0","0","1","2","1","1","0","0","2","2","3","8","2","16","0","0","-"
"498","Nate Schmidt","VGK","D","65","96.833333333333","0","0","0","0","0","0.00","5","0.00","0.16","6","5","1","1","0","0","0","0","0","0","0","0","2","5","2","0","6","0","0","-"
"500","Chad Ruhwedel","PIT","D","18","22.55","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","5","1","2","0","0","-"
"502","Anton Blidh","BOS","L","1","1.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"503","Dominik Kubalik","CHI","L","14","0.21666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"504","John Gilmour","BUF, NYR","D","8","3.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","2","0","0","-"
"505","Andreas Johnsson","TOR","L","89","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"506","Tyler Lewington","WSH","D","7","3.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"507","MacKenzie Weegar","FLA","D","78","116.05","0","0","0","0","0","0.00","0","-","0","1","0","0","0","0","0","2","1","1","0","0","3","4","1","6","4","19","0","0","-"
"509","Will Butcher","N.J","D","89","17.4","0","0","0","0","0","-","1","0.00","0.05","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"510","Saku Maenalanen","CAR","R","34","11.866666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","0","1","0","1","2","33.33"
"511","Tucker Poolman","WPG","D","14","5.0833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"512","Connor Clifton","BOS","D","32","20","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","2","0","0","-"
"513","Luke Johnson","CHI","C","15","20.016666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","1","0","0","2","0","2","5","12","29.41"
"514","Carson Soucy","MIN","D","12","6.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"515","Jonny Brodzinski","L.A, S.J","C, L","16","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"516","Josh Brown","FLA","D","49","33.7","0","0","0","0","0","-","1","0.00","0.05","3","3","0","0","0","0","0","0","0","0","0","4","1","0","1","1","5","0","0","-"
"517","John Hayden","CHI, N.J","C, R","61","16.266666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","1","0","0","1","1","50.00"
"518","Pavel Buchnevich","NYR","L, R","76","0.61666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","-"
"521","Anthony Duclair","CBJ, OTT","L","88","19.7","0","0","0","0","0","-","5","0.00","0.44","6","6","3","1","1","0","0","0","0","0","0","1","2","1","2","0","0","0","2","0.00"
"522","Sven Andrighetto","COL","R","64","7.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"523","Oliver Bjorkstrand","CBJ","R","92","0.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"524","Peter Cehlarik","BOS","L","22","1.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"525","Miles Wood","N.J","L","76","0.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","2","0","0","0","0","0","0","1","0.00"
"526","Nick Paul","OTT","L","29","1.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","1","3","25.00"
"528","Ben Harpur","OTT","D","51","122.65","0","0","0","0","0","-","2","0.00","0.01","2","2","0","0","0","0","0","0","0","0","0","3","5","3","6","2","7","0","0","-"
"529","Ryan Graves","COL","D","40","68.183333333333","0","0","0","0","0","0.00","3","0.00","0.01","3","3","0","0","0","0","0","0","0","0","0","0","1","1","6","1","16","0","0","-"
"530","Andre Burakovsky","COL, WSH","L","91","4.1166666666667","0","0","0","0","0","-","1","0.00","0.07","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"532","Marko Dano","COL","C","8","0.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"533","Jason Dickinson","DAL","C","80","129.61666666667","0","0","0","0","0","-","9","0.00","0.79","11","11","8","4","1","0","0","0","0","0","0","4","3","4","1","1","15","21","37","36.21"
"534","Ryan Hartman","MIN, NSH, PHI","R","98","49.55","0","0","0","0","0","0.00","3","0.00","0.17","4","3","2","1","1","0","10","1","0","0","1","2","0","2","3","3","0","3","1","75.00"
"535","Ian McCoshen","FLA","D","19","19.533333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","3","0","0","-"
"536","Adam Erne","DET, T.B","L","76","19.4","0","0","0","0","0","0.00","2","0.00","0.12","3","2","2","1","0","0","10","1","0","0","1","1","0","1","1","1","2","4","4","50.00"
"537","Jacob de la Rose","DET","C, L","76","114.65","0","0","0","0","0","-","8","0.00","0.55","11","11","6","1","0","0","2","1","1","0","0","0","2","2","8","1","13","22","27","44.90"
"539","Valentin Zykov","CAR, EDM, VGK","L","35","0.58333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"540","Remi Elie","BUF","L","16","17.2","0","0","0","0","0","-","0","-","0.11","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","-"
"541","Robert Hagg","PHI","D","92","149.48333333333","0","0","0","0","0","0.00","2","0.00","0","3","2","0","0","0","1","13","4","3","1","0","3","3","0","20","3","13","0","0","-"
"542","Steven Santini","N.J","D","39","29.416666666667","0","0","0","0","0","0.00","2","0.00","0","2","2","0","0","0","0","0","0","0","0","0","0","0","1","2","1","2","0","0","-"
"543","Nic Petan","TOR, WPG","C, L","23","0.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"545","Madison Bowey","DET, WSH","D","61","64.366666666667","0","0","0","0","0","-","2","0.00","0","3","2","0","0","0","0","2","1","1","0","0","2","5","0","3","0","8","0","0","-"
"546","Artturi Lehkonen","MTL","L","97","212.85","0","0","0","0","0","0.00","13","0.00","1.27","20","18","12","7","3","0","2","1","1","0","0","5","5","20","15","8","12","3","8","27.27"
"547","William Carrier","VGK","L","70","3.9666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0","0","-"
"548","Tyler Bertuzzi","DET","L","89","10.283333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"549","Zach Sanford","STL","L","71","33.8","0","0","0","0","0","-","1","0.00","0.03","2","1","1","0","0","0","2","1","1","0","0","1","1","2","0","1","1","1","0","100.00"
"550","Brett Pesce","CAR","D","88","216.61666666667","0","0","0","0","0","0.00","1","0.00","0.08","1","1","1","0","0","0","0","0","0","0","0","2","5","7","4","7","25","0","0","-"
"551","Nathan MacKinnon","COL","C","97","10.85","0","0","0","0","0","-","2","0.00","0.12","2","2","1","1","0","0","2","1","1","0","0","0","1","0","0","0","0","6","9","40.00"
"553","Jonathan Drouin","MTL","C, L","96","5.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","2","0","100.00"
"556","Sean Monahan","CGY","C","96","3.2","0","0","0","0","0","-","1","0.00","0.06","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","5","4","55.56"
"558","Rasmus Ristolainen","BUF","D","93","204.01666666667","0","0","0","0","0","0.00","10","0.00","0.14","11","11","0","0","1","0","2","1","1","0","0","3","7","5","23","9","22","0","0","-"
"560","Valeri Nichushkin","COL, DAL","R","68","24.1","0","0","0","0","0","0.00","2","0.00","0.14","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0.00"
"561","Samuel Morin","PHI","D","6","4.55","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","1","1","0","0","0","-"
"562","Max Domi","MTL","C, L","97","4.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","6","3","3","0","0","9","0","0","0","0","0","3","3","50.00"
"565","Ryan Pulock","NYI","D","96","161.68333333333","0","0","0","0","0","0.00","2","0.00","0","3","2","0","0","0","0","0","0","0","0","0","0","6","5","3","1","31","0","0","-"
"566","Nikita Zadorov","COL","D","84","148.93333333333","0","0","0","0","0","0.00","4","0.00","0.16","6","5","1","1","1","1","4","2","2","0","0","3","3","4","24","1","21","0","0","-"
"567","Mirco Mueller","N.J","D","60","94.933333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","5","1","0","1","0","1","4","5","5","3","9","0","0","-"
"568","Anthony Mantha","DET","R","83","0.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","-"
"569","Frederik Gauthier","TOR","C","86","30.333333333333","0","0","0","0","0","-","1","0.00","0.36","3","3","2","1","1","0","0","0","0","0","0","1","0","0","2","2","1","32","33","49.23"
"570","Jean-Sebastien Dea","N.J, PIT","C","23","14.483333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","5","37.50"
"571","Ross Johnston","NYI","L","24","0.58333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","6","0","0","0","0","0","0","0","-"
"572","Colby Cave","BOS, EDM","C","57","58.9","0","0","0","0","0","-","2","0.00","0.09","2","2","1","1","0","1","2","1","1","0","0","0","2","3","2","1","2","18","21","46.15"
"573","Nathan Walker","WSH","L","3","1.2833333333333","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"574","Joel Hanley","DAL","D","22","7.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","1","1","0","0","-"
"575","Conor Sheary","BUF","L","89","2.7833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"576","Trevor van Riemsdyk","CAR","D","85","85.383333333333","0","0","0","0","0","-","2","0.00","0.03","3","3","0","0","0","0","0","0","0","0","0","0","3","5","3","2","7","0","0","-"
"578","Christian Folin","MTL, PHI","D","50","48.183333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","3","2","1","1","1","12","0","0","-"
"579","Jordan Oesterle","ARI","D","79","78.066666666667","0","0","0","0","0","0.00","3","0.00","0","4","4","0","0","1","0","0","0","0","0","0","0","1","0","3","3","15","0","0","-"
"580","Jake Chelios","DET","D","5","3.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"582","Frederick Gaudreau","NSH","C","55","0.41666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"583","Melker Karlsson","S.J","C","94","148.1","0","0","0","0","0","0.00","5","0.00","0.45","7","6","3","3","0","1","0","0","0","0","0","2","1","7","4","2","9","4","1","80.00"
"587","Sam Reinhart","BUF","C","97","6.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"589","Sam Bennett","CGY","C","87","16.866666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","7","0","0","3","1","0","0","1","0.00"
"590","Michael Dal Colle","NYI","L","41","0.41666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"591","Jake Virtanen","VAN","R","85","1.7166666666667","0","0","0","0","0","-","1","0.00","0.15","1","1","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","-"
"592","Haydn Fleury","CAR","D","31","12.116666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"593","William Nylander","TOR","C, R","70","1.9333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"594","Nikolaj Ehlers","WPG","L","78","2.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"595","Nick Ritchie","ANA","L","75","35.283333333333","0","0","0","0","0","0.00","2","0.00","0.04","3","3","0","0","0","0","2","1","1","0","0","2","1","1","6","0","3","0","1","0.00"
"596","Kevin Fiala","MIN, NSH","L","93","1.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"597","Brendan Perlini","ARI, CHI, DET","L","72","7.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"598","Jakub Vrana","WSH","L","98","2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"599","Julius Honka","DAL","D","29","7.0333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"601","Sonny Milano","CBJ","L","21","0.56666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"602","Travis Sanheim","PHI","D","96","69.216666666667","0","0","0","0","0","-","0","-","0.02","1","1","0","0","0","0","0","0","0","0","0","2","5","1","3","1","6","0","0","-"
"603","Alex Tuch","VGK","R","76","0.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"604","Tony DeAngelo","NYR","D","73","11.866666666667","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","0","20","2","0","0","2","2","0","0","1","0","0","0","0","-"
"605","Nick Schmaltz","ARI, CHI","C","55","15.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","2","2","50.00"
"606","Robby Fabbri","STL","C","41","0.68333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"609","David Pastrnak","BOS","R","81","2.6666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0.00"
"610","Nikolay Goldobin","VAN","R","63","2.8833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"611","Adrian Kempe","L.A","C, L","96","50.35","0","0","0","0","0","-","6","0.00","0.56","7","6","6","3","1","0","0","0","0","0","0","1","2","4","2","0","2","9","10","47.37"
"612","John Quenneville","N.J","C","19","0.28333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"613","Brendan Lemieux","NYR, WPG","L","74","10.683333333333","0","0","0","0","0","-","1","0.00","0.15","1","1","1","1","0","0","0","0","0","0","0","5","0","0","1","0","1","1","0","100.00"
"616","Andreas Englund","OTT","D","3","2.5666666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"618","Brandon Montour","ANA, BUF","D","83","133.43333333333","0","0","0","0","0","-","1","0.00","0","2","1","0","0","0","0","4","2","2","0","0","1","3","3","3","5","12","0","0","-"
"619","Ryan Donato","BOS, MIN","C","69","0.61666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"620","Christian Dvorak","ARI","C, L","35","9.5166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","4","2","66.67"
"621","Dominic Turgeon","DET","C","4","6.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"623","Warren Foegele","CAR","L","92","106.98333333333","0","0","0","0","0","-","8","0.00","0.8","11","10","7","4","0","1","0","0","0","0","0","1","4","7","1","8","4","1","1","50.00"
"624","Brayden Point","T.B","C","89","9.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","2","2","50.00"
"625","Michael Amadio","L.A","C","56","6.45","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","4","33.33"
"626","Lucas Wallmark","CAR","C","96","88.216666666667","0","0","0","0","0","-","1","0.00","0.28","2","2","2","1","1","0","0","0","0","0","0","2","1","8","1","0","9","50","60","45.45"
"627","Chase De Leo","ANA","C","1","1.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"628","Nelson Nogier","WPG","D","1","0.78333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"630","Devon Toews","NYI","D","62","4.9166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"632","Sam Lafferty","PIT","C","10","17.633333333333","0","0","0","0","0","0.00","2","0.00","0.19","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","10","33.33"
"633","Danton Heinen","BOS","C, L","92","11.116666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0.00"
"634","Gustav Forsling","CHI","D","43","46.1","0","0","0","0","0","0.00","2","0.00","0.06","3","3","1","0","1","0","0","0","0","0","0","0","2","1","0","0","6","0","0","-"
"635","Clark Bishop","CAR","C","20","4.0833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"636","Oskar Lindblom","PHI","L","95","86.266666666667","0","0","0","0","0","-","1","0.00","0.07","4","3","1","0","1","0","0","0","0","0","0","0","3","7","2","2","2","0","1","0.00"
"637","Anton Lindholm","COL","D","2","1.6666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"638","Anders Bjork","BOS","L","27","5.5","0","0","0","0","0","-","0","-","0.04","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","100.00"
"639","Rourke Chartier","S.J","C","13","5.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","2","66.67"
"640","Kevin Labanc","S.J","R","98","3.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","0","0","0","0","0","-"
"641","Victor Olofsson","BUF","L, R","21","1.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"642","Ondrej Kase","ANA","R","42","1.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"643","Jacob Middleton","S.J","D","4","1.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"644","Joe Hicketts","DET","D","14","30.3","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","2","2","7","0","0","-"
