"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"155","Riley Nash","CBJ","C","97","992.46666666667","2","13","9","4","15","65.22","89","2.25","7.56","139","111","83","40","7","10","19","8","7","1","0","4","17","44","91","110","49","195","236","45.24"
"247","Magnus Paajarvi","OTT","L","80","898.01666666667","8","7","1","6","15","62.50","106","7.55","8.3","159","138","91","41","5","17","6","3","3","0","0","3","15","16","62","77","54","1","4","20.00"
"305","Johan Larsson","BUF","C, L","92","1065.7","6","9","4","5","15","50.00","94","6.38","8.11","182","143","101","41","6","4","41","18","17","1","0","11","23","28","134","128","36","481","434","52.57"
"309","Jordan Weal","ARI, MTL, PHI","C","77","918.31666666667","6","9","5","4","15","55.56","84","7.14","7.18","140","113","92","45","0","9","20","9","9","0","0","4","17","29","34","82","31","326","267","54.97"
"313","Jon Merrill","VGK","D","80","1323.2166666667","2","13","5","8","15","28.85","81","2.47","3.27","195","131","44","4","2","16","38","18","18","0","0","4","32","23","86","216","91","0","0","-"
"360","Taylor Fedun","DAL","D","74","929.31666666667","5","10","8","2","15","48.39","108","4.63","3.62","202","135","53","7","5","8","18","9","9","0","0","3","46","14","29","58","67","0","0","-"
"458","Matt Dumba","MIN","D","54","959.4","9","6","4","2","15","38.46","92","9.78","4.86","218","140","64","16","5","14","26","13","13","0","0","6","19","13","70","56","52","0","0","-"
"560","Sven Andrighetto","COL","R","64","611.76666666667","6","9","6","3","15","62.50","80","7.50","5.62","152","109","68","26","7","5","6","3","3","0","0","7","18","22","28","31","32","1","7","12.50"
"588","William Carrier","VGK","L","78","737.56666666667","11","4","4","0","15","65.22","121","9.09","11.78","193","155","119","77","3","21","26","13","13","0","0","14","13","37","345","142","15","4","1","80.00"
"629","Melker Karlsson","S.J","C","100","984.13333333333","10","5","1","4","15","57.69","86","11.63","7.29","142","116","96","33","5","7","30","15","15","0","0","7","20","30","82","115","41","15","14","51.72"
"724","Erik Cernak","T.B","D","76","1207.3333333333","4","11","6","5","15","25.00","134","2.99","4.52","227","176","39","3","1","11","43","17","14","3","0","8","27","8","206","141","57","0","0","-"
"823","Jakob Chychrun","ARI","D","76","1298.3666666667","5","10","4","6","15","41.67","112","4.46","4.06","250","171","53","8","5","10","26","13","13","0","0","12","46","19","93","128","106","0","0","-"
"9","Niklas Kronwall","DET","D","79","1308.35","2","12","5","7","14","30.43","50","4.00","1.98","93","62","18","3","0","5","36","18","18","0","0","4","52","10","77","60","79","0","0","-"
"71","Ryan Callahan","T.B","R","52","511.76666666667","5","9","7","2","14","63.64","72","6.94","5.93","106","92","64","34","5","9","8","4","4","0","0","6","8","20","88","37","16","2","5","28.57"
"82","Marc Staal","NYR","D","90","1424.75","4","10","3","7","14","28.00","84","4.76","3.4","174","110","58","8","2","14","30","15","15","0","0","4","65","24","97","65","113","0","0","-"
"111","Trevor Lewis","L.A","C","60","712.75","4","10","6","4","14","60.87","109","3.67","7.79","168","138","78","34","8","13","15","6","5","1","0","12","14","14","73","64","24","60","80","42.86"
"151","Sam Gagner","EDM, VAN","C","41","514","5","9","6","3","14","77.78","71","7.04","5.65","119","95","57","29","1","4","12","6","6","0","0","1","20","8","29","52","10","54","65","45.38"
"219","Mark Borowiecki","OTT","D","75","1032.85","3","11","2","9","14","36.84","83","3.61","3.45","198","147","43","12","5","12","77","27","21","5","1","11","32","17","273","118","102","0","0","-"
"320","Derek Forbort","L.A","D","81","1458.6833333333","2","12","4","8","14","36.84","68","2.94","2.3","175","110","31","4","3","14","38","15","14","0","1","4","66","10","92","145","97","0","0","-"
"435","Connor Murphy","CHI","D","62","1053.6666666667","6","8","2","6","14","30.43","97","6.19","3.06","186","118","46","8","4","6","22","11","11","0","0","15","45","13","136","129","87","0","0","-"
"466","Olli Maatta","CHI, PIT","D","82","1265.0666666667","0","14","10","4","14","24.14","82","0.00","2.69","197","126","32","2","2","13","14","7","7","0","0","2","54","20","120","216","121","0","0","-"
"662","Jayce Hawryluk","FLA","C","50","464.93333333333","8","6","2","4","14","77.78","40","20.00","3.94","68","57","44","19","3","4","16","8","8","0","0","14","24","11","117","64","30","13","7","65.00"
"904","Henri Jokiharju","BUF, CHI","D","60","944.93333333333","2","12","8","4","14","37.84","83","2.41","2.62","174","112","38","1","3","7","24","12","12","0","0","3","37","7","68","63","54","0","0","-"
"908","Cale Makar","COL","D","22","323.33333333333","6","8","3","5","14","56.00","29","20.69","1.23","54","33","20","6","2","2","0","0","0","0","0","2","7","15","14","12","21","0","0","-"
"958","Par Lindholm","BOS, TOR, WPG","C","78","746.73333333333","2","12","7","5","14","53.85","69","2.90","6.46","146","113","67","32","3","7","16","8","8","0","0","6","14","27","62","114","39","174","174","50.00"
"42","Corey Perry","ANA, DAL","R","47","571.25","7","6","3","3","13","81.25","66","10.61","6.6","127","95","81","33","3","7","12","6","6","0","0","6","15","12","31","37","20","1","2","33.33"
"47","David Backes","BOS","R","78","829.1","5","8","4","4","13","54.17","129","3.88","8.55","189","160","85","37","9","11","23","7","4","3","0","11","21","36","145","85","31","128","102","55.65"
"94","Vladimir Sobotka","BUF","C","85","1003.1833333333","4","9","5","4","13","48.15","85","4.71","5.85","145","108","71","27","7","4","26","13","13","0","0","10","13","9","106","101","26","299","266","52.92"
"124","Michael Grabner","ARI","R","63","703.45","7","6","4","2","13","65.00","73","9.59","7.57","119","98","78","46","9","12","8","4","4","0","0","7","23","37","33","11","11","1","0","100.00"
"159","Brendan Smith","NYR","D","82","997.45","4","9","5","4","13","52.00","77","5.19","5.93","163","112","65","27","5","8","56","25","23","2","0","17","54","35","127","91","43","0","1","0.00"
"178","Nick Holden","VGK","D","82","1316.7833333333","3","10","5","5","13","26.00","99","3.03","4.19","240","154","49","10","5","9","16","8","8","0","0","6","38","27","135","120","82","0","0","-"
"202","Justin Schultz","PIT","D","50","843.11666666667","3","10","3","7","13","38.24","77","3.90","3.04","151","114","29","2","2","11","4","2","2","0","0","3","31","6","36","86","57","0","0","-"
"260","Brandon Pirri","VGK","C","42","489.26666666667","9","4","4","0","13","59.09","73","12.33","6.56","127","100","75","31","5","7","12","6","6","0","0","7","11","17","35","39","15","13","13","50.00"
"339","Joakim Nordstrom","BOS","C","81","917.88333333333","8","5","3","2","13","48.15","103","7.77","7.37","170","139","90","34","6","7","10","5","5","0","0","10","23","21","102","103","45","31","57","35.23"
"442","Colin Miller","BUF, VGK","D","83","1313.8","1","12","6","6","13","26.00","116","0.86","3.88","275","165","38","6","3","19","30","15","15","0","0","13","40","19","148","119","70","0","0","-"
"479","Matt Grzelcyk","BOS","D","88","1382.9166666667","3","10","5","5","13","25.49","108","2.78","4.24","218","161","39","4","2","9","65","23","20","1","2","7","43","29","54","121","68","0","0","-"
"484","Chandler Stephenson","WSH","C","84","855.95","7","6","4","2","13","61.90","46","15.22","4.58","84","67","52","26","6","4","4","1","1","0","0","5","15","24","53","86","33","95","84","53.07"
"521","Ben Hutton","L.A, VAN","D","91","1549.4833333333","4","9","1","8","13","26.53","128","3.13","3.69","267","177","64","9","3","11","23","10","9","1","0","4","33","25","67","144","104","0","0","-"
"532","Tim Schaller","VAN","C","70","639.48333333333","6","7","6","1","13","59.09","71","8.45","7.38","116","95","69","42","7","13","10","5","5","0","0","6","12","18","83","62","17","3","1","75.00"
"544","Tyler Motte","VAN","C","80","863.08333333333","6","7","4","3","13","56.52","103","5.83","9.39","185","146","102","48","6","22","8","4","4","0","0","12","13","31","212","75","48","12","28","30.00"
"575","Jacob de la Rose","DET, STL","C, L","80","790.76666666667","4","9","4","5","13","61.90","64","6.25","4.86","110","81","57","26","3","5","16","7","7","0","0","5","15","21","104","69","25","190","266","41.67"
"671","Christian Dvorak","ARI","C, L","43","527.38333333333","4","9","7","2","13","59.09","47","8.51","5.78","91","64","60","29","2","4","6","3","3","0","0","3","18","16","21","53","19","220","152","59.14"
"703","Dryden Hunt","FLA","L","51","547.95","2","11","5","6","13","61.90","84","2.38","5.73","132","103","64","22","4","8","22","11","11","0","0","6","11","14","99","75","15","0","3","0.00"
"736","Brandon Carlo","BOS","D","94","1605.1333333333","3","10","5","5","13","21.67","135","2.22","4.86","253","184","47","9","6","14","36","18","18","0","0","7","49","39","138","193","77","1","0","100.00"
"906","Martin Necas","CAR","C","29","305.95","4","9","4","5","13","86.67","29","13.79","2.43","46","40","29","11","2","3","6","3","3","0","0","4","20","12","20","30","11","16","37","30.19"
"918","Neal Pionk","NYR, WPG","D","96","1580.9833333333","4","9","3","6","13","26.53","144","2.78","5.24","274","206","51","11","6","12","23","10","9","1","0","11","64","36","152","150","91","0","0","-"
"982","Ilya Mikheyev","TOR","R","24","313.71666666667","3","10","6","4","13","76.47","45","6.67","3.59","93","78","44","19","3","9","2","1","1","0","0","1","8","9","22","16","5","0","1","0.00"
"102","Dan Girardi","T.B","D","62","940.9","3","9","1","8","12","25.53","72","4.17","3.41","127","92","35","9","3","10","10","5","5","0","0","1","22","5","141","79","83","0","0","-"
"160","Brandon Sutter","VAN","C","45","523.21666666667","7","5","3","2","12","63.16","66","10.61","4.55","96","79","52","23","5","7","2","1","1","0","0","8","8","9","33","29","16","234","241","49.26"
"196","Michael Del Zotto","ANA, STL, VAN","D","59","905.7","2","10","2","8","12","30.77","58","3.45","2.87","142","93","37","7","2","10","8","4","4","0","0","4","29","9","151","54","66","0","0","-"
"281","Erik Haula","CAR, VGK","C, L","31","379.46666666667","7","5","3","2","12","70.59","43","16.28","5.45","83","66","59","31","5","5","10","5","5","0","0","9","14","13","14","51","10","151","134","52.98"
"307","Greg McKegg","CAR, NYR","C","53","521.58333333333","6","6","4","2","12","70.59","34","17.65","4.76","65","52","51","29","3","5","10","5","5","0","0","7","12","19","41","71","20","153","143","51.69"
"312","Patrik Nemeth","COL, DET","D","93","1290.95","2","10","8","2","12","27.27","80","2.50","3.52","163","115","47","10","3","13","46","19","18","0","1","5","27","4","123","161","92","0","0","-"
"398","Mike Reilly","MTL","D","65","1031.2833333333","2","10","2","8","12","24.49","96","2.08","4.04","203","137","52","13","4","11","12","6","6","0","0","6","58","11","55","89","57","0","0","-"
"433","Nathan Beaulieu","BUF, WPG","D","56","810.71666666667","3","9","3","6","12","31.58","60","5.00","1.88","111","79","26","3","3","9","20","7","5","2","0","9","23","8","73","55","41","0","0","-"
"652","Robby Fabbri","DET, STL","C","48","534.28333333333","4","8","5","3","12","52.17","60","6.67","5.3","107","78","74","26","1","6","8","4","4","0","0","8","7","5","47","53","10","9","10","47.37"
"696","Sammy Blais","STL","L","52","548.38333333333","7","5","4","1","12","60.00","53","13.21","5.2","81","68","56","26","3","5","14","6","6","0","0","11","23","18","162","83","17","1","1","50.00"
"789","Adam Gaudette","VAN","C","69","665.23333333333","5","7","4","3","12","60.00","58","8.62","5.5","122","88","69","25","2","12","20","9","9","0","0","15","9","13","58","59","19","156","241","39.29"
"790","Brett Seney","N.J","L","51","511.91666666667","5","7","5","2","12","75.00","49","10.20","4.22","74","61","37","20","3","6","20","10","10","0","0","18","17","17","48","48","14","97","158","38.04"
"825","Sam Steel","ANA","C","41","498.53333333333","4","8","4","4","12","60.00","41","9.76","4.14","79","58","53","25","4","6","8","4","4","0","0","4","16","13","14","44","13","183","184","49.86"
"921","Radim Simek","S.J","D","49","697.26666666667","2","10","4","6","12","36.36","52","3.85","1.93","103","68","19","3","2","4","6","3","3","0","0","2","29","18","82","78","46","0","0","-"
"54","Dustin Byfuglien","WPG","D","42","767.33333333333","2","9","3","6","11","37.93","84","2.38","3.65","164","120","40","15","5","8","41","19","18","1","0","2","32","15","60","27","40","0","0","-"
"60","Drew Stafford","N.J","R","57","636.85","4","7","5","2","11","61.11","67","5.97","5.42","122","93","66","33","3","6","14","7","7","0","0","2","15","15","49","59","18","12","17","41.38"
"182","Jay Beagle","VAN","C","77","793.51666666667","1","10","7","3","11","52.38","58","1.72","5.97","91","82","61","38","2","8","24","12","12","0","0","2","12","12","124","44","37","421","309","57.67"
"284","Marcus Kruger","CHI","C","74","624.95","4","7","3","4","11","52.38","64","6.25","5.78","88","79","53","32","4","5","28","14","14","0","0","6","6","14","49","74","27","154","160","49.04"
"296","Christopher Tanev","VAN","D","78","1212.95","2","9","5","4","11","25.58","52","3.85","1.62","114","75","24","2","6","5","24","12","12","0","0","2","37","19","35","146","117","0","0","-"
"314","Tyler Pitlick","DAL, PHI","C","65","721.75","7","4","3","1","11","61.11","82","8.54","6.65","139","108","77","35","10","3","4","2","2","0","0","6","19","15","121","77","29","3","9","25.00"
"330","Erik Gudbranson","ANA, PIT, VAN","D","95","1488.2166666667","3","8","3","5","11","20.37","110","2.73","3.24","234","159","45","5","6","12","56","20","17","2","1","12","43","7","199","175","78","0","0","-"
"345","Tim Heed","S.J","D","51","604.48333333333","1","10","6","4","11","33.33","44","2.27","1.44","102","63","16","5","3","5","8","4","4","0","0","1","31","13","25","48","39","0","1","0.00"
"474","Derrick Pouliot","VAN","D","62","947.33333333333","2","9","4","5","11","24.44","51","3.92","2.37","131","87","31","6","2","3","20","9","9","0","0","1","35","17","72","86","64","0","0","-"
"497","Teddy Blueger","PIT","C","50","546.41666666667","7","4","3","1","11","68.75","58","12.07","4.99","90","70","59","28","4","5","17","7","6","1","0","3","15","8","81","65","22","144","143","50.17"
"500","Connor Carrick","DAL, N.J","D","38","567.53333333333","2","9","4","5","11","61.11","42","4.76","2.41","83","59","26","8","0","6","21","9","8","1","0","1","16","14","29","50","35","0","0","-"
"601","Valeri Nichushkin","COL, DAL","R","75","797.31666666667","0","11","3","8","11","44.00","84","0.00","6.97","136","108","87","39","5","7","0","0","0","0","0","11","33","32","86","71","35","2","2","50.00"
"847","Henrik Borgstrom","FLA","C","54","570.7","5","6","1","5","11","55.00","48","10.42","3.4","72","58","41","19","1","1","4","2","2","0","0","3","25","24","12","38","12","167","236","41.44"
"855","Alexander Nylander","BUF, CHI","L, R","33","367.53333333333","5","6","6","0","11","73.33","45","11.11","3.72","79","62","45","20","8","1","6","3","3","0","0","6","7","13","7","26","5","2","6","25.00"
"874","Trevor Moore","TOR","C, L","46","438.9","4","7","3","4","11","64.71","55","7.27","4.7","99","80","67","23","7","6","4","2","2","0","0","4","20","17","60","59","16","2","4","33.33"
"888","Michael Rasmussen","DET","C","62","623.95","2","9","5","4","11","61.11","52","3.85","5.18","102","78","63","28","2","9","22","11","11","0","0","9","25","12","83","78","28","19","31","38.00"
"903","Max Comtois","ANA","L","23","277.78333333333","3","8","6","2","11","78.57","17","17.65","2.25","44","33","25","10","3","3","2","1","1","0","0","5","13","3","54","10","6","4","14","22.22"
"933","Kiefer Sherwood","ANA","R","50","544.73333333333","6","5","1","4","11","57.89","58","10.34","5.32","108","86","60","26","6","9","8","4","4","0","0","5","21","17","79","62","18","5","8","38.46"
"11","Deryk Engelland","VGK","D","94","1483.3166666667","2","8","4","4","10","19.23","115","1.74","3.1","239","155","42","4","3","9","20","10","10","0","0","2","29","28","203","135","125","0","0","-"
"27","Chris Kunitz","CHI","L","56","487.63333333333","5","5","3","2","10","66.67","40","12.50","4.34","82","56","48","23","5","4","11","4","3","1","0","4","18","13","83","53","15","1","5","16.67"
"58","Andrew Ladd","NYI","L","26","326.18333333333","3","7","2","5","10","76.92","32","9.38","2.52","50","39","34","16","3","4","14","7","7","0","0","2","12","9","36","37","7","1","2","33.33"
"80","Jack Johnson","PIT","D","103","1634.5166666667","1","9","4","5","10","17.54","86","1.16","2.92","217","123","45","0","2","12","41","18","17","1","0","6","30","18","249","196","130","0","0","-"
"167","Robert Bortuzzo","STL","D","69","856.48333333333","2","8","5","3","10","23.81","73","2.74","3.17","130","98","39","8","4","7","24","12","12","0","0","5","18","9","85","88","56","0","0","-"
"336","Mark Pysyk","FLA","D","86","1336.8833333333","2","8","3","5","10","18.87","77","2.60","3.31","154","109","35","6","4","5","24","12","12","0","0","3","74","36","131","92","81","0","1","0.00"
"378","Tobias Rieder","CGY, EDM","C, R","84","867.95","1","9","6","3","10","90.91","105","0.95","8.24","175","131","93","43","7","11","6","3","3","0","0","7","10","37","68","116","42","4","18","18.18"
"400","Ty Rattie","EDM","R","50","515.13333333333","4","6","5","1","10","62.50","70","5.71","7.4","108","89","74","44","3","11","4","2","2","0","0","8","11","21","55","57","7","1","2","33.33"
"407","Victor Rask","CAR, MIN","C","62","618.95","4","6","4","2","10","58.82","50","8.00","3.33","95","71","43","15","6","6","8","4","4","0","0","4","15","16","49","39","14","215","259","45.36"
"525","Christian Djoos","WSH","D","45","598.98333333333","1","9","5","4","10","35.71","32","3.13","1.26","71","44","18","2","2","7","4","2","2","0","0","4","21","9","18","31","27","0","0","-"
"636","Michael Dal Colle","NYI","L","47","555.9","4","6","6","0","10","52.63","49","8.16","4.77","74","60","56","29","1","0","10","5","5","0","0","2","18","13","33","32","18","3","1","75.00"
"730","Oliver Kylington","CGY","D","56","701.75","3","7","4","3","10","47.62","37","8.11","1.8","96","62","27","3","3","3","10","5","5","0","0","4","41","16","22","62","55","0","0","-"
"788","Troy Terry","ANA","C, R","54","625.61666666667","4","6","5","1","10","52.63","44","9.09","4.66","91","63","64","27","2","4","4","2","2","0","0","7","13","24","6","68","14","2","9","18.18"
"793","Mason Appleton","WPG","C","45","372.01666666667","3","7","5","2","10","52.63","38","7.89","3.11","67","53","38","20","1","4","2","1","1","0","0","1","6","6","33","44","16","0","2","0.00"
"854","Tage Thompson","BUF","C, R","66","722.96666666667","6","4","4","0","10","71.43","94","6.38","6.8","183","139","89","35","6","10","16","8","8","0","0","4","28","25","66","46","9","10","10","50.00"
"871","Matt Luff","L.A","R","37","384.8","6","4","2","2","10","71.43","46","13.04","4","90","70","49","18","1","9","4","2","2","0","0","6","12","4","21","24","18","1","3","25.00"
"938","Lukas Radil","S.J","C","49","500.81666666667","6","4","3","1","10","55.56","51","11.76","5.36","89","72","56","29","3","2","8","4","4","0","0","7","12","18","43","87","10","7","6","53.85"
"7","Brooks Orpik","WSH","D","53","668.15","2","7","2","5","9","24.32","37","5.41","1.07","93","55","21","2","0","6","12","6","6","0","0","3","23","3","109","67","51","0","0","-"
"72","Roman Polak","DAL","D","82","1307.1333333333","1","8","3","5","9","20.45","75","1.33","3.22","155","116","37","9","3","7","30","15","15","0","0","7","43","15","184","91","121","0","0","-"
"136","Ben Lovejoy","DAL, N.J","D","71","947.7","2","7","3","4","9","28.13","88","2.27","2.73","174","119","30","5","3","13","30","15","15","0","0","1","32","16","63","102","78","0","0","-"
"163","Carl Gunnarsson","STL","D","38","515.33333333333","4","5","1","4","9","34.62","29","13.79","1.48","59","39","20","6","0","2","8","4","4","0","0","2","12","6","16","51","37","0","0","-"
"213","Dale Weise","MTL, PHI","R","51","520.35","4","5","2","3","9","69.23","55","7.27","5.32","89","74","61","30","2","7","17","7","6","1","0","4","8","7","84","55","16","4","6","40.00"
"251","Dmitry Kulikov","WPG","D","79","1220.0833333333","1","8","3","5","9","20.45","65","1.54","3","151","102","33","7","4","7","44","21","21","0","0","9","54","23","118","140","91","0","0","-"
"254","John Moore","BOS","D","61","947.33333333333","1","8","4","4","9","31.03","88","1.14","3.01","165","111","32","6","2","4","24","12","12","0","0","5","18","9","71","102","58","0","0","-"
"279","Gabriel Bourque","COL, WPG","L","71","538.18333333333","2","7","5","2","9","50.00","41","4.88","3.34","76","66","38","18","1","5","6","3","3","0","0","6","11","8","137","70","44","4","8","33.33"
"476","Slater Koekkoek","CHI, T.B","D","40","563.25","2","7","3","4","9","29.03","44","4.55","1.56","91","61","22","1","1","5","18","9","9","0","0","6","15","3","68","63","51","0","0","-"
"486","Mackenzie MacEachern","STL","L","45","372.85","5","4","1","3","9","81.82","48","10.42","4.72","73","62","46","28","0","4","8","4","4","0","0","3","2","9","77","59","9","0","1","0.00"
"609","Mirco Mueller","N.J","D","66","1015.15","1","8","4","4","9","27.27","46","2.17","1.52","109","68","15","2","0","4","13","5","4","1","0","4","37","17","82","73","67","0","0","-"
"647","Sonny Milano","CBJ","L","27","256.18333333333","4","5","3","2","9","64.29","29","13.79","2.25","40","35","21","10","2","0","8","4","4","0","0","7","6","5","15","29","3","0","0","-"
"787","Rudolfs Balcers","OTT","L","36","377.75","2","7","2","5","9","90.00","38","5.26","4.5","72","60","52","24","1","12","8","4","4","0","0","3","12","11","18","40","22","1","3","25.00"
"804","Kevin Rooney","N.J","C","54","557.26666666667","5","4","1","3","9","52.94","46","10.87","4.73","75","67","49","21","2","1","10","5","5","0","0","6","10","11","86","58","21","225","233","49.13"
"832","Max Jones","ANA","L","49","568.66666666667","5","4","3","1","9","56.25","81","6.17","8.48","150","117","92","54","1","6","22","11","11","0","0","9","21","17","48","66","5","6","6","50.00"
"977","Kirby Dach","CHI","C","16","173.36666666667","5","4","1","3","9","81.82","21","23.81","2.3","29","26","20","15","1","1","2","1","1","0","0","3","3","8","9","41","2","12","26","31.58"
"37","Eric Fehr","MIN","C","72","642.8","4","4","2","2","8","57.14","54","7.41","5.27","110","85","64","31","3","3","24","12","12","0","0","3","11","24","36","57","30","259","245","51.39"
"53","Kyle Brodziak","EDM","C","70","681.05","5","3","2","1","8","53.33","65","7.69","6.4","118","97","67","31","7","8","14","7","7","0","0","4","16","23","92","49","40","335","292","53.43"
"66","Brandon Dubinsky","CBJ","C","61","652.38333333333","4","4","3","1","8","66.67","58","6.90","4.6","90","71","52","28","3","3","10","5","5","0","0","8","6","12","141","40","22","358","247","59.17"
"164","Mario Kempe","ARI","R","52","530.85","3","5","3","2","8","50.00","52","5.77","4.01","96","73","48","25","3","5","14","7","7","0","0","10","10","8","102","94","29","118","191","38.19"
"165","Yannick Weber","NSH","D","75","849.35","2","6","3","3","8","24.24","71","2.82","2.11","136","93","25","7","4","6","14","7","7","0","0","4","14","9","73","76","40","0","0","-"
"179","Jason Demers","ARI","D","56","972.63333333333","2","6","3","3","8","23.53","58","3.45","2.1","120","84","24","4","1","6","18","9","9","0","0","9","29","18","65","61","59","0","0","-"
"275","Garrett Wilson","PIT","L","50","350.35","2","6","4","2","8","66.67","53","3.77","5.42","79","68","55","34","6","10","16","5","3","2","0","6","5","5","112","56","14","3","4","42.86"
"295","Matt Irwin","NSH","D","52","579.55","1","7","4","3","8","36.36","58","1.72","1.54","130","85","20","3","2","6","12","6","6","0","0","5","17","8","92","89","43","0","0","-"
"304","Ryan Spooner","EDM, NYR, VAN","C","52","520.5","3","5","3","2","8","72.73","52","5.77","4.07","85","68","47","16","3","4","0","0","0","0","0","2","18","10","39","29","7","50","45","52.63"
"318","Devante Smith-Pelly","WSH","R","54","487.08333333333","4","4","3","1","8","57.14","54","7.41","5.72","103","78","59","25","1","4","6","3","3","0","0","3","8","6","73","37","26","8","18","30.77"
"366","Matthew Peca","MTL","C","39","355.23333333333","3","5","4","1","8","133.33","35","8.57","2.42","62","42","28","11","1","3","2","1","1","0","0","6","12","7","31","49","18","72","75","48.98"
"406","Dmitrij Jaskin","WSH","R","37","363.03333333333","2","6","1","5","8","61.54","46","4.35","5.29","90","73","62","30","3","4","6","3","3","0","0","4","6","12","85","45","14","0","3","0.00"
"493","Boo Nieves","NYR","C","43","383.36666666667","4","4","1","3","8","72.73","29","13.79","2.39","47","36","27","13","2","2","8","4","4","0","0","9","19","10","33","42","17","85","132","39.17"
"524","Nikita Gusev","N.J","L","17","168.16666666667","5","3","2","1","8","88.89","27","18.52","2.18","35","34","22","9","2","1","4","2","2","0","0","3","6","3","2","7","1","0","0","-"
"526","Joakim Ryan","L.A, S.J","D","53","671.65","0","8","1","7","8","24.24","44","0.00","1.77","100","61","16","3","1","7","14","7","7","0","0","3","16","14","49","69","46","0","0","-"
"546","Saku Maenalanen","CAR","R","34","303.56666666667","4","4","3","1","8","61.54","36","11.11","3.52","55","46","34","19","4","5","6","3","3","0","0","2","8","12","45","30","10","5","12","29.41"
"564","Nick Paul","OTT","L","37","409.33333333333","3","5","3","2","8","61.54","59","5.08","5.48","94","79","57","31","3","11","6","3","3","0","0","5","13","14","72","43","17","78","63","55.32"
"567","Ryan Graves","COL","D","47","520.88333333333","4","4","2","2","8","26.67","51","7.84","1.77","115","76","23","4","0","7","10","5","5","0","0","0","18","7","56","39","74","0","0","-"
"615","Colby Cave","BOS, EDM","C","58","606.23333333333","3","5","2","3","8","53.33","53","5.66","5.6","94","74","69","36","3","5","12","6","6","0","0","0","11","20","80","50","16","190","185","50.67"
"682","Christoffer Ehn","DET","C","75","721.01666666667","2","6","2","4","8","66.67","49","4.08","3.78","96","68","45","16","5","6","6","3","3","0","0","9","18","6","87","85","38","100","102","49.50"
"688","Gustav Forsling","CHI","D","43","656.85","2","6","2","4","8","50.00","53","3.77","2.18","103","65","28","4","2","4","28","14","14","0","0","4","21","14","37","67","31","0","0","-"
"758","Jacob Larsson","ANA","D","70","1076","1","7","2","5","8","23.53","76","1.32","3.25","165","111","32","10","3","12","18","9","9","0","0","2","41","12","50","112","67","0","1","0.00"
"782","Christian Wolanin","OTT","D","30","443.08333333333","3","5","2","3","8","28.57","30","10.00","1.12","61","36","20","3","0","2","6","3","3","0","0","0","22","13","10","29","28","0","0","-"
"795","Matt Roy","L.A","D","47","682.81666666667","3","5","1","4","8","26.67","66","4.55","2.33","133","93","36","7","0","7","10","5","5","0","0","3","22","4","62","68","68","0","0","-"
"818","Carl Grundstrom","L.A","R","22","275.43333333333","4","4","3","1","8","61.54","26","15.38","4.39","64","51","41","26","2","5","8","4","4","0","0","3","3","8","51","27","4","0","0","-"
"923","Jan Rutta","CHI, T.B","D","41","576.7","2","6","3","3","8","27.59","43","4.65","1.38","88","59","16","0","3","3","20","10","10","0","0","4","13","1","25","48","25","0","0","-"
"964","Bogdan Kiselevich","FLA","D","32","445.6","0","8","6","2","8","57.14","13","0.00","0.63","41","22","13","2","0","1","6","3","3","0","0","2","9","4","47","71","21","0","0","-"
"965","Antti Suomela","S.J","C","28","305.73333333333","3","5","3","2","8","88.89","41","7.32","4.98","72","62","42","28","2","9","4","2","2","0","0","1","7","5","12","30","11","102","124","45.13"
"15","Dan Hamhuis","NSH","D","76","1022.1333333333","0","7","2","5","7","20.59","52","0.00","2.11","114","72","21","5","1","8","35","16","15","1","0","7","39","13","63","78","58","0","0","-"
"97","Niklas Hjalmarsson","ARI","D","86","1362.4833333333","1","6","2","4","7","16.28","53","1.89","1.95","106","71","21","1","3","11","26","13","13","0","0","1","39","26","39","109","132","0","0","-"
"218","Greg Pateryn","MIN","D","80","1208.2","1","6","5","1","7","17.95","96","1.04","2.39","199","140","25","5","2","8","24","12","12","0","0","5","15","10","135","85","99","0","0","-"
"272","Nicolas Deslauriers","ANA, MTL","L","60","575.83333333333","2","5","3","2","7","58.33","54","3.70","4.8","103","79","56","30","4","4","22","8","6","2","0","6","11","14","171","58","25","0","0","-"
"283","Phil Varone","PHI","C","47","366.88333333333","3","4","3","1","7","58.33","34","8.82","2.81","54","39","34","15","5","2","8","4","4","0","0","4","11","5","22","29","19","80","81","49.69"
"301","Justin Holl","TOR","D","33","410.5","1","6","1","5","7","33.33","32","3.13","1.12","71","46","20","3","3","4","12","6","6","0","0","3","16","7","30","68","18","0","0","-"
"343","Tom Kuhnhackl","NYI","R","42","468.35","4","3","2","1","7","46.67","33","12.12","3","60","46","43","23","3","5","8","4","4","0","0","1","17","9","51","41","42","0","2","0.00"
"381","Nick Seeler","MIN","D","75","849.61666666667","2","5","2","3","7","25.93","65","3.08","1.95","155","97","26","5","0","7","45","17","15","1","1","12","20","5","76","76","111","0","0","-"
