id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assit,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
298,Nikita Kucherov,T.B,R,21,0.9,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9,0,0,0,-
299,Ryan Nugent-Hopkins,EDM,C,25,42.75,0,0,0,0,0,-,5,0.00,0.3,8,6,3,1,0,0,0,0,0,0,0,0,0,5,1,42.75,2,4,10,28.57
300,Gabriel Landeskog,COL,L,11,2.45,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2.45,0,0,0,-
301,Jonathan Huberdeau,FLA,C,25,1.1666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1666666666667,0,0,0,-
302,Adam Larsson,EDM,D,5,3.9166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,0,3.9166666666667,0,0,0,-
303,Ryan Strome,NYR,C,23,45.083333333333,0,0,0,0,0,-,1,0.00,0.05,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,45.083333333333,1,15,30,33.33
304,Mika Zibanejad,NYR,C,10,24.933333333333,1,0,0,0,1,100.00,2,50.00,0.18,3,3,2,1,0,0,0,0,0,0,0,1,0,1,0,24.933333333333,1,16,22,42.11
305,Mark Scheifele,WPG,C,25,9.8166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,9.8166666666667,1,6,7,46.15
306,Sean Couturier,PHI,C,25,40.183333333333,0,0,0,0,0,-,9,0.00,0.73,11,11,4,2,2,0,0,0,0,0,0,2,1,3,1,40.183333333333,1,13,8,61.90
307,Dougie Hamilton,CAR,D,25,47.933333333333,0,1,1,0,1,100.00,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,47.933333333333,6,0,0,-
308,Jonas Brodin,MIN,D,25,53.333333333333,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,53.333333333333,1,0,0,-
309,Jamie Oleksiak,DAL,D,26,16.9,0,0,0,0,0,-,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,16.9,0,0,0,-
310,J.T. Miller,VAN,C,26,6.6333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6333333333333,1,2,4,33.33
311,Joel Armia,MTL,R,23,18.15,1,0,0,0,1,100.00,1,100.00,0.23,2,2,2,1,1,0,0,0,0,0,0,0,0,3,0,18.15,1,0,0,-
312,Nathan Beaulieu,WPG,D,9,19.433333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.433333333333,1,0,0,-
313,Oscar Klefbom,EDM,D,27,83.983333333333,0,0,0,0,0,-,1,0.00,0,2,1,1,0,0,0,0,0,0,0,0,1,1,2,3,83.983333333333,13,0,0,-
314,Connor Murphy,CHI,D,12,26.516666666667,0,0,0,0,0,0.00,1,0.00,0.07,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,26.516666666667,2,0,0,-
315,Phillip Danault,MTL,"C, L",25,60.7,0,0,0,0,0,-,4,0.00,0.31,7,6,4,0,0,0,0,0,0,0,0,0,2,0,1,60.7,0,38,43,46.91
316,Vladislav Namestnikov,"NYR, OTT",C,22,49.416666666667,1,1,1,0,2,66.67,3,33.33,0.48,5,4,4,3,1,0,0,0,0,0,0,2,0,1,0,49.416666666667,1,3,2,60.00
