id,player_name,team,gp,toi,sa,sv,ga,sv_pcg,gaa,gsaa,xga,hdsa,hdsv,hdga,hdsv_pcg,hdgaa,hdgsaa,mdsa,mdsv,mdga,mdsv_pcg,mdgaa,mdgsaa,ldsa,ldsv,ldga,ldsv_pcg,ldgaa,ldgsaa,rush_attempts_against,rebound_attempts_against,avg_shot_dist,avg_goal_dist
14,Jaroslav Halak,NYI,28,129.15,15,14,1,0.933,0.46,0.49,1.63,6,5,1,0.833,0.46,0.33,3,3,0,1.000,0.00,0.26,6,6,0,1.000,0.00,0.29,1,1,25.87,8.00
15,Brian Elliott,CGY,49,239.45,34,31,3,0.912,0.75,0.37,2.7,5,2,3,0.400,0.75,-1.89,12,12,0,1.000,0.00,1.05,11,11,0,1.000,0.00,0.54,3,2,51.82,12.33
16,Al Montoya,MTL,19,75.05,9,9,0,1.000,0.00,0.89,0.66,2,2,0,1.000,0.00,0.44,2,2,0,1.000,0.00,0.17,3,3,0,1.000,0.00,0.15,1,0,55.89,-
17,Devan Dubnyk,MIN,65,297.03333333333,35,33,2,0.943,0.40,1.47,2.71,9,8,1,0.889,0.20,0.99,7,6,1,0.857,0.20,-0.39,14,14,0,1.000,0.00,0.68,3,3,46.40,21.00
18,Cory Schneider,N.J,60,276.3,51,43,8,0.843,1.74,-2.95,5.39,19,15,4,0.789,0.87,0.20,17,13,4,0.765,0.87,-2.51,8,8,0,1.000,0.00,0.39,3,5,33.43,17.13
19,Justin Peters,ARI,3,4.8,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
20,Thomas Greiss,NYI,51,197.71666666667,34,29,5,0.853,1.52,-1.63,3.18,10,7,3,0.700,0.91,-0.79,14,12,2,0.857,0.61,-0.78,7,7,0,1.000,0.00,0.34,6,1,38.62,24.00
21,Anton Khudobin,BOS,16,71.95,15,12,3,0.800,2.50,-1.51,1.35,5,2,3,0.400,2.50,-1.89,1,1,0,1.000,0.00,0.09,3,3,0,1.000,0.00,0.15,5,1,63.53,18.33
22,Pekka Rinne,NSH,61,304.95,40,36,4,0.900,0.79,-0.04,3.24,9,6,3,0.667,0.59,-1.01,11,10,1,0.909,0.20,-0.04,7,7,0,1.000,0.00,0.34,9,3,63.15,17.75
23,Carey Price,MTL,62,284.46666666667,44,38,6,0.864,1.27,-1.64,3.05,11,6,5,0.545,1.05,-2.57,9,8,1,0.889,0.21,-0.21,10,10,0,1.000,0.00,0.49,5,3,58.86,15.83
24,Tuukka Rask,BOS,65,288.11666666667,36,34,2,0.944,0.42,1.57,2.45,6,5,1,0.833,0.21,0.33,12,11,1,0.917,0.21,0.05,3,3,0,1.000,0.00,0.15,6,4,70.94,16.50
25,Ondrej Pavelec,WPG,8,31.25,8,7,1,0.875,1.92,-0.21,0.56,1,0,1,0.000,1.92,-0.78,3,3,0,1.000,0.00,0.26,2,2,0,1.000,0.00,0.10,1,1,63.13,8.00
26,Jonathan Quick,L.A,17,73.233333333333,6,6,0,1.000,0.00,0.59,0.62,2,2,0,1.000,0.00,0.44,1,1,0,1.000,0.00,0.09,1,1,0,1.000,0.00,0.05,1,0,58.83,-
27,Ben Bishop,"L.A, T.B",39,192.95,21,19,2,0.905,0.62,0.08,1.77,7,6,1,0.857,0.31,0.55,9,8,1,0.889,0.31,-0.21,3,3,0,1.000,0.00,0.15,2,1,34.00,28.50
28,Alex Stalock,MIN,2,5.9333333333333,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
29,Chad Johnson,CGY,36,167.48333333333,21,19,2,0.905,0.72,0.08,1.7,7,6,1,0.857,0.36,0.55,4,4,0,1.000,0.00,0.35,5,4,1,0.800,0.36,-0.76,3,0,48.52,18.50
30,Steve Mason,PHI,58,291.4,46,41,5,0.891,1.03,-0.44,3.22,6,3,3,0.500,0.62,-1.67,16,16,0,1.000,0.00,1.40,11,9,2,0.818,0.41,-1.46,7,0,60.33,23.60
31,Reto Berra,FLA,7,33.983333333333,6,4,2,0.667,3.53,-1.41,0.51,4,2,2,0.500,3.53,-1.12,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,60.00,16.50
32,James Reimer,FLA,43,176.83333333333,21,17,4,0.810,1.36,-1.92,2.78,9,6,3,0.667,1.02,-1.01,5,4,1,0.800,0.34,-0.56,5,5,0,1.000,0.00,0.24,7,2,40.29,18.25
33,Jhonas Enroth,TOR,6,22.883333333333,3,3,0,1.000,0.00,0.30,0.17,0,0,0,-,0.00,0.00,2,2,0,1.000,0.00,0.17,1,1,0,1.000,0.00,0.05,1,0,43.00,-
34,Jonathan Bernier,ANA,39,152.3,17,14,3,0.824,1.18,-1.32,1.49,6,5,1,0.833,0.39,0.33,3,2,1,0.667,0.39,-0.74,3,2,1,0.667,0.39,-0.85,5,0,55.47,21.67
35,Jeff Zatkoff,L.A,13,36.866666666667,4,3,1,0.750,1.63,-0.60,0.35,2,2,0,1.000,0.00,0.44,1,0,1,0.000,1.63,-0.91,1,1,0,1.000,0.00,0.05,0,0,25.25,15.00
36,Semyon Varlamov,COL,24,119.06666666667,21,21,0,1.000,0.00,2.08,1.44,2,2,0,1.000,0.00,0.44,11,11,0,1.000,0.00,0.96,5,5,0,1.000,0.00,0.24,0,3,45.57,-
37,Michal Neuvirth,PHI,28,117.8,15,13,2,0.867,1.02,-0.51,1.25,5,4,1,0.800,0.51,0.11,6,5,1,0.833,0.51,-0.48,2,2,0,1.000,0.00,0.10,2,0,40.13,19.00
38,Richard Bachman,VAN,5,18.583333333333,1,1,0,1.000,0.00,0.10,0.09,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.09,0,0,0,-,0.00,0.00,0,0,32.00,-
39,Jeremy Smith,COL,10,28.7,4,3,1,0.750,2.09,-0.60,0.13,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,3,2,1,0.667,2.09,-0.85,0,0,68.25,36.00
40,Scott Darling,CHI,32,116.28333333333,23,19,4,0.826,2.06,-1.72,1.75,7,4,3,0.571,1.55,-1.45,6,5,1,0.833,0.52,-0.48,6,6,0,1.000,0.00,0.29,4,1,44.61,15.75
41,Antti Niemi,DAL,37,143.38333333333,29,25,4,0.862,1.67,-1.13,2.6,10,7,3,0.700,1.26,-0.79,8,8,0,1.000,0.00,0.70,5,4,1,0.800,0.42,-0.76,5,2,47.48,20.25
42,Jacob Markstrom,VAN,26,132.5,21,19,2,0.905,0.91,0.08,1.59,4,2,2,0.500,0.91,-1.12,5,5,0,1.000,0.00,0.44,10,10,0,1.000,0.00,0.49,1,2,34.95,6.50
43,Jake Allen,STL,61,268.81666666667,29,25,4,0.862,0.89,-1.13,2.86,11,8,3,0.727,0.67,-0.57,9,8,1,0.889,0.22,-0.21,5,5,0,1.000,0.00,0.24,4,1,40.00,20.75
44,Michael Hutchinson,WPG,28,123.6,21,20,1,0.952,0.49,1.08,1.45,6,6,0,1.000,0.00,1.33,8,7,1,0.875,0.49,-0.30,3,3,0,1.000,0.00,0.15,1,1,53.76,33.00
45,Braden Holtby,WSH,63,305.1,37,35,2,0.946,0.39,1.67,3.34,9,8,1,0.889,0.20,0.99,11,10,1,0.909,0.20,-0.04,12,12,0,1.000,0.00,0.58,7,1,49.38,24.00
46,Martin Jones,S.J,65,324.38333333333,46,44,2,0.957,0.37,2.56,3.66,9,8,1,0.889,0.18,0.99,19,18,1,0.947,0.18,0.66,9,9,0,1.000,0.00,0.44,12,3,51.09,15.50
47,Anders Nilsson,BUF,26,106.88333333333,14,14,0,1.000,0.00,1.39,0.79,3,3,0,1.000,0.00,0.66,2,2,0,1.000,0.00,0.17,8,8,0,1.000,0.00,0.39,0,0,41.00,-
48,Robin Lehner,BUF,59,255.18333333333,46,43,3,0.935,0.71,1.56,3.12,8,6,2,0.750,0.47,-0.23,16,15,1,0.938,0.24,0.40,15,15,0,1.000,0.00,0.73,4,0,44.67,14.67
49,Jean-Francois Berube,NYI,14,34.516666666667,4,4,0,1.000,0.00,0.40,0.64,2,2,0,1.000,0.00,0.44,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.05,2,0,57.75,-
50,Darcy Kuemper,MIN,18,74.916666666667,8,7,1,0.875,0.80,-0.21,0.27,1,1,0,1.000,0.00,0.22,1,1,0,1.000,0.00,0.09,3,2,1,0.667,0.80,-0.85,0,0,74.13,44.00
51,Jonas Gustavsson,EDM,7,19.5,1,0,1,0.000,3.08,-0.90,0.2,0,0,0,-,0.00,0.00,1,0,1,0.000,3.08,-0.91,0,0,0,-,0.00,0.00,1,0,23.00,23.00
52,Carter Hutton,STL,30,114.95,15,14,1,0.933,0.52,0.49,1.52,6,5,1,0.833,0.52,0.33,5,5,0,1.000,0.00,0.44,4,4,0,1.000,0.00,0.19,4,0,29.73,10.00
53,Cam Talbot,EDM,73,338.26666666667,40,37,3,0.925,0.53,0.96,3.47,8,7,1,0.875,0.18,0.77,14,13,1,0.929,0.18,0.22,12,11,1,0.917,0.18,-0.42,6,2,42.23,22.67
54,Eddie Lack,CAR,20,90.433333333333,7,6,1,0.857,0.66,-0.31,0.67,3,2,1,0.667,0.66,-0.34,0,0,0,-,0.00,0.00,3,3,0,1.000,0.00,0.15,1,0,42.57,6.00
55,Sergei Bobrovsky,CBJ,63,258,37,35,2,0.946,0.47,1.67,3.37,13,12,1,0.923,0.23,1.87,9,9,0,1.000,0.00,0.79,10,9,1,0.900,0.23,-0.51,3,1,40.81,28.50
56,Calvin Pickard,COL,50,229.41666666667,33,32,1,0.970,0.26,2.27,1.82,4,3,1,0.750,0.26,-0.12,9,9,0,1.000,0.00,0.79,8,8,0,1.000,0.00,0.39,2,1,73.58,18.00
57,Jack Campbell,L.A,1,2,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
58,Philipp Grubauer,WSH,24,87.533333333333,11,10,1,0.909,0.69,0.09,1.18,5,4,1,0.800,0.69,0.11,0,0,0,-,0.00,0.00,4,4,0,1.000,0.00,0.19,2,1,46.73,8.00
59,Louis Domingue,ARI,31,124.58333333333,19,18,1,0.947,0.48,0.88,0.86,3,3,0,1.000,0.00,0.66,2,2,0,1.000,0.00,0.17,9,8,1,0.889,0.48,-0.56,2,0,57.74,45.00
60,Petr Mrazek,DET,50,216.86666666667,26,21,5,0.808,1.38,-2.42,1.88,8,6,2,0.750,0.55,-0.23,5,2,3,0.400,0.83,-2.56,8,8,0,1.000,0.00,0.39,5,0,49.12,21.00
61,Zane McIntyre,BOS,8,28.333333333333,6,5,1,0.833,2.12,-0.41,0.65,3,2,1,0.667,2.12,-0.34,2,2,0,1.000,0.00,0.17,0,0,0,-,0.00,0.00,2,0,38.67,17.00
62,Frederik Andersen,TOR,66,282.93333333333,55,50,5,0.909,1.06,0.45,4.24,12,9,3,0.750,0.64,-0.35,18,17,1,0.944,0.21,0.57,9,8,1,0.889,0.21,-0.56,9,1,55.38,23.20
63,Keith Kinkaid,N.J,26,136.9,17,14,3,0.824,1.31,-1.32,1.28,6,5,1,0.833,0.44,0.33,2,1,1,0.500,0.44,-0.83,5,4,1,0.800,0.44,-0.76,1,2,47.35,24.33
64,Laurent Brossoit,EDM,8,30.633333333333,3,2,1,0.667,1.96,-0.70,0.52,2,2,0,1.000,0.00,0.44,1,0,1,0.000,1.96,-0.91,0,0,0,-,0.00,0.00,0,1,18.00,29.00
65,Anton Forsberg,CBJ,1,6.5,0,0,0,-,0.00,0.00,0.11,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
66,Magnus Hellberg,NYR,2,1.55,1,1,0,1.000,0.00,0.10,0.04,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.05,0,0,44.00,-
67,John Gibson,ANA,52,245.08333333333,32,29,3,0.906,0.73,0.17,3.37,11,9,2,0.818,0.49,0.43,3,3,0,1.000,0.00,0.26,15,14,1,0.933,0.24,-0.27,5,2,38.28,25.33
68,Malcolm Subban,BOS,1,2,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
69,Andrei Vasilevskiy,T.B,50,239.81666666667,34,31,3,0.912,0.75,0.37,2.8,5,4,1,0.800,0.25,0.11,15,15,0,1.000,0.00,1.31,11,9,2,0.818,0.50,-1.46,5,2,40.94,25.00
70,Matt Murray,PIT,49,235.85,57,51,6,0.895,1.53,-0.35,5.76,23,17,6,0.739,1.53,-0.92,12,12,0,1.000,0.00,1.05,15,15,0,1.000,0.00,0.73,8,7,36.53,16.67
71,Jon Gillies,CGY,1,3.1666666666667,0,0,0,-,0.00,0.00,0.06,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
72,Chris Driedger,OTT,1,4,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
73,Joonas Korpisalo,CBJ,14,52.783333333333,3,3,0,1.000,0.00,0.30,0.39,1,1,0,1.000,0.00,0.22,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.05,1,0,35.33,-
74,Anthony Stolarz,PHI,7,33.516666666667,5,3,2,0.600,3.58,-1.50,0.55,3,1,2,0.333,3.58,-1.34,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.05,0,1,29.00,15.50
75,Connor Hellebuyck,WPG,56,255.31666666667,43,39,4,0.907,0.94,0.26,3.44,13,9,4,0.692,0.94,-1.13,6,6,0,1.000,0.00,0.52,12,12,0,1.000,0.00,0.58,3,1,54.05,18.00
76,Marek Langhamer,ARI,1,4,1,1,0,1.000,0.00,0.10,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,185.00,-
77,Marek Mazanec,NSH,4,9.3833333333333,2,1,1,0.500,6.39,-0.80,0.34,1,0,1,0.000,6.39,-0.78,1,1,0,1.000,0.00,0.09,0,0,0,-,0.00,0.00,1,0,24.00,12.00
78,Linus Ullmark,BUF,1,2,3,2,1,0.667,30.00,-0.70,0.49,2,1,1,0.500,30.00,-0.56,1,1,0,1.000,0.00,0.09,0,0,0,-,0.00,0.00,1,1,22.67,18.00
79,Aaron Dell,S.J,20,71.85,12,9,3,0.750,2.51,-1.81,1.52,7,4,3,0.571,2.51,-1.45,2,2,0,1.000,0.00,0.17,3,3,0,1.000,0.00,0.15,4,1,26.33,17.00
80,Andrew Hammond,OTT,6,14.283333333333,1,1,0,1.000,0.00,0.10,0.1,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.09,0,0,0,-,0.00,0.00,1,0,63.00,-
81,Jared Coreau,DET,14,60.483333333333,11,8,3,0.727,2.98,-1.91,1.02,2,1,1,0.500,0.99,-0.56,5,3,2,0.600,1.98,-1.56,3,3,0,1.000,0.00,0.15,3,1,37.91,20.33
82,Mike Condon,"OTT, PIT",41,210.21666666667,38,38,0,1.000,0.00,3.76,3.46,19,19,0,1.000,0.00,4.20,7,7,0,1.000,0.00,0.61,7,7,0,1.000,0.00,0.34,6,2,40.55,-
83,Antti Raanta,NYR,30,135.23333333333,14,14,0,1.000,0.00,1.39,1.21,4,4,0,1.000,0.00,0.88,5,5,0,1.000,0.00,0.44,5,5,0,1.000,0.00,0.24,1,2,33.64,-
84,Antoine Bibeau,TOR,2,17.133333333333,5,5,0,1.000,0.00,0.50,0.46,2,2,0,1.000,0.00,0.44,0,0,0,-,0.00,0.00,2,2,0,1.000,0.00,0.10,3,0,60.20,-
85,Juuse Saros,NSH,21,96.416666666667,13,13,0,1.000,0.00,1.29,0.7,5,5,0,1.000,0.00,1.11,1,1,0,1.000,0.00,0.09,5,5,0,1.000,0.00,0.24,1,0,48.85,-
86,Eric Comrie,WPG,1,4.3333333333333,1,1,0,1.000,0.00,0.10,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,176.00,-
87,Spencer Martin,COL,3,11.033333333333,2,2,0,1.000,0.00,0.20,0.12,1,1,0,1.000,0.00,0.22,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.05,0,0,31.00,-
88,Pheonix Copley,STL,1,6.5833333333333,2,2,0,1.000,0.00,0.20,0.3,1,1,0,1.000,0.00,0.22,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.05,0,1,24.00,-
89,Alex Nedeljkovic,CAR,1,3.3666666666667,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
90,Charlie Lindgren,MTL,2,4.8833333333333,4,4,0,1.000,0.00,0.40,0.28,1,1,0,1.000,0.00,0.22,1,1,0,1.000,0.00,0.09,2,2,0,1.000,0.00,0.10,0,0,35.50,-
