id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assit,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
413,Simon Despres,ANA,D,32,68.533333333333,0,0,0,0,0,-,2,0.00,0.12,2,2,1,0,0,0,0,0,0,0,0,0,4,1,3,0,10,0,0,-
414,Landon Ferraro,"BOS, DET",C,68,90.766666666667,0,0,0,0,0,-,3,0.00,0.44,7,6,3,1,1,0,0,0,0,0,0,0,0,2,3,5,5,0,2,0.00
415,Ryan O'Reilly,BUF,C,71,138.33333333333,1,0,0,0,1,100.00,5,20.00,0.78,7,6,7,5,1,1,0,0,0,0,0,1,2,5,0,1,7,119,113,51.29
416,Kyle Clifford,L.A,L,56,5.6833333333333,0,0,0,0,0,-,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,-
417,Alex Chiasson,OTT,R,77,115.83333333333,1,0,0,0,1,100.00,2,50.00,0.47,4,4,3,2,0,0,0,0,0,0,0,0,2,3,4,2,2,0,0,-
418,Jakob Silfverberg,ANA,R,82,187.68333333333,0,1,1,0,1,100.00,7,0.00,0.51,13,9,6,2,2,2,2,1,1,0,0,2,3,8,3,2,9,1,4,20.00
419,Anton Lander,EDM,C,61,115.63333333333,0,0,0,0,0,-,5,0.00,0.45,7,7,4,1,0,0,6,3,3,0,0,0,2,6,2,1,7,59,58,50.43
420,John Tavares,NYI,C,78,2.7666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,12,2,1,0,1,2,0,0,1,0,0,3,5,37.50
421,Victor Hedman,T.B,D,78,156.11666666667,0,1,0,1,1,33.33,6,0.00,0.07,6,6,1,0,1,0,2,1,1,0,0,1,6,4,4,1,15,0,0,-
422,Matt Duchene,COL,C,76,15.15,0,0,0,0,0,-,3,0.00,0.18,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,9,57.14
423,Evander Kane,BUF,L,65,72.633333333333,1,0,0,0,1,33.33,7,14.29,0.45,9,8,3,2,1,0,17,3,1,1,1,4,1,6,3,2,6,1,1,50.00
