id,player_name,team,gp,toi,sa,sv,ga,sv_pcg,gaa,gsaa,xga,hdsa,hdsv,hdga,hdsv_pcg,hdgaa,hdgsaa,mdsa,mdsv,mdga,mdsv_pcg,mdgaa,mdgsaa,ldsa,ldsv,ldga,ldsv_pcg,ldgaa,ldgsaa,rush_attempts_against,rebound_attempts_against,avg_shot_dist,avg_goal_dist
47,Andrei Vasilevskiy,T.B,63,2988.45,1468,1359,109,0.926,2.19,14.55,119.75,402,331,71,0.823,1.43,-0.97,441,418,23,0.948,0.46,16.75,571,556,15,0.974,0.30,2.39,89,143,33.61,20.63
48,Matt Murray,OTT,20,952.76666666667,497,455,42,0.915,2.64,-0.17,43.99,122,101,21,0.828,1.32,0.25,163,144,19,0.883,1.20,-4.31,189,187,2,0.989,0.13,3.76,29,60,34.72,18.81
49,Jon Gillies,"N.J, STL",20,832.7,459,412,47,0.898,3.39,-8.37,36.54,114,91,23,0.798,1.66,-3.14,131,118,13,0.901,0.94,-1.19,191,180,11,0.942,0.79,-5.18,31,39,35.99,25.09
50,Chris Driedger,SEA,27,1243.5833333333,584,537,47,0.920,2.27,2.15,50.74,160,131,29,0.819,1.40,-1.13,145,135,10,0.931,0.48,3.07,251,243,8,0.968,0.39,-0.36,29,77,34.48,19.34
51,Joonas Korpisalo,CBJ,22,902.96666666667,502,445,57,0.886,3.79,-14.75,43.71,150,121,29,0.807,1.93,-2.87,159,138,21,0.868,1.40,-6.67,179,172,7,0.961,0.47,-1.55,27,60,32.54,20.33
52,Anthony Stolarz,ANA,28,1224.15,618,568,50,0.919,2.45,2.01,50.26,159,133,26,0.836,1.27,1.70,174,163,11,0.937,0.54,4.68,260,247,13,0.950,0.64,-5.08,46,66,34.29,24.64
53,Connor Hellebuyck,WPG,66,3126.3833333333,1663,1529,134,0.919,2.57,5.96,140.52,468,389,79,0.831,1.52,2.52,429,394,35,0.918,0.67,3.67,677,657,20,0.970,0.38,0.62,105,193,35.81,20.31
54,Linus Ullmark,BOS,41,1833.45,850,782,68,0.920,2.23,3.54,61.34,199,163,36,0.819,1.18,-1.34,223,204,19,0.915,0.62,1.10,390,377,13,0.967,0.43,-1.12,54,68,37.34,23.38
55,Aaron Dell,BUF,12,454.71666666667,284,261,23,0.919,3.03,0.90,21.38,83,71,12,0.855,1.58,2.46,69,64,5,0.928,0.66,1.22,118,112,6,0.949,0.79,-2.41,11,28,35.26,25.61
56,Andrew Hammond,"MTL, N.J",11,476.6,243,217,26,0.893,3.27,-5.55,21.12,63,53,10,0.841,1.26,0.97,77,68,9,0.883,1.13,-2.06,93,86,7,0.925,0.88,-4.17,8,27,34.26,25.46
57,Antti Raanta,CAR,28,1222.1666666667,571,527,44,0.923,2.16,4.06,52.76,187,159,28,0.850,1.37,4.57,138,126,12,0.913,0.59,0.44,216,212,4,0.981,0.20,2.58,35,79,33.63,19.02
58,Cal Petersen,L.A,37,1771,784,710,74,0.906,2.51,-8.02,68.91,242,201,41,0.831,1.39,1.15,223,198,25,0.888,0.85,-4.90,284,276,8,0.972,0.27,0.65,52,101,32.95,19.70
59,Juuse Saros,NSH,67,3060.3,1550,1437,113,0.927,2.22,17.45,118.76,370,309,61,0.835,1.20,3.45,470,436,34,0.928,0.67,8.36,652,634,18,0.972,0.35,1.85,109,123,34.01,20.31
60,Zach Fucale,WSH,4,127.4,53,51,2,0.962,0.94,2.46,5.06,13,13,0,1.000,0.00,2.26,20,18,2,0.900,0.94,-0.20,20,20,0,1.000,0.00,0.61,5,6,30.00,26.00
61,Tristan Jarry,PIT,58,2784.05,1366,1263,103,0.925,2.22,11.97,104.68,370,305,65,0.824,1.40,-0.55,363,337,26,0.928,0.56,6.72,571,559,12,0.979,0.26,5.39,90,163,35.11,20.67
62,Eric Comrie,WPG,19,853.9,437,409,28,0.936,1.97,8.78,38.28,123,106,17,0.862,1.19,4.43,121,117,4,0.967,0.28,6.91,174,167,7,0.960,0.49,-1.70,24,48,34.01,20.93
63,Spencer Martin,VAN,6,298.41666666667,153,145,8,0.948,1.61,4.88,13.36,40,38,2,0.950,0.40,4.97,41,38,3,0.927,0.60,0.70,67,64,3,0.955,0.60,-0.96,6,18,35.43,31.00
64,Pheonix Copley,WSH,2,81.05,35,33,2,0.943,1.48,0.95,2.67,3,3,0,1.000,0.00,0.52,11,9,2,0.818,1.48,-1.01,20,20,0,1.000,0.00,0.61,2,4,41.17,32.00
65,Thatcher Demko,VAN,64,3003.5666666667,1553,1447,106,0.932,2.12,24.71,125.29,420,358,62,0.852,1.24,11.16,448,417,31,0.931,0.62,9.38,615,602,13,0.979,0.26,5.73,90,166,35.23,22.16
66,Alex Nedeljkovic,DET,59,2638.1,1456,1328,128,0.912,2.91,-5.46,119.96,427,358,69,0.838,1.57,5.38,383,346,37,0.903,0.84,-2.48,596,576,20,0.966,0.45,-1.85,83,157,32.94,21.04
67,Vitek Vanecek,WSH,42,1861,876,811,65,0.926,2.10,8.73,71.76,234,199,35,0.850,1.13,5.76,232,214,18,0.922,0.58,2.91,370,358,12,0.968,0.39,-0.73,51,93,35.18,21.63
68,Jonas Johansson,"COL, FLA",11,391.81666666667,223,190,33,0.852,5.05,-14.23,18.2,63,42,21,0.667,3.22,-10.03,59,49,10,0.831,1.53,-4.68,93,91,2,0.978,0.31,0.83,9,28,35.03,19.27
69,Elvis Merzlikins,CBJ,59,2687.7,1579,1447,132,0.916,2.95,0.89,123.93,419,353,66,0.842,1.47,6.99,455,415,40,0.912,0.89,1.01,641,615,26,0.959,0.58,-6.48,70,140,34.52,22.31
70,Ilya Sorokin,NYI,52,2508.1833333333,1328,1243,85,0.936,2.03,26.77,106.43,366,323,43,0.883,1.03,20.75,370,343,27,0.927,0.65,6.35,549,535,14,0.974,0.33,2.72,90,144,34.43,24.19
71,Ville Husso,STL,40,1891.9666666667,1007,932,75,0.926,2.38,9.75,88.56,271,235,36,0.867,1.14,11.21,325,298,27,0.917,0.86,2.29,373,361,12,0.968,0.38,-0.64,59,121,32.59,21.85
72,Kaapo Kahkonen,"MIN, S.J",36,1556.9333333333,800,737,63,0.921,2.43,4.33,62.72,191,153,38,0.801,1.46,-4.73,207,192,15,0.928,0.58,3.66,365,356,9,0.975,0.35,2.12,59,84,37.56,24.10
73,Igor Shesterkin,NYR,53,2474.0166666667,1256,1174,82,0.935,1.99,23.71,106.15,360,312,48,0.867,1.16,14.71,335,312,23,0.931,0.56,7.20,498,487,11,0.978,0.27,4.17,78,147,34.07,19.51
74,Mackenzie Blackwood,N.J,25,1150.1666666667,616,553,63,0.898,3.29,-11.16,48.51,157,119,38,0.758,1.98,-10.65,170,155,15,0.912,0.78,0.32,253,243,10,0.960,0.52,-2.30,39,57,36.99,21.17
75,Felix Sandstrom,PHI,5,233.68333333333,127,117,10,0.921,2.57,0.69,11.5,35,32,3,0.914,0.77,3.10,50,44,6,0.880,1.54,-1.49,38,37,1,0.974,0.26,0.16,18,14,33.81,24.40
76,Dan Vladar,CGY,23,992.33333333333,480,441,39,0.919,2.36,1.40,38.29,107,85,22,0.794,1.33,-3.36,139,123,16,0.885,0.97,-3.47,208,207,1,0.995,0.06,5.33,45,48,36.99,19.95
77,Sam Montembeault,MTL,38,1525.85,849,775,74,0.913,2.91,-2.55,69.33,244,196,48,0.803,1.89,-5.50,213,198,15,0.930,0.59,4.20,354,343,11,0.969,0.43,-0.22,42,82,35.02,19.30
78,Ilya Samsonov,WSH,44,1909.3166666667,914,826,88,0.904,2.77,-11.07,78.76,251,197,54,0.785,1.70,-10.28,258,239,19,0.926,0.60,4.25,361,346,15,0.958,0.47,-4.01,69,131,34.98,20.10
79,Adin Hill,S.J,25,1137.9666666667,529,485,44,0.917,2.32,0.52,41.47,128,108,20,0.844,1.05,2.30,151,137,14,0.907,0.74,-0.39,214,204,10,0.953,0.53,-3.48,40,51,36.48,24.00
80,Karel Vejmelka,ARI,52,2255.9333333333,1320,1196,124,0.906,3.30,-12.90,106.93,374,312,62,0.834,1.65,3.15,350,306,44,0.874,1.17,-12.45,548,531,17,0.969,0.45,-0.31,86,149,34.79,22.94
81,Erik Kallgren,TOR,14,611.93333333333,284,256,28,0.901,2.75,-4.10,22.62,70,54,16,0.771,1.57,-3.81,92,84,8,0.913,0.78,0.29,106,102,4,0.962,0.39,-0.77,24,28,35.33,18.54
82,Adam Huska,NYR,1,26.116666666667,33,27,6,0.818,13.78,-3.22,2.13,9,5,4,0.556,9.19,-2.43,7,6,1,0.857,2.30,-0.37,15,14,1,0.933,2.30,-0.54,0,3,34.67,19.33
83,Joey Daccord,SEA,5,231.78333333333,106,90,16,0.849,4.14,-7.08,9.92,40,30,10,0.750,2.59,-3.03,29,23,6,0.793,1.55,-3.39,31,31,0,1.000,0.00,0.94,6,7,30.19,14.25
84,Michael McNiven,MTL,1,17.25,5,4,1,0.800,3.48,-0.58,0.89,3,2,1,0.667,3.48,-0.48,1,1,0,1.000,0.00,0.09,1,1,0,1.000,0.00,0.03,0,2,22.00,8.00
85,Connor Ingram,NSH,3,135.28333333333,66,56,10,0.848,4.44,-4.45,4.32,13,9,4,0.692,1.77,-1.74,17,15,2,0.882,0.89,-0.47,32,28,4,0.875,1.77,-3.03,3,7,38.94,28.80
86,Casey DeSmith,PIT,26,1146.0833333333,615,567,48,0.922,2.51,3.76,46.86,155,125,30,0.806,1.57,-3.00,164,150,14,0.915,0.73,0.78,264,260,4,0.985,0.21,4.04,28,82,36.51,21.65
87,Charlie Lindgren,STL,5,207.3,100,95,5,0.950,1.45,3.42,7.88,23,21,2,0.913,0.58,2.01,24,21,3,0.875,0.87,-0.84,46,46,0,1.000,0.00,1.40,1,8,35.69,16.40
88,Alex Lyon,CAR,2,95.366666666667,49,45,4,0.918,2.52,0.12,5.02,10,7,3,0.700,1.89,-1.26,22,21,1,0.955,0.63,0.98,16,16,0,1.000,0.00,0.49,1,8,28.45,16.50
89,Zach Sawchenko,S.J,7,207.03333333333,118,109,9,0.924,2.61,0.93,11.53,37,30,7,0.811,2.03,-0.55,30,29,1,0.967,0.29,1.70,43,42,1,0.977,0.29,0.31,8,18,34.60,14.22
90,Joseph Woll,TOR,4,193.11666666667,103,95,8,0.922,2.49,0.67,7.51,25,22,3,0.880,0.93,1.35,34,30,4,0.882,1.24,-0.94,41,40,1,0.976,0.31,0.25,14,6,38.74,28.00
91,Carter Hart,PHI,45,2103.5,1151,1056,95,0.917,2.71,1.87,92.47,308,256,52,0.831,1.48,1.65,293,266,27,0.908,0.77,-0.59,496,480,16,0.968,0.46,-0.90,61,136,34.84,21.08
92,Filip Gustavsson,OTT,18,851.45,451,409,42,0.907,2.96,-4.04,38.14,121,95,26,0.785,1.83,-4.92,127,113,14,0.890,0.99,-2.55,187,185,2,0.989,0.14,3.69,24,55,32.71,18.10
93,David Rittich,NSH,17,664.75,336,303,33,0.902,2.98,-4.72,27.03,93,72,21,0.774,1.90,-4.80,95,86,9,0.905,0.81,-0.44,135,133,2,0.985,0.18,2.11,20,36,33.50,21.12
94,Jack LaFontaine,CAR,2,67.633333333333,39,31,8,0.795,7.10,-4.72,3.65,14,8,6,0.571,5.32,-3.56,12,10,2,0.833,1.77,-0.92,13,13,0,1.000,0.00,0.40,5,5,26.85,18.50
95,Stuart Skinner,EDM,13,591.01666666667,298,273,25,0.916,2.54,0.08,22.85,91,75,16,0.824,1.62,-0.15,64,61,3,0.953,0.30,2.77,121,115,6,0.950,0.61,-2.32,17,31,36.48,20.08
96,Jake Oettinger,DAL,48,2203.75,1057,972,85,0.920,2.31,3.96,85.49,278,238,40,0.856,1.09,8.43,287,259,28,0.902,0.76,-2.13,433,416,17,0.961,0.46,-3.81,52,123,35.38,22.28
97,Michael Dipietro,VAN,1,46.066666666667,16,14,2,0.875,2.60,-0.65,1.59,6,5,1,0.833,1.30,0.05,4,4,0,1.000,0.00,0.36,4,3,1,0.750,1.30,-0.88,1,2,38.69,33.00
98,Ukko-Pekka Luukkonen,BUF,9,426.03333333333,236,216,20,0.915,2.82,-0.14,17.88,53,44,9,0.830,1.27,0.23,68,59,9,0.868,1.27,-2.87,108,106,2,0.981,0.28,1.29,12,23,36.04,23.70
99,Cayden Primeau,MTL,12,426.86666666667,243,211,32,0.868,4.50,-11.55,20.7,65,47,18,0.723,2.53,-6.68,78,65,13,0.833,1.83,-5.97,87,86,1,0.989,0.14,1.65,21,31,34.86,21.44
100,Daniil Tarasov,CBJ,4,157.98333333333,98,91,7,0.929,2.66,1.25,8.03,28,22,6,0.786,2.28,-1.12,27,26,1,0.963,0.38,1.43,40,40,0,1.000,0.00,1.22,3,15,34.74,19.71
101,Jeremy Swayman,BOS,41,1912.0833333333,837,772,65,0.922,2.04,5.44,64.24,195,159,36,0.815,1.13,-2.03,211,190,21,0.900,0.66,-1.98,387,379,8,0.979,0.25,3.79,63,91,37.33,20.98
102,Logan Thompson,VGK,19,918.75,462,426,36,0.922,2.35,2.88,37.52,117,97,20,0.829,1.31,0.38,134,124,10,0.925,0.65,2.08,190,184,6,0.968,0.39,-0.21,37,57,34.75,23.28
103,Josef Korenar,ARI,2,51.066666666667,25,23,2,0.920,2.35,0.10,1.84,3,1,2,0.333,2.35,-1.48,14,14,0,1.000,0.00,1.26,5,5,0,1.000,0.00,0.15,1,2,34.68,6.00
104,Alexandar Georgiev,NYR,33,1473.8166666667,686,627,59,0.914,2.40,-1.26,60.76,190,154,36,0.811,1.47,-2.90,185,170,15,0.919,0.61,1.68,286,278,8,0.972,0.33,0.71,44,86,33.56,18.76
105,Collin Delia,CHI,8,275.43333333333,178,163,15,0.916,3.27,-0.02,13.71,45,39,6,0.867,1.31,1.84,45,38,7,0.844,1.52,-2.94,81,79,2,0.975,0.44,0.47,20,16,35.13,21.00
106,Thomas Hodges,ANA,1,16.55,1,1,0,1.000,0.00,0.08,0.09,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.09,0,0,0,-,0.00,0.00,1,0,32.00,-
107,Lukas Dostal,ANA,4,165.98333333333,89,82,7,0.921,2.53,0.49,6.69,23,19,4,0.826,1.45,0.01,30,27,3,0.900,1.08,-0.30,33,33,0,1.000,0.00,1.00,3,10,32.39,24.00
108,Pavel Francouz,COL,21,955.63333333333,479,445,34,0.929,2.13,6.31,35.27,135,115,20,0.852,1.26,3.52,109,104,5,0.954,0.31,4.82,216,208,8,0.963,0.50,-1.42,35,59,35.15,24.94
109,Kevin Lankinen,CHI,32,1471.1666666667,778,703,75,0.904,3.06,-9.52,58.69,185,145,40,0.784,1.63,-7.77,219,192,27,0.877,1.10,-7.26,343,335,8,0.977,0.33,2.45,54,66,33.67,20.20
110,Joel Hofer,STL,2,90.833333333333,34,31,3,0.912,1.98,-0.14,2.89,5,4,1,0.800,0.66,-0.13,6,5,1,0.833,0.66,-0.46,22,21,1,0.955,0.66,-0.33,6,3,41.76,29.67
111,Justus Annunen,COL,2,79,43,40,3,0.930,2.28,0.62,2.87,6,4,2,0.667,1.52,-0.95,7,6,1,0.857,0.76,-0.37,24,24,0,1.000,0.00,0.73,0,7,49.40,18.67
112,Ivan Prosvetov,ARI,3,143.35,78,68,10,0.872,4.19,-3.44,6.9,22,17,5,0.773,2.09,-1.17,19,17,2,0.895,0.84,-0.29,35,32,3,0.914,1.26,-1.93,4,9,32.55,22.10
113,Akira Schmid,N.J,6,203.08333333333,102,86,16,0.843,4.73,-7.42,7.38,23,17,6,0.739,1.77,-1.99,37,28,9,0.757,2.66,-5.66,37,36,1,0.973,0.30,0.13,2,12,36.75,23.50
114,Spencer Knight,FLA,32,1366.9666666667,656,607,49,0.925,2.15,6.21,52.55,182,158,24,0.868,1.05,7.70,189,173,16,0.915,0.70,1.04,250,241,9,0.964,0.40,-1.39,52,83,35.13,21.47
115,Mads Sogaard,OTT,2,92.45,37,34,3,0.919,1.95,0.11,3.48,9,7,2,0.778,1.30,-0.43,9,9,0,1.000,0.00,0.81,17,16,1,0.941,0.65,-0.48,0,5,29.92,17.00
116,Hugo Alnefelt,T.B,1,12.9,7,5,2,0.714,9.30,-1.41,0.22,1,0,1,0.000,4.65,-0.83,2,2,0,1.000,0.00,0.18,3,2,1,0.667,4.65,-0.91,0,0,40.86,23.00
117,Pyotr Kochetkov,CAR,3,116.01666666667,40,37,3,0.925,1.55,0.37,2.73,11,10,1,0.909,0.52,0.92,10,10,0,1.000,0.00,0.90,18,16,2,0.889,1.03,-1.45,3,0,32.98,34.00
118,Nico Daws,N.J,25,1050.45,524,477,47,0.910,2.68,-2.90,41.59,105,85,20,0.810,1.14,-1.71,164,143,21,0.872,1.20,-6.22,230,224,6,0.974,0.34,1.00,26,41,37.92,25.36
119,Arvid Soderblom,CHI,3,129.25,65,56,9,0.862,4.18,-3.53,5.61,17,14,3,0.824,1.39,-0.04,20,16,4,0.800,1.86,-2.20,26,24,2,0.923,0.93,-1.21,2,6,30.05,22.00
