id,player_name,team,position,gp,toi,toi_per_gp,cf_60_rel,ca_60_rel,cf_pcg_rel,ff_60_rel,fa_60_rel,ff_pcg_rel,sf_60_rel,sa_60_rel,sf_pcg_rel,gf_60_rel,ga_60_rel,gf_pcg_rel,xgf_60_rel,xga_60_rel,xgf_pcg_rel,scf_60_rel,sca_60_rel,scf_pcg_rel,hdcf_60_rel,hdca_60_rel,hdcf_pcg_rel,hdgf_60_rel,hdga_60_rel,hdgf_pcg_rel,mdcf_60_rel,mdca_60_rel,mdcf_pcg_rel,mdgf_60_rel,mdga_60_rel,mdgf_pcg_rel,ldcf_60_rel,ldca_60_rel,ldcf_pcg_rel,ldgf_60_rel,ldga_60_rel,ldgf_pcg_rel,on_ice_sh_pcg,on_ice_sv_pcg,pdo,ozs_60,nzs_60,dzs_60,on_the_fly_starts_60,ozs_pcg,ozfo_60,nzfo_60,dzfo_60,ozfo_pcg
449,Riley Sheahan,DET,C,80,934.48333333333,11.681041666667,-2.26,3.16,-2.60,-1.42,2.15,-2.23,-1.59,1.22,-2.48,-1.01,0.54,-18.18,-0.25,-0.05,-2.68,-1.97,0.59,-2.84,-1.02,-0.31,-2.25,-0.73,0.42,-25.99,-1.26,1.19,-3.36,-0.21,0.1,-8.88,-0.11,4.65,-3.23,-0.16,0.13,-12.09,5.37,90.74,0.961,10.59,14.7,8.92,47.83,54.28,15.92,20.74,18.62,46.10
450,Petter Granberg,NSH,D,10,92.666666666667,9.2666666666667,-16.06,6.74,-10.13,-8.81,6.39,-8.84,-6.73,2.64,-7.51,0.81,1.62,-10.00,-0.26,0.61,-11.81,-6.26,12.5,-19.92,-4.03,4.06,-26.04,0.16,0.16,0.00,-2.98,11.25,-16.96,0.87,0.65,-13.33,-12.53,-1.79,-6.19,0,1.4,-33.33,11.11,88.89,1.000,11.01,9.71,8.42,49.86,56.67,18.78,18.78,18.78,50.00
451,Chris Wagner,ANA,"C, R",43,336.53333333333,7.8263565891473,-16.87,0.03,-8.42,-11.74,2.48,-9.18,-8.06,-0.84,-6.81,-0.82,-0.41,-3.23,-0.97,-0.14,-9.73,-13.74,0.36,-15.25,-5.22,-0.4,-11.97,-0.34,-0.52,9.52,-11.35,1.01,-17.66,0.06,-0.04,4.00,-5.07,-0.87,-3.34,-0.76,0.26,-75.00,7.03,95.60,1.026,14.44,15.87,7.49,45.46,65.85,18.01,22.11,16.58,52.06
452,Jeff Skinner,CAR,"C, L",79,1164.15,14.736075949367,5.1,4.93,-0.04,3.81,4.36,-0.37,4.17,2.38,1.45,1.35,0.55,8.94,0.29,0.25,0.24,2.17,3.67,-1.60,1.18,1.64,-1.29,0.42,0.26,3.94,1.32,2.7,-1.86,0.7,0.44,7.13,2.57,1.15,0.82,0.59,-0.05,24.81,9.60,90.57,1.002,15.2,12.52,7.47,40.15,67.05,22.52,17.37,13.5,62.52
453,Zach Hyman,TOR,C,82,1085.9833333333,13.243699186992,4.97,0.69,1.76,3.72,0.23,1.93,3.68,0.55,2.49,-0.17,0,-1.65,0.45,0.28,1.71,4.5,1.62,2.29,3.07,1.2,3.88,-0.22,-0.21,0.56,1.91,0.56,1.33,0.22,0.12,4.05,0.25,-0.86,0.70,-0.16,0.17,-12.16,7.30,92.39,0.997,14.86,14.64,6.63,44.14,69.15,23.04,20.44,14.2,61.87
454,Alexander Burmistrov,"ARI, WPG",C,49,533,10.877551020408,-6.77,4.05,-5.21,-6.37,3.56,-6.52,-4.66,2.33,-6.52,-1.02,-0.09,-11.99,-0.54,0.46,-12.13,-5.7,2.5,-8.95,-3.46,2.1,-14.99,-0.68,-0.51,-6.19,-2.99,0.53,-4.91,-0.31,0.78,-24.55,-1.24,1.13,-1.69,-0.15,-0.24,4.55,6.63,92.07,0.987,8.11,12.61,6.87,43.45,54.14,13.73,19.14,17.67,43.73
455,Erik Gudbranson,VAN,D,30,518.68333333333,17.289444444444,-1.89,1.27,-1.50,-2.36,2.05,-2.77,-0.69,0.89,-1.35,-0.47,0.61,-10.95,0.15,0.08,0.92,-0.91,-0.2,-0.76,0.6,1.67,-1.93,-0.53,0.04,-10.58,-2.01,-2.5,0.47,0.03,0.42,-13.85,-2.88,1.69,-3.38,0.06,0.37,-5.00,6.15,89.69,0.958,8.56,14.11,7.52,42.69,53.24,19.9,22.79,19.55,50.44
456,Taylor Hall,N.J,L,72,1094.4333333333,15.200462962963,11.53,-3.81,7.54,8.65,-2.97,7.36,6.85,-1.2,6.97,0.51,-0.31,10.72,0.52,-0.19,8.67,6.36,-2.25,9.57,2.53,-1.47,11.48,0.42,-0.48,23.41,5.11,-1.04,8.46,0.16,-0.02,6.00,5.84,-1.44,5.18,-0.04,0.27,-16.08,6.47,93.45,0.999,10.31,14.31,8.72,36.95,54.18,19.9,20.61,20.61,49.12
457,Brett Connolly,WSH,R,66,666.15,10.093181818182,4.31,-1.99,2.83,1.71,-1.82,2.20,1.62,-1.1,2.33,0.01,-0.69,10.01,-0.05,-0.14,1.11,0.62,0.5,0.09,-0.52,-0.92,1.06,0.02,-0.28,6.33,1.52,1.9,-0.66,-0.27,-0.36,9.29,6.5,-2.97,6.36,0.29,-0.21,19.35,9.48,95.25,1.047,12.52,13.15,7.12,47.56,63.76,20.45,19.27,13.87,59.58
458,Ryan Johansen,NSH,C,82,1151.9333333333,14.047967479675,12.28,-4.66,7.24,10.86,-1.68,7.06,5.86,-1.06,5.46,0.32,0.04,2.69,0.44,-0.06,5.73,8.53,-1.3,9.63,2.19,-0.22,6.23,-0.25,0.01,-5.56,8.45,-1.45,11.69,0.52,-0.27,21.25,7.05,-3.95,6.87,0.25,0.34,-8.48,7.57,92.35,0.999,13.91,16.51,9.95,40.11,58.30,22.5,23.18,18.86,54.41
459,Tyler Seguin,DAL,C,82,1176.9666666667,14.35325203252,1.89,-0.07,0.84,1.13,0.86,0.14,1.02,-0.35,1.16,0.49,0.46,0.51,-0.05,0.22,-2.86,2.4,1.72,0.66,-0.52,0.85,-3.14,-0.01,0.44,-7.70,3.89,1.16,3.19,0.17,0.12,1.85,-0.62,-1.19,0.43,0.51,-0.1,39.29,8.53,90.73,0.993,11.52,14.43,10.91,46.08,51.36,21.21,22.02,21.56,49.58
460,Dylan McIlrath,"FLA, NYR",D,6,56,9.3333333333333,-17.09,2.53,-9.86,-15.48,5.69,-13.64,-18.1,1.48,-19.62,-1.5,-0.9,-13.46,-1.4,-0.21,-16.18,-11.25,-1.05,-13.38,-5.65,0.48,-16.35,-1.54,-0.17,-40.00,-7.47,-2.04,-10.82,-1.03,-0.28,-37.50,-12.66,7.58,-14.87,1.18,-0.74,66.67,6.67,89.29,0.960,10.71,11.79,4.29,43.93,71.43,19.29,16.07,18.21,51.43
461,Mark Pysyk,FLA,D,82,1252.2,15.270731707317,-3.64,-5.96,1.16,-2.31,-5.24,1.84,-2.86,-2.95,0.00,0.23,-0.1,3.78,-0.14,-0.31,1.87,-1.26,-3.43,2.29,-0.34,-1.35,2.36,-0.23,0.08,-7.18,-1.24,-2.78,2.29,0.49,0.04,10.35,-2.19,-3.6,1.10,0.12,-0.3,16.94,7.55,91.86,0.994,5.65,10.16,7.57,48.49,42.75,17.44,20.22,19.02,47.83
462,Mikael Granlund,MIN,C,81,1162.8833333333,14.35658436214,-2.25,-0.33,-0.90,-1.55,-0.3,-0.77,-2.78,-0.27,-2.14,0.21,-0.2,4.10,0.03,-0.1,1.73,2.59,-2.04,5.00,0.69,-1.14,5.25,0.14,-0.02,2.52,2.54,-1.2,4.97,0.33,-0.14,12.66,-5.38,2.53,-5.33,-0.25,-0.11,-3.66,10.52,92.97,1.035,7.38,14.96,11.76,38.85,38.54,14.45,21.72,23.73,37.84
463,Nino Niederreiter,MIN,R,82,1049.1833333333,12.794918699187,5.39,-11.84,8.07,2.21,-8.75,6.94,2.17,-5.11,6.29,0.59,-0.1,6.08,0.09,-0.33,5.67,1.2,-3.88,5.89,0.63,-0.6,3.36,0.39,-0.25,11.74,0.76,-4.38,7.42,0.17,0.34,-2.37,4.02,-8.44,8.17,0.1,-0.14,8.28,10.11,91.76,1.019,11.15,15.1,8.06,44.21,58.04,18.13,22.42,16.47,52.40
464,Teemu Pulkkinen,"ARI, MIN",L,13,114.33333333333,8.7948717948718,-3.25,0.54,-1.87,-3.61,-4.61,0.35,-4.07,-0.36,-3.51,0.4,2.4,-17.67,-0.15,0.37,-5.80,-5.73,2.91,-9.13,-1.78,2.61,-10.80,0.54,0.05,3.53,-5.26,0.4,-8.04,0.76,3.72,-32.14,1.08,-4.43,3.66,-1.04,-0.63,-42.86,12.77,86.67,0.994,8.92,11.02,2.1,66.12,80.95,13.64,20.47,10.5,56.52
465,Joakim Nordstrom,CAR,"C, L",82,882.78333333333,10.765650406504,-7.5,-1.65,-2.67,-4.63,-2.99,-1.01,-3.79,-2.06,-1.54,-1.26,-0.69,-10.63,-0.33,-0.2,-1.53,-4.82,-1.42,-3.70,-2.07,-1.41,-1.37,-0.43,-0.45,-1.39,-3.66,-0.01,-5.36,-0.68,-0.06,-27.05,-4.19,-1.52,-1.69,-0.46,-0.27,-17.58,4.40,92.73,0.971,10.4,15.43,8.84,50.98,54.06,15.7,19.51,15.97,49.57
466,Michael Chaput,VAN,C,68,700.3,10.298529411765,1.01,2.32,-0.53,1.13,0.12,0.69,1.62,0.01,1.46,-0.9,-0.2,-10.73,-0.2,-0.05,-2.16,-0.65,0.39,-1.08,-1.86,-0.62,-4.15,-0.8,-0.2,-16.62,1.62,1.35,0.61,0.15,-0.18,12.68,1.82,3.96,-1.31,-0.27,0.19,-23.48,4.56,92.92,0.975,7.71,13.97,8.05,54.23,48.91,14.22,19.45,17.91,44.27
467,Bryan Rust,PIT,R,57,700.98333333333,12.297953216374,2.09,-2.07,1.80,1.07,0.45,0.34,0.01,1.95,-1.53,-0.21,0.58,-7.54,-0.06,0.1,-1.78,2.47,-0.27,2.37,-0.35,1.21,-3.53,0.12,0.9,-12.71,3.76,-1.97,6.59,-0.19,-0.91,30.15,-0.24,-1.4,0.76,-0.27,0.4,-31.88,8.51,91.36,0.999,11.21,17.72,9.84,42.88,53.25,19.43,23.62,17.72,52.30
468,Julian Melchiori,WPG,D,18,309.3,17.183333333333,-6.32,-5.6,-0.58,-5.86,-4.69,-0.76,-2.05,-3.15,0.81,-0.75,-1.36,5.71,-0.27,-0.15,-1.29,-3.14,-4.86,1.35,-2.58,-0.3,-5.98,-0.2,-0.48,5.63,-0.74,-6.09,5.62,-0.98,-0.58,-19.61,-5.23,-0.78,-3.58,0.26,-0.63,30.00,7.64,93.29,1.009,5.04,14.94,10.09,41.32,33.33,14.74,23.28,19.01,43.68
469,Joonas Donskoi,S.J,R,61,736.86666666667,12.079781420765,0.68,-6.54,3.31,0.04,-3,2.00,-0.17,-2.41,2.14,-0.64,0.11,-9.31,0.18,-0.1,2.97,1.15,-2.7,3.78,0.73,-1.42,4.90,-0.3,0.29,-11.68,0.56,-1.7,2.91,-0.21,-0.24,-0.56,-0.35,-5.17,3.56,-0.34,0.01,-22.22,6.05,91.56,0.976,11.32,14.25,6.92,52.03,62.05,17.59,22.72,15.72,52.81
470,Tom Kuhnhackl,PIT,R,57,498.55,8.7464912280702,-13.74,-3.85,-4.72,-10.15,-6.25,-2.37,-9.44,-6.22,-2.71,-0.29,-0.67,5.40,-0.66,-0.58,-0.05,-7.46,-4.82,-2.24,-3.43,-2.34,-1.53,-0.23,-0.53,7.90,-5.37,-3.3,-2.67,-0.13,-0.23,2.73,-6.51,0.17,-4.92,0.1,0.08,-1.11,9.27,93.49,1.028,6.62,14.2,18.29,51.27,26.57,11.91,18.89,27.8,30.00
471,Marcus Sorensen,S.J,R,19,191.13333333333,10.059649122807,-1.38,-1.54,0.10,1.48,-0.23,1.02,2.27,0.49,1.53,-0.61,-0.14,-6.47,0.23,0,2.42,-2.82,-1.44,-1.28,2.19,0,4.40,-0.04,-0.43,8.66,-6.68,-1.92,-6.79,-0.12,0.19,-12.12,2.78,0.56,1.39,-0.7,0.22,-75.00,5.26,93.10,0.984,11.61,11.93,8.16,57.76,58.73,18.52,19.46,17.89,50.86
472,Tim Heed,S.J,D,1,14.933333333333,14.933333333333,11.25,-29.73,20.29,0.8,-16.07,13.19,-6.43,-13.66,4.44,-1.61,-3.21,-,1.05,-2.16,38.06,10.45,-10.45,21.67,13.66,-7.23,46.97,0,-1.61,-,-4.29,-4.29,-3.51,0,0,-,-2.32,-17.41,15.05,-2.32,-2.32,-50.00,0.00,100.00,1.000,4.02,8.04,4.02,52.23,50.00,16.07,8.04,8.04,66.67
473,Kenny Agostino,STL,L,7,80.15,11.45,16.74,-10.3,12.43,14.41,-3.16,10.37,12.08,-2.32,11.58,-0.3,1.09,-18.75,1.53,0.39,9.06,13.89,-1.03,15.58,6.43,3.15,1.80,0.57,-0.18,16.67,9.95,-5.58,24.08,-0.92,-0.31,-75.00,5.23,-12.68,12.04,-0.25,2.16,-66.67,5.88,90.91,0.968,10.48,8.98,3.74,47.16,73.68,21.71,13.47,14.22,60.42
474,Brendan Gallagher,MTL,R,64,806.46666666667,12.601041666667,9.5,-0.49,4.04,7.55,-0.31,4.38,6.47,-0.41,5.23,-0.03,-0.24,3.00,0.48,0.26,1.69,3.92,2.03,1.44,1.8,1.42,0.13,-0.02,-0.56,17.39,2.83,0.81,2.41,0.04,0.2,-4.71,6.87,-2.17,5.60,-0.05,0.24,-14.17,6.35,94.21,1.006,14.73,15.25,8.56,44.71,63.26,23.06,21.5,19.94,53.63
475,Jesper Fast,NYR,R,68,802.43333333333,11.800490196078,-3.85,-3.61,-0.23,-4.06,-2.74,-0.91,-3.39,-2.9,-0.58,-0.37,-0.26,-0.88,-0.32,-0.26,-0.64,-1.9,-2.77,0.87,-1.25,-0.16,-2.36,-0.34,-0.01,-5.55,-0.86,-3.48,3.51,-0.16,-0.2,2.60,-1.06,-2.71,1.01,0.13,-0.11,10.43,9.17,91.96,1.011,9.05,16.23,8.9,44.12,50.42,13.68,21.53,18.77,42.17
476,Kevin Gravel,L.A,D,49,616.38333333333,12.57925170068,1.66,-1.6,1.51,1.47,-2.96,2.90,0.37,-1.72,2.04,-0.38,-0.59,4.13,-0.21,-0.33,2.40,-1.9,-2.09,0.57,-1.79,-2.5,4.14,0,-0.58,15.00,-0.15,0.55,-0.89,-0.17,0.05,-7.49,4.29,1.11,1.90,-0.37,-0.06,-9.57,6.65,93.80,1.004,12.46,10.8,4.77,55.19,72.32,23.56,16.84,11.97,66.30
477,Anthony Bitetto,NSH,D,29,326.18333333333,11.247701149425,-6.77,11.51,-8.04,-4.34,9.35,-8.02,-3.78,7.06,-8.77,0.16,1.31,-13.06,-0.27,0.6,-9.85,-3.82,6.62,-10.74,-1.34,3.45,-12.32,-0.54,1.18,-32.16,-3.3,4.23,-9.77,0.89,0.53,-1.07,-4.16,2.59,-4.40,0.04,-0.38,23.81,9.27,91.62,1.009,10.3,9.75,5.89,60.7,63.64,20.23,16.37,14.53,58.20
478,Brandon Davidson,"EDM, MTL",D,38,555.18333333333,14.610087719298,2.51,-4.71,3.33,1.02,-2.46,2.21,0.32,-1.58,1.69,-0.12,0.53,-7.89,-0.16,-0.15,-0.30,0.16,-1.84,1.98,-0.99,-0.09,-2.30,0.07,1.1,-23.36,1.53,-2.33,4.98,0.08,-0.9,32.63,3.49,-1.2,3.14,-0.36,0.15,-36.54,7.43,91.70,0.991,7.67,11.24,8.97,48.96,46.10,18.91,17.83,18.37,50.72
479,Freddie Hamilton,CGY,C,26,244.08333333333,9.3878205128205,-10.58,-0.62,-4.95,-10.03,0.09,-7.19,-7.27,1,-7.98,-0.47,-0.58,-1.54,-0.34,-0.01,-4.78,-4.65,0.03,-5.76,-2.36,0.24,-8.52,-0.66,-0.23,-15.43,-3.05,-0.28,-4.04,0.25,-0.81,66.67,-10.17,-0.3,-7.03,0,0,0.00,5.56,92.98,0.985,4.67,15.73,11.06,52.11,29.69,9.59,21.39,20.4,31.97
480,John Klingberg,DAL,D,80,1496.2666666667,18.703333333333,-0.87,0.84,-0.73,-1.28,1.95,-1.92,0.69,2.38,-1.45,0.76,-0.33,11.67,0.08,0.2,-1.25,0.93,1.94,-0.88,0.41,1.21,-1.80,0.14,-0.11,4.41,0.69,0.97,-0.27,0.67,-0.14,24.58,-3.3,-0.71,-1.72,0.24,-0.16,27.14,9.07,92.88,1.019,7.66,15.04,7.86,43.07,49.35,18.85,23.9,20.49,47.91
481,Micheal Ferland,CGY,L,76,826.03333333333,10.868859649123,-0.69,2.08,-1.29,-1.1,3.1,-2.64,-0.7,2.98,-3.22,0.07,0.1,-0.30,0.03,0.18,-1.68,3.54,0.71,2.89,0.55,0.36,0.53,-0.49,0.06,-12.10,3.99,0.46,4.38,0.75,0.09,17.12,-4.5,1.62,-4.28,0.03,-0.02,2.22,8.07,92.29,1.004,10.53,15.04,8.64,49.1,54.92,18.67,21.94,18.59,50.10
482,Mark Stone,OTT,R,71,1018.9,14.350704225352,9.54,-8.41,7.93,7.36,-5.95,8.08,5.11,-4.25,7.95,1.03,-0.25,13.82,0.38,-0.15,6.20,4.33,-1.17,5.53,1.75,0.57,3.02,0.74,-0.05,15.67,3.45,-2.32,7.22,0.27,-0.16,12.88,6.95,-8.41,10.29,0.14,-0.11,10.00,8.77,92.15,1.009,10.84,13.13,9.66,41.81,52.87,20.43,19.73,17.9,53.30
483,Marek Hrivik,NYR,L,16,159.75,9.984375,10.93,-3.99,6.56,9.71,-0.63,5.87,7.46,-0.98,6.79,-1.34,-0.21,-16.67,0.55,-0.27,9.06,0.28,-1,1.26,1.93,-2.08,9.03,-0.81,-0.06,-25.00,-2.19,1.44,-4.84,-0.68,0.34,-30.95,10.43,-1.65,7.96,-0.03,-0.6,16.67,3.19,91.55,0.947,11.64,14.65,8.64,44.69,57.41,15.77,19.15,16.53,48.84
484,Michael Sgarbossa,"ANA, FLA",C,38,388.51666666667,10.224122807018,-6.03,-7.67,0.70,-2.16,-7.51,3.35,-1.37,-6.04,3.85,-0.77,-1.02,0.65,-0.3,-0.62,3.80,-3.19,-6.08,3.14,-0.36,-2.66,6.09,-0.35,-0.49,1.38,-3.77,-4.56,1.21,-0.96,-0.62,-60.71,-2.82,-2.45,-0.34,0.55,-0.09,31.75,4.81,93.75,0.986,9.88,14.83,8.49,51.27,53.78,17.45,20.08,17.91,49.34
485,Erik Burgdoerfer,BUF,D,2,22.333333333333,11.166666666667,9.81,-5.18,6.92,12.76,-7.34,11.58,0.42,-8.28,7.70,-2.5,1.85,-75.00,1,-0.86,18.46,2.73,-3.29,5.86,2.99,-3.59,12.42,-2.5,1.85,-75.00,-0.35,0.41,-1.15,0,0,-,8.75,-5.68,9.68,0,0,-,0.00,88.89,0.889,16.12,16.12,16.12,42.99,50.00,26.87,24.18,16.12,62.50
486,Ben Street,DET,C,6,49.166666666667,8.1944444444444,17.96,2.57,6.77,14.35,5.45,4.89,9.92,-1.19,8.59,-0.81,-3.15,60.87,1.5,0.3,9.91,11.44,3.67,6.49,11.65,-0.04,22.33,0.1,-1.13,50.00,-0.28,4.95,-7.00,-0.6,-1.2,-33.33,5.35,-2.13,5.56,-0.65,-1.63,-28.57,3.23,100.00,1.032,8.54,8.54,13.42,62.24,38.89,10.98,10.98,19.53,36.00
487,Ryan Garbutt,ANA,C,27,212.51666666667,7.870987654321,-4.43,9.23,-6.28,-0.68,7.95,-5.17,-2.86,5.83,-7.41,-0.5,0.85,-15.20,-0.6,-0.11,-6.78,-8.34,0.01,-9.70,-5.45,-0.03,-16.99,-0.22,0.4,-11.06,-3.86,0.05,-5.41,-0.68,-0.38,-64.29,3.11,12.9,-5.62,0.33,1.14,-16.67,6.59,91.53,0.981,15.81,13.27,5.93,52.23,72.73,23.15,20.05,16.09,58.99
488,Harry Zolnierczyk,NSH,L,24,211.03333333333,8.7930555555556,-18.83,14.75,-15.14,-16.87,8.47,-16.00,-10.04,5.29,-13.12,-1.51,0.03,-18.33,-1.18,0.27,-20.59,-13.31,5.08,-23.06,-4.31,-0.6,-12.78,-0.36,-0.04,-6.10,-12,7.57,-28.45,-1.3,-0.14,-71.43,-8.53,11.42,-12.23,-0.25,0.26,-20.51,6.25,94.26,1.005,7.96,15.92,8.53,53.45,48.28,12.79,19.9,17.06,42.86
489,Steve Oleksy,PIT,D,11,136.56666666667,12.415151515152,5.54,-2.71,3.48,4.8,-3.74,4.90,4.87,-4.2,6.81,0.44,-0.44,10.00,0.34,-0.47,8.84,7.13,0.17,5.72,2.97,-1.73,10.76,0.66,-0.66,30.00,5.55,2.54,2.67,0.12,0.17,-4.76,-1.43,-2.39,0.48,-0.45,0.14,-28.57,7.14,94.12,1.013,6.15,9.23,9.67,57.55,38.89,20.21,17.57,16.7,54.76
490,Taylor Fedun,BUF,D,27,320.05,11.853703703704,4.02,-17.03,9.21,-0.19,-12.41,6.98,-1.68,-8.9,5.60,0.36,-1.04,17.33,-0.11,-0.41,2.86,0.33,-6.77,7.05,0.92,0.34,1.36,0.12,-0.72,16.77,-0.79,-9.49,11.94,0.38,-0.27,16.67,1.96,-14.36,10.51,0.01,-0.09,25.00,7.84,94.52,1.024,9.19,12,8.81,56.43,51.04,18,17.43,15.37,53.93
491,Matt Read,PHI,R,63,746.78333333333,11.853703703704,1.9,-7.41,4.26,-0.05,-6.08,4.02,-1.48,-4.47,2.88,-0.61,-1.24,7.47,-0.18,-0.43,3.34,-1.69,-4.66,3.52,-0.99,-1.18,0.65,-0.43,-0.57,1.54,-0.93,-4.64,5.52,-0.06,-0.63,24.11,1.63,-5.17,4.56,-0.18,-0.3,4.05,5.56,94.17,0.997,9.56,14.94,8.03,46.92,54.34,16.23,19.76,16.07,50.25
492,Kevan Miller,BOS,D,58,878.85,15.152586206897,-6.01,-2.2,-1.43,-4.23,-1.64,-1.22,-2.64,-2.66,0.54,-0.47,-0.01,-5.20,-0.2,0.02,-2.40,-1.45,0.77,-2.23,-0.21,0.01,-0.52,-0.12,0.1,-4.24,-1.66,1.01,-3.40,-0.37,0,-10.08,-6.05,-5.76,0.47,-0.1,-0.22,12.34,6.50,90.91,0.974,8.67,14.75,5.8,48.06,59.91,19.32,22.12,14.81,56.60
493,Cory Conacher,T.B,C,11,105.43333333333,9.5848484848485,-5.04,2.64,-3.90,-2.52,6.99,-6.00,0.27,5.66,-4.95,-0.7,-0.56,-1.52,0.23,0.21,-0.21,2.25,3.51,-1.81,1.89,0.6,2.67,0.15,-0.42,11.11,0.47,3.87,-4.65,-0.37,0.57,-35.71,-9.51,-0.05,-8.02,-0.82,-0.82,-50.00,5.88,94.34,1.002,14.8,22.76,6.83,40.97,68.42,19.92,29.02,14.23,58.33
494,Paul Thompson,FLA,R,21,165.46666666667,7.8793650793651,-14.42,16.83,-13.89,-10.1,9.24,-11.36,-10.51,8.66,-15.21,-0.6,0.56,-13.33,-0.73,0.81,-17.53,-5.78,8.66,-14.87,-1.88,4.42,-15.59,0.21,0.57,-3.88,-5.2,5.65,-14.08,-0.98,0.09,-71.43,-11.37,7.45,-12.07,-0.53,-0.11,-31.25,6.25,92.66,0.989,10.15,13.05,6.16,58.74,62.22,15.23,18.13,13.78,52.50
495,Patrick Cannone,MIN,C,3,23.65,7.8833333333333,-16.94,9.99,-13.13,-8.9,4.79,-9.27,-2.37,-0.33,-1.96,-0.99,1.02,-20.00,-0.83,1.29,-23.95,-11.02,13.32,-25.33,-6.02,4.11,-27.84,-1.51,2.54,-100.00,-6.67,12.29,-23.08,-1.35,-2.02,-40.00,-4.93,-4.16,-1.19,2.21,0,0.00,10.00,91.67,1.017,17.76,17.76,2.54,50.74,87.50,22.83,22.83,7.61,75.00
496,Jyrki Jokipakka,"CGY, OTT",D,41,574.3,14.007317073171,-7.85,7.49,-7.20,-5.19,7.05,-7.74,-3.09,4.52,-6.72,-0.54,0.01,-6.40,-0.27,0.27,-6.49,-3,3.31,-6.59,-2.43,1.93,-11.24,-0.04,-0.16,2.06,-0.75,1.84,-3.43,-0.18,0.27,-13.89,-4.67,6.26,-7.63,-0.53,-0.06,-21.90,7.03,92.49,0.995,8.04,15.04,8.04,47.22,50.00,15.67,20.79,17.45,47.32
497,Matthew Peca,T.B,C,10,102.21666666667,10.221666666667,-5.23,-2.95,-0.92,-8.28,-1.49,-4.44,-5.56,-3.72,-1.93,-0.85,-2.11,5.71,-0.72,-0.43,-5.31,-7.64,-4.29,-4.31,-4.48,-3.48,-6.77,-0.42,-1.43,16.67,-4.21,-1.08,-3.92,-0.56,-0.79,3.85,2.52,-0.12,1.54,0,-0.12,0.00,4.65,93.88,0.985,9.98,19.96,7.04,40.5,58.62,15.85,23.48,12.33,56.25
498,Ryan Dzingel,OTT,"C, L",81,1008.15,12.446296296296,3.71,1.8,0.90,2.37,2.43,0.04,1.28,3.21,-1.58,0.53,0.04,5.66,0.44,0.14,3.50,4.19,1.91,2.41,1.53,0.24,3.23,0.46,0.02,9.45,3.55,2.23,1.91,-0.06,0.31,-10.92,-1.49,0.47,-1.32,0.17,-0.29,20.45,8.07,93.06,1.011,10.59,11.49,8.57,46.24,55.28,18.51,17.79,17.38,51.58
499,Alexey Marchenko,"DET, TOR",D,41,608.91666666667,14.85162601626,0.9,1.84,-0.37,2.36,2.38,0.13,1.09,0.48,0.57,0.24,-0.63,10.50,-0.04,-0.11,0.73,-0.13,0.41,-0.54,1.04,-1.98,7.64,0.5,-0.59,21.12,-1.57,3.18,-5.88,-0.23,-0.17,-2.00,1.2,4.36,-1.84,-0.07,0.19,-14.29,8.16,94.69,1.029,8.57,13.7,8.77,50.65,49.43,16.65,19.61,19.41,46.17
500,Ondrej Palat,T.B,L,75,1039.45,13.859333333333,4.03,-0.91,2.22,3,0.16,1.69,2.62,0.14,2.08,0.63,0.06,6.31,0.23,0.05,1.95,3.08,0.83,2.13,0.66,0.41,0.67,0.62,0.24,6.07,3.22,0.55,3.03,0.35,-0.13,13.93,2.45,-0.78,2.10,-0.36,-0.08,-26.03,8.35,92.26,1.006,14.03,13.85,8.14,39.19,63.28,21.99,20.78,17.2,56.11
501,Scott Wilson,PIT,"C, L",78,815.85,10.459615384615,-0.89,0.03,-0.40,0.22,-0.53,0.45,-0.49,-0.71,0.20,-0.4,0.47,-8.68,0.2,0,1.91,1.04,-1.53,2.41,1.72,0,3.35,-0.01,0.08,-1.74,-0.91,-2.04,1.56,-0.26,0.49,-18.25,-3.99,-0.25,-2.69,-0.24,0.04,-16.52,7.78,91.48,0.993,8.68,14.34,12.8,50.01,40.41,14.86,20.37,20.74,41.74
502,Nikita Nesterov,"MTL, T.B",D,48,704.71666666667,14.681597222222,4.3,-3.52,3.63,2.3,0.12,1.28,0.93,-0.23,0.99,0.44,-0.28,7.93,0.14,0.12,0.18,-0.5,-1.5,1.05,-0.41,0.89,-3.19,0.51,0.6,-3.51,-0.12,-3.2,4.33,-0.46,-1,12.79,4.76,-1.74,4.25,0.4,-0.13,25.45,8.05,92.08,1.001,12.18,11.83,6.39,42.4,65.60,22.99,17.71,12.52,64.75
503,Frank Corrado,"PIT, TOR",D,4,40.066666666667,10.016666666667,3.08,5.27,-0.78,-6.69,13.82,-9.94,-8.63,10.38,-13.44,0.35,1.08,-4.17,-0.51,0.67,-10.15,-1.07,5.27,-4.86,1.28,-0.36,3.68,1.11,-1.53,80.00,-3.14,7.5,-10.84,-0.51,2,-100.00,4.49,2.33,1.28,-0.55,1.61,-50.00,6.25,93.55,0.998,17.97,10.48,5.99,35.94,75.00,28.45,17.97,10.48,73.08
