id,player_name,team,position,gp,toi,cf,ca,cf_pcg,ff,fa,ff_pcg,sf,sa,sf_pcg,goals,ga,gf_pcg,xgf,xga,xgf_pcg,scf,sca,scf_pcg,hdcf,hdca,hdcf_pcg,hdgf,hdga,hdgf_pcg,mdcf,mdca,mdcf_pcg,mdgf,mdga,mdgf_pcg,ldcf,ldca,ldcf_pcg,ldgf,ldga,ldgf_pcg,on_ice_sh_pcg,on_ice_sv_pcg,pdo,ozs,nzs,dzs,on_the_fly_starts,ofz_pcg,ozfo,nzfo,dzfo,ozfo_ocg
585,Thomas Chabot,OTT,D,49,1043.8666666667,1011,1058,48.86,762,791,49.07,533,561,48.72,38,48,44.19,40.03,43.74,47.79,472,494,48.86,175,206,45.93,21,25,45.65,297,288,50.77,13,14,48.15,466,491,48.69,4,8,33.33,7.13,91.44,0.986,121,215,150,618,44.65,280,326,387,41.98
586,Mathieu Joseph,T.B,R,56,568.21666666667,443,460,49.06,338,362,48.29,236,270,46.64,25,23,52.08,18.25,20.15,47.53,224,253,46.96,85,93,47.75,14,12,53.85,139,160,46.49,9,10,47.37,194,187,50.92,2,1,66.67,10.59,91.48,1.021,100,149,47,461,68.03,155,197,116,57.20
587,Lawson Crouse,ARI,L,51,594.71666666667,469,584,44.54,355,431,45.17,232,311,42.73,17,25,40.48,20.13,23.55,46.08,221,283,43.85,88,109,44.67,8,12,40.00,133,174,43.32,8,8,50.00,209,263,44.28,1,5,16.67,7.33,91.96,0.993,91,169,109,476,45.50,145,222,222,39.51
588,Kyle Capobianco,ARI,D,2,24.333333333333,29,15,65.91,19,12,61.29,13,9,59.09,0,2,0.00,0.97,0.76,56.17,9,9,50.00,4,5,44.44,0,2,0.00,5,4,55.56,0,0,-,18,5,78.26,0,0,-,0.00,77.78,0.778,6,7,1,25,85.71,16,7,3,84.21
589,Mitchell Stephens,T.B,C,7,58.75,33,67,33.00,26,52,33.33,17,44,27.87,1,6,14.29,1.3,3.78,25.66,16,42,27.59,5,14,26.32,1,3,25.00,11,28,28.21,0,3,0.00,14,21,40.00,0,0,-,5.88,86.36,0.922,4,17,11,50,26.67,7,27,17,29.17
590,Mitchell Marner,TOR,R,55,878.31666666667,789,735,51.77,601,545,52.44,439,383,53.41,54,31,63.53,39.82,29.41,57.52,504,350,59.02,204,131,60.90,27,18,60.00,300,219,57.80,22,8,73.33,247,332,42.66,5,5,50.00,12.30,91.91,1.042,170,218,141,518,54.66,307,317,245,55.62
591,Zach Senyshyn,BOS,R,8,79,60,80,42.86,46,59,43.81,37,41,47.44,0,1,0.00,2.22,2.67,45.44,27,35,43.55,9,15,37.50,0,1,0.00,18,20,47.37,0,0,-,30,41,42.25,0,0,-,0.00,97.56,0.976,15,26,7,77,68.18,24,31,11,68.57
592,Filip Chlapik,OTT,C,1,7.15,8,6,57.14,7,6,53.85,6,2,75.00,1,0,100.00,0.32,0.2,61.28,3,3,50.00,1,0,100.00,1,0,100.00,2,3,40.00,0,0,-,5,2,71.43,0,0,-,16.67,100.00,1.167,2,0,0,9,100.00,3,1,0,100.00
593,Jacob Larsson,ANA,D,46,695.3,558,660,45.81,417,500,45.47,286,358,44.41,24,33,42.11,22.58,29.77,43.14,256,350,42.24,100,145,40.82,13,17,43.33,156,205,43.21,9,12,42.86,251,274,47.81,2,4,33.33,8.39,90.78,0.992,68,132,122,582,35.79,148,189,219,40.33
594,Joel Eriksson Ek,MIN,C,56,746.16666666667,640,664,49.08,499,489,50.51,366,333,52.36,38,25,60.32,31.6,23.47,57.38,311,277,52.89,144,90,61.54,24,10,70.59,167,187,47.18,10,9,52.63,279,324,46.27,4,6,40.00,10.38,92.49,1.029,84,231,111,467,43.08,187,327,246,43.19
595,Denis Gurianov,DAL,R,55,710.68333333333,664,605,52.32,488,463,51.31,357,328,52.12,28,24,53.85,26.98,22.9,54.09,323,275,54.01,130,94,58.04,21,12,63.64,193,181,51.60,5,4,55.56,293,269,52.14,2,8,20.00,7.84,92.68,1.005,163,190,90,569,64.43,262,245,184,58.74
596,Jake DeBrusk,BOS,L,41,500.73333333333,479,470,50.47,388,352,52.43,291,258,53.01,16,14,53.33,19.67,17.46,52.97,213,215,49.77,81,84,49.09,8,8,50.00,132,131,50.19,6,4,60.00,227,229,49.78,2,2,50.00,5.50,94.57,1.001,88,95,41,406,68.22,170,131,117,59.23
597,Ivan Provorov,PHI,D,56,1029.5666666667,906,901,50.14,680,679,50.04,483,500,49.14,43,43,50.00,36.1,35.64,50.32,411,418,49.58,160,163,49.54,26,25,50.98,251,255,49.60,12,10,54.55,434,428,50.35,5,7,41.67,8.90,91.40,1.003,139,244,148,771,48.43,258,355,317,44.87
598,Dennis Gilbert,COL,D,3,18,13,17,43.33,10,11,47.62,8,7,53.33,0,0,-,0.84,0.38,68.84,7,7,50.00,3,2,60.00,0,0,-,4,5,44.44,0,0,-,6,9,40.00,0,0,-,0.00,100.00,1.000,2,3,2,21,50.00,4,5,4,50.00
599,Gabriel Carlsson,CBJ,D,14,195.11666666667,140,172,44.87,103,130,44.21,69,89,43.67,6,12,33.33,5.11,6.1,45.58,60,74,44.78,23,26,46.94,4,5,44.44,37,48,43.53,1,5,16.67,70,86,44.87,1,2,33.33,8.70,86.52,0.952,32,39,28,170,53.33,55,51,57,49.11
600,John Marino,PIT,D,52,875.75,713,680,51.18,539,512,51.28,395,402,49.56,33,34,49.25,29.57,32.21,47.86,343,324,51.42,136,159,46.10,22,24,47.83,207,165,55.65,8,5,61.54,327,310,51.33,2,5,28.57,8.35,91.54,0.999,117,136,123,669,48.75,258,214,274,48.50
601,Yakov Trenin,NSH,C,45,498.91666666667,406,425,48.86,317,306,50.88,220,225,49.44,18,14,56.25,17.06,14.24,54.50,185,179,50.82,88,71,55.35,12,9,57.14,97,108,47.32,5,2,71.43,194,217,47.20,1,3,25.00,8.18,93.78,1.020,22,130,82,414,21.15,49,180,171,22.27
602,Austin Czarnik,NYI,C,4,39.883333333333,34,34,50.00,28,28,50.00,14,22,38.89,0,1,0.00,1.14,1.2,48.63,18,10,64.29,7,4,63.64,0,1,0.00,11,6,64.71,0,0,-,15,24,38.46,0,0,-,0.00,95.45,0.955,5,8,4,37,55.56,9,12,13,40.91
603,Anthony Cirelli,T.B,C,50,631.7,569,517,52.39,435,392,52.60,323,287,52.95,20,24,45.45,23.35,21.45,52.12,288,282,50.53,108,108,50.00,10,11,47.62,180,174,50.85,7,9,43.75,251,201,55.53,3,4,42.86,6.19,91.64,0.978,141,124,115,408,55.08,225,173,217,50.90
604,Tanner Kero,DAL,C,39,374.08333333333,292,301,49.24,208,215,49.17,150,142,51.37,10,10,50.00,11.9,11.15,51.62,148,127,53.82,68,51,57.14,5,6,45.45,80,76,51.28,4,2,66.67,116,145,44.44,1,2,33.33,6.67,92.96,0.996,39,81,33,403,54.17,73,105,79,48.03
605,Evan Rodrigues,PIT,C,35,425.9,356,350,50.42,267,269,49.81,206,199,50.86,15,18,45.45,15.33,15.24,50.14,160,161,49.84,71,72,49.65,9,9,50.00,89,89,50.00,3,4,42.86,172,166,50.89,2,5,28.57,7.28,90.95,0.982,71,85,52,383,57.72,124,121,112,52.54
606,Artemi Panarin,NYR,L,42,611.75,536,543,49.68,411,417,49.64,304,312,49.35,33,22,60.00,22.08,22.98,49.00,260,258,50.19,84,103,44.92,18,10,64.29,176,155,53.17,10,10,50.00,244,257,48.70,5,2,71.43,10.86,92.95,1.038,96,133,74,432,56.47,189,182,161,54.00
607,Dean Kukan,CBJ,D,35,482.5,380,430,46.91,300,318,48.54,229,229,50.00,16,19,45.71,15.74,16.9,48.22,176,202,46.56,68,75,47.55,7,11,38.89,108,127,45.96,7,5,58.33,175,196,47.17,2,3,40.00,6.99,91.70,0.987,68,92,47,435,59.13,133,126,102,56.60
608,Noel Acciari,FLA,C,41,479.43333333333,425,482,46.86,327,361,47.53,252,271,48.18,16,13,55.17,19.86,20.37,49.37,213,222,48.97,90,80,52.94,9,12,42.86,123,142,46.42,5,1,83.33,173,232,42.72,2,0,100.00,6.35,95.20,1.016,57,92,154,320,27.01,108,126,268,28.72
609,Derek Ryan,CGY,C,43,409.35,418,282,59.71,309,205,60.12,203,147,58.00,18,11,62.07,16.91,10.79,61.05,209,117,64.11,79,39,66.95,9,10,47.37,130,78,62.50,9,1,90.00,179,144,55.42,0,0,-,8.87,92.52,1.014,60,74,52,398,53.57,118,101,93,55.92
610,Kevin Stenlund,CBJ,C,32,362.65,296,312,48.68,226,237,48.81,169,177,48.84,17,20,45.95,13.03,13.32,49.46,125,152,45.13,51,71,41.80,5,13,27.78,74,81,47.74,5,5,50.00,145,139,51.06,7,2,77.78,10.06,88.70,0.988,62,67,47,290,56.88,100,101,88,53.19
611,William Borgen,BUF,D,10,143.98333333333,95,129,42.41,81,107,43.09,63,82,43.45,4,8,33.33,4.95,5.22,48.64,47,58,44.76,25,20,55.56,4,4,50.00,22,38,36.67,0,3,0.00,46,63,42.20,0,1,0.00,6.35,90.24,0.966,9,25,11,140,45.00,30,48,38,44.12
612,Colton White,N.J,D,2,28.05,27,24,52.94,22,19,53.66,17,12,58.62,0,1,0.00,0.99,0.9,52.34,11,9,55.00,3,3,50.00,0,1,0.00,8,6,57.14,0,0,-,15,14,51.72,0,0,-,0.00,91.67,0.917,3,4,2,34,60.00,9,5,11,45.00
613,Christian Wolanin,"L.A, OTT",D,18,209.5,217,202,51.79,162,157,50.78,110,111,49.77,10,14,41.67,9,9.16,49.57,110,95,53.66,43,42,50.59,8,6,57.14,67,53,55.83,1,5,16.67,89,95,48.37,1,2,33.33,9.09,87.39,0.965,34,40,23,176,59.65,65,64,52,55.56
614,Alexandre Carrier,NSH,D,19,325.03333333333,294,288,50.52,227,222,50.56,156,163,48.90,10,7,58.82,11.01,10.27,51.74,125,128,49.41,48,40,54.55,5,4,55.56,77,88,46.67,3,2,60.00,148,144,50.68,2,1,66.67,6.41,95.71,1.021,36,73,45,261,44.44,103,108,107,49.05
615,Conor Garland,ARI,R,49,682.45,652,592,52.41,501,460,52.13,354,322,52.37,34,27,55.74,29.75,26.7,52.70,301,303,49.83,132,113,53.88,14,17,45.16,169,190,47.08,16,9,64.00,311,256,54.85,4,1,80.00,9.60,91.61,1.012,132,141,56,594,70.21,210,200,126,62.50
616,Dmytro Timashov,NYI,L,1,7.1666666666667,4,9,30.77,3,8,27.27,3,6,33.33,0,2,0.00,0.03,0.3,8.50,0,4,0.00,0,1,0.00,0,0,-,0,3,0.00,0,2,0.00,4,4,50.00,0,0,-,0.00,66.67,0.667,2,0,0,7,100.00,3,0,1,75.00
617,Niko Mikkola,STL,D,30,370.9,251,331,43.13,182,236,43.54,126,154,45.00,10,20,33.33,9.98,13.24,42.98,123,153,44.57,49,63,43.75,6,12,33.33,74,90,45.12,1,6,14.29,109,153,41.60,3,2,60.00,7.94,87.01,0.949,38,73,50,361,43.18,75,104,98,43.35
618,Kirill Kaprizov,MIN,L,55,766.36666666667,666,688,49.19,505,511,49.70,354,368,49.03,38,26,59.38,26.94,26.58,50.34,294,307,48.92,121,111,52.16,21,15,58.33,173,196,46.88,12,10,54.55,314,322,49.37,4,1,80.00,10.73,92.93,1.037,141,157,61,513,69.80,245,241,181,57.51
619,Dominik Simon,CGY,C,11,100.85,85,98,46.45,62,75,45.26,41,52,44.09,4,3,57.14,4.04,3.97,50.49,42,45,48.28,19,18,51.35,4,1,80.00,23,27,46.00,0,0,-,31,44,41.33,0,2,0.00,9.76,94.23,1.040,21,20,13,85,61.76,33,26,21,61.11
620,Christian Jaros,S.J,D,7,75.5,57,74,43.51,44,52,45.83,31,37,45.59,2,6,25.00,2.39,3.09,43.65,30,38,44.12,11,16,40.74,2,6,25.00,19,22,46.34,0,0,-,20,28,41.67,0,0,-,6.45,83.78,0.902,13,15,9,73,59.09,24,24,17,58.54
621,Rudolfs Balcers,S.J,L,41,529.16666666667,477,496,49.02,369,345,51.68,275,247,52.68,22,22,50.00,23.19,18.28,55.92,264,228,53.66,117,85,57.92,12,12,50.00,147,143,50.69,7,5,58.33,184,230,44.44,3,5,37.50,8.00,91.09,0.991,74,121,84,411,46.84,147,178,169,46.52
622,Troy Terry,ANA,R,48,588.25,529,491,51.86,396,379,51.10,277,271,50.55,26,24,52.00,21.77,20.72,51.24,257,245,51.20,99,100,49.75,18,16,52.94,158,145,52.15,5,5,50.00,231,217,51.56,3,3,50.00,9.39,91.14,1.005,145,123,71,491,67.13,201,169,148,57.59
623,Adam Gaudette,"CHI, VAN",C,40,395.96666666667,369,419,46.83,270,306,46.88,203,227,47.21,10,23,30.30,13.78,17.99,43.38,157,194,44.73,61,86,41.50,5,16,23.81,96,108,47.06,4,5,44.44,186,195,48.82,1,2,33.33,4.93,89.87,0.948,87,83,43,393,66.92,125,106,104,54.59
624,Vladislav Gavrikov,CBJ,D,55,925.48333333333,718,909,44.13,564,678,45.41,416,515,44.68,27,47,36.49,29.57,34.66,46.04,323,402,44.55,129,147,46.74,15,24,38.46,194,255,43.21,6,10,37.50,337,458,42.39,6,13,31.58,6.49,90.87,0.974,92,178,175,701,34.46,182,249,336,35.14
625,Cameron Hughes,BOS,C,1,14.6,15,16,48.39,11,9,55.00,7,5,58.33,0,1,0.00,0.42,0.33,55.64,6,6,50.00,2,1,66.67,0,0,-,4,5,44.44,0,0,-,8,9,47.06,0,1,0.00,0.00,80.00,0.800,1,4,1,12,50.00,5,5,1,83.33
626,Mason Appleton,WPG,C,56,712.15,604,645,48.36,457,485,48.51,328,331,49.77,30,22,57.69,22.88,27.15,45.73,275,304,47.50,96,129,42.67,17,11,60.71,179,175,50.56,12,6,66.67,279,298,48.35,1,4,20.00,9.15,93.35,1.025,97,171,126,538,43.50,167,238,229,42.17
627,Steven Lorentz,CAR,C,45,452.3,430,375,53.42,324,290,52.77,216,196,52.43,14,12,53.85,18.2,15.75,53.61,181,160,53.08,87,75,53.70,11,8,57.89,94,85,52.51,0,1,0.00,214,178,54.59,2,3,40.00,6.48,93.88,1.004,99,117,53,347,65.13,172,155,110,60.99
628,Markus Nutivaara,FLA,D,30,432.03333333333,414,343,54.69,329,271,54.83,238,201,54.21,18,18,50.00,17.64,14.58,54.76,191,151,55.85,72,55,56.69,12,13,48.00,119,96,55.35,4,4,50.00,204,167,54.99,2,1,66.67,7.56,91.04,0.986,69,112,48,358,58.97,112,140,101,52.58
629,Matt Roy,L.A,D,44,704.86666666667,586,681,46.25,438,521,45.67,310,367,45.79,22,26,45.83,22.45,30.09,42.73,260,351,42.55,107,148,41.96,14,13,51.85,153,203,42.98,7,7,50.00,269,283,48.73,1,6,14.29,7.10,92.92,1.000,88,115,82,555,51.76,194,189,203,48.87
630,Sami Niku,WPG,D,6,75.25,57,86,39.86,43,73,37.07,32,49,39.51,2,4,33.33,2.58,3.42,43.00,29,41,41.43,12,16,42.86,2,2,50.00,17,25,40.48,0,1,0.00,25,42,37.31,0,1,0.00,6.25,91.84,0.981,4,16,15,75,21.05,15,21,38,28.30
631,Kole Sherwood,CBJ,R,6,61.466666666667,44,44,50.00,34,35,49.28,24,27,47.06,1,3,25.00,1.8,1.4,56.11,17,14,54.84,8,4,66.67,0,1,0.00,9,10,47.37,1,0,100.00,22,24,47.83,0,2,0.00,4.17,88.89,0.931,4,12,5,60,44.44,6,17,15,28.57
632,Lane Pederson,ARI,C,15,147.86666666667,155,122,55.96,121,93,56.54,78,79,49.68,7,8,46.67,6.41,5.28,54.82,61,63,49.19,29,27,51.79,4,6,40.00,32,36,47.06,2,1,66.67,76,50,60.32,1,1,50.00,8.97,89.87,0.988,29,26,11,146,72.50,56,37,27,67.47
633,Jalen Chatfield,VAN,D,18,224.13333333333,174,217,44.50,143,170,45.69,111,133,45.49,7,18,28.00,7.88,11.13,41.45,85,124,40.67,35,54,39.33,5,14,26.32,50,70,41.67,1,3,25.00,73,82,47.10,1,1,50.00,6.31,86.47,0.928,14,53,42,195,25.00,44,82,85,34.11
634,Mason Marchment,FLA,L,33,422.31666666667,398,328,54.82,295,261,53.06,223,189,54.13,17,14,54.84,17.23,13.81,55.51,195,144,57.52,83,59,58.45,9,8,52.94,112,85,56.85,4,4,50.00,177,164,51.91,4,2,66.67,7.62,92.59,1.002,54,102,63,320,46.15,123,138,129,48.81
635,Adam Brooks,TOR,C,11,108.9,75,76,49.67,52,56,48.15,42,35,54.55,5,2,71.43,2.85,2.45,53.69,39,35,52.70,12,7,63.16,2,0,100.00,27,28,49.09,1,0,100.00,30,37,44.78,2,2,50.00,11.90,94.29,1.062,17,13,13,114,56.67,27,17,25,51.92
636,Philippe Myers,PHI,D,44,738.76666666667,724,612,54.19,542,476,53.24,397,346,53.43,32,45,41.56,27.74,26.18,51.44,325,295,52.42,116,133,46.59,17,22,43.59,209,162,56.33,14,15,48.28,345,272,55.92,1,8,11.11,8.06,86.99,0.951,125,164,106,591,54.11,227,224,213,51.59
637,Ryan Lomberg,FLA,L,34,310.6,255,266,48.94,211,212,49.88,168,161,51.06,11,12,47.83,11.87,12.74,48.22,128,135,48.67,51,63,44.74,5,6,45.45,77,72,51.68,4,3,57.14,105,115,47.73,2,3,40.00,6.55,92.55,0.991,40,57,56,273,41.67,67,75,113,37.22
638,Dan Renouf,COL,D,18,174.63333333333,169,138,55.05,128,102,55.65,97,78,55.43,7,8,46.67,7.44,5.1,59.32,84,59,58.74,31,24,56.36,3,4,42.86,53,35,60.23,4,2,66.67,80,67,54.42,0,2,0.00,7.22,89.74,0.970,9,25,23,189,28.13,24,43,50,32.43
639,Kevin Rooney,NYR,C,54,548.28333333333,394,501,44.02,295,376,43.96,229,252,47.61,19,20,48.72,16.99,20.74,45.04,179,229,43.87,88,103,46.07,13,12,52.00,91,126,41.94,4,5,44.44,181,245,42.49,2,3,40.00,8.30,92.06,1.004,73,120,97,526,42.94,127,161,179,41.50
640,Brandon Tanev,PIT,L,32,373.41666666667,293,320,47.80,226,229,49.67,166,172,49.11,18,12,60.00,13.63,12.33,52.50,132,134,49.62,63,55,53.39,13,11,54.17,69,79,46.62,1,0,100.00,136,163,45.48,3,1,75.00,10.84,93.02,1.039,35,64,102,360,25.55,55,86,165,25.00
641,Matthew Tkachuk,CGY,L,56,780.86666666667,779,624,55.52,582,493,54.14,417,357,53.88,41,29,58.57,30.65,25.04,55.04,368,308,54.44,141,116,54.86,23,19,54.76,227,192,54.18,10,5,66.67,351,273,56.25,7,5,58.33,9.83,91.88,1.017,127,191,140,583,47.57,245,257,238,50.72
642,Joey Anderson,TOR,R,1,9.5,6,11,35.29,2,8,20.00,1,4,20.00,1,0,100.00,0.09,0.39,18.04,2,4,33.33,0,2,0.00,0,0,-,2,2,50.00,1,0,100.00,4,5,44.44,0,0,-,100.00,100.00,2.000,2,1,0,9,100.00,4,2,3,57.14
