id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assist,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
773,Lias Andersson,L.A,C,23,254.81666666667,3,3,3,0,6,50.00,23,13.04,2.93,36,31,25,18,1,5,6,3,3,0,0,6,5,3,8,24,7,19,30,38.78
774,Erik Brannstrom,OTT,D,30,403.9,1,8,3,5,9,40.91,32,3.13,1.16,71,43,22,3,0,0,14,7,7,0,0,6,26,6,23,59,17,0,0,-
775,Alexandre Texier,CBJ,C,49,641.31666666667,4,9,4,5,13,61.90,65,6.15,4.13,122,88,58,20,1,6,16,8,8,0,0,7,11,22,47,35,16,107,182,37.02
776,Filip Chytil,NYR,C,42,509.71666666667,8,14,8,6,22,81.48,73,10.96,6.47,114,97,75,33,3,8,8,4,4,0,0,7,22,23,15,49,18,122,158,43.57
777,C.J. Smith,BUF,L,1,7.95,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,-
778,Alex Iafallo,L.A,L,55,771.91666666667,8,13,7,6,21,70.00,85,9.41,7.97,143,114,89,51,3,8,2,1,1,0,0,5,8,10,23,53,29,1,3,25.00
779,David Kampf,CHI,C,56,658.3,1,9,5,4,10,62.50,52,1.92,4.92,87,68,55,26,4,8,14,7,7,0,0,10,8,24,39,74,12,312,242,56.32
780,Neal Pionk,WPG,D,54,976.63333333333,1,15,8,7,16,40.00,78,1.28,2.61,149,103,34,5,2,7,16,8,8,0,0,8,41,18,116,95,58,0,0,-
781,Andreas Borgman,T.B,D,7,80.2,0,2,0,2,2,50.00,7,0.00,0.42,23,12,11,1,2,1,4,2,2,0,0,2,3,2,10,16,3,0,0,-
782,Radim Simek,S.J,D,40,504.18333333333,2,4,1,3,6,35.29,23,8.70,1.13,47,33,15,3,2,1,6,3,3,0,0,6,12,3,71,65,39,0,0,-
783,Jan Rutta,T.B,D,35,492.4,0,6,3,3,6,28.57,44,0.00,1.87,101,70,27,4,0,5,16,8,8,0,0,3,8,0,27,63,25,0,0,-
784,Gustav Lindstrom,DET,D,13,180.93333333333,0,2,1,1,2,33.33,8,0.00,0.33,19,14,2,1,0,1,0,0,0,0,0,0,8,0,14,14,15,0,0,-
785,Eetu Luostarinen,FLA,C,44,464.45,2,5,1,4,7,58.33,29,6.90,3.29,55,40,33,16,2,8,8,4,4,0,0,10,10,20,55,52,18,161,174,48.06
786,Alexander Volkov,"ANA, T.B",R,37,391.16666666667,7,5,1,4,12,70.59,34,20.59,3.81,48,40,37,22,1,2,6,3,3,0,0,3,5,10,35,46,23,2,3,40.00
787,Jacob Bryson,BUF,D,38,609.3,1,5,1,4,6,24.00,23,4.35,0.99,61,40,13,1,1,1,10,5,5,0,0,4,16,2,32,50,35,0,0,-
788,Maksim Sushko,PHI,R,2,19.066666666667,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,-
789,Emil Bemstrom,CBJ,C,20,234.71666666667,2,2,1,1,4,57.14,24,8.33,2.35,45,34,25,10,0,4,0,0,0,0,0,1,5,2,15,24,8,0,0,-
790,Drake Batherson,OTT,R,56,710.71666666667,11,6,5,1,17,65.38,91,12.09,8.87,164,135,105,51,6,11,6,3,3,0,0,8,19,14,93,59,25,5,8,38.46
791,Drake Rymsha,L.A,C,1,13.266666666667,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
792,Sebastian Aho,NYI,D,3,38.833333333333,1,1,1,0,2,100.00,4,25.00,0.23,8,6,2,1,0,0,2,1,1,0,0,1,3,0,1,2,2,0,0,-
793,Marian Studenic,N.J,R,8,81.366666666667,1,1,0,1,2,100.00,7,14.29,0.47,9,8,6,3,0,1,4,2,2,0,0,0,1,0,13,11,4,0,0,-
794,Ivan Chekhovich,S.J,L,4,41.1,0,1,1,0,1,100.00,5,0.00,0.39,6,5,4,3,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,-
795,Morgan Barron,NYR,C,5,58.183333333333,1,0,0,0,1,50.00,3,33.33,0.1,7,4,4,1,1,0,2,1,1,0,0,1,2,0,11,8,2,7,6,53.85
796,Wyatt Kalynuk,CHI,D,21,302.08333333333,4,1,1,0,5,38.46,22,18.18,1,40,30,12,3,1,2,2,1,1,0,0,0,17,2,25,51,20,0,0,-
797,Sheldon Dries,COL,C,3,21.916666666667,0,0,0,0,0,0.00,1,0.00,0.2,5,2,3,1,0,0,4,2,2,0,0,1,0,1,6,1,0,0,1,0.00
798,Sean Walker,L.A,D,47,685.01666666667,4,11,3,8,15,50.00,80,5.00,3.48,141,107,36,10,2,4,18,9,9,0,0,1,20,8,34,65,57,0,0,-
799,Alexander True,S.J,C,7,62.866666666667,0,1,1,0,1,50.00,7,0.00,0.75,10,9,9,8,3,1,6,3,3,0,0,2,1,2,4,13,5,18,24,42.86
800,Parker Kelly,OTT,C,1,5.8166666666667,1,0,0,0,1,100.00,1,100.00,0.07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,-
801,Pius Suter,CHI,C,55,765.53333333333,11,9,8,1,20,58.82,92,11.96,9.72,126,107,93,50,5,7,14,6,6,0,0,5,15,24,26,51,32,224,311,41.87
802,Joey Keane,CAR,D,1,16.2,0,0,0,0,0,-,1,0.00,0.04,3,1,0,0,0,1,0,0,0,0,0,1,1,0,2,4,0,0,0,-
803,Austin Strand,L.A,D,13,172.11666666667,0,1,0,1,1,11.11,9,0.00,0.56,25,17,8,2,0,2,6,3,3,0,0,1,1,2,14,17,14,0,0,-
804,Zach Whitecloud,VGK,D,51,789.21666666667,2,10,4,6,12,42.86,51,3.92,2.96,120,83,34,9,3,9,18,9,9,0,0,6,14,8,76,144,57,0,0,-
805,Kiefer Sherwood,COL,L,16,136.25,0,2,1,1,2,40.00,17,0.00,2.22,39,23,16,10,2,3,0,0,0,0,0,1,2,3,40,13,6,1,1,50.00
806,Eric Robinson,CBJ,L,56,623.33333333333,5,10,8,2,15,62.50,68,7.35,6.35,127,98,75,34,5,7,4,2,2,0,0,3,16,12,94,44,14,2,1,66.67
807,Joel L'Esperance,DAL,C,12,99.883333333333,2,0,0,0,2,66.67,8,25.00,0.76,19,18,9,3,0,0,0,0,0,0,0,1,3,1,16,5,0,7,10,41.18
808,Sheldon Rempal,CAR,R,3,24.683333333333,0,0,0,0,0,-,3,0.00,0.28,5,4,4,2,1,1,0,0,0,0,0,0,1,1,0,1,3,0,1,0.00
809,Oliver Wahlstrom,NYI,R,44,457.96666666667,8,3,2,1,11,73.33,68,11.76,6.34,135,97,73,30,5,7,17,7,6,1,0,8,7,11,56,56,14,5,7,41.67
810,Joel Farabee,PHI,L,55,657.55,16,14,11,3,30,83.33,91,17.58,8.53,145,121,88,45,2,13,19,8,7,1,0,9,11,19,45,68,15,4,8,33.33
811,Philipp Kurashev,CHI,C,54,616.9,6,5,2,3,11,52.38,52,11.54,5.37,86,69,63,27,1,7,10,5,5,0,0,7,15,17,31,71,17,96,134,41.74
812,Quinn Hughes,VAN,D,56,990.41666666667,3,15,6,9,18,47.37,62,4.84,2.6,146,92,35,4,1,6,14,7,7,0,0,4,51,32,15,63,41,0,0,-
813,Brady Tkachuk,OTT,L,56,779.55,10,10,6,4,20,66.67,155,6.45,13.26,231,201,145,72,14,16,43,14,9,5,0,23,27,23,243,60,22,47,47,50.00
814,Ryan McLeod,EDM,C,10,107.71666666667,0,1,1,0,1,33.33,3,0.00,0.29,11,7,6,1,0,0,0,0,0,0,0,1,6,1,3,18,5,35,31,53.03
815,Evan Bouchard,EDM,D,14,189.4,1,3,1,2,4,80.00,36,2.78,1.18,64,45,9,1,0,2,2,1,1,0,0,1,9,4,11,8,10,0,0,-
816,Isac Lundestrom,ANA,C,41,522.21666666667,6,3,2,1,9,56.25,44,13.64,3.9,78,62,51,25,2,4,12,6,6,0,0,1,12,16,15,42,18,166,186,47.16
817,Mattias Samuelsson,BUF,D,12,189.55,0,2,0,2,2,66.67,10,0.00,0.19,20,12,4,0,0,2,2,1,1,0,0,2,3,2,19,25,9,0,0,-
818,Joe Veleno,DET,C,5,61.666666666667,0,0,0,0,0,-,6,0.00,0.72,12,8,8,6,1,3,4,2,2,0,0,1,0,1,7,2,3,16,15,51.61
819,Nicolas Beaudin,CHI,D,19,226.91666666667,2,1,0,1,3,30.00,7,28.57,0.35,17,9,7,3,0,1,2,1,1,0,0,0,18,4,14,25,20,0,0,-
820,K'Andre Miller,NYR,D,53,940.5,5,5,1,4,10,23.26,56,8.93,1.69,123,79,25,3,2,8,16,7,7,0,0,5,39,28,81,43,63,0,0,-
821,Filip Zadina,DET,R,49,672.6,3,10,6,4,13,61.90,69,4.35,5.42,110,83,70,23,1,10,0,0,0,0,0,9,13,13,20,41,22,4,8,33.33
822,Martin Kaut,COL,R,5,38.25,0,0,0,0,0,-,2,0.00,0.18,3,2,2,2,1,0,2,1,1,0,0,0,0,0,6,2,1,0,0,-
823,Jesperi Kotkaniemi,MTL,C,56,698.9,5,11,8,3,16,61.54,66,7.58,5.57,125,86,82,29,7,4,12,6,6,0,0,6,24,32,82,71,27,213,250,46.00
824,Andrei Svechnikov,CAR,R,55,744.33333333333,7,14,8,6,21,58.33,99,7.07,11.11,183,136,113,60,3,14,30,15,15,0,0,10,29,21,108,86,17,0,3,0.00
825,Alec Regula,CHI,D,3,35.316666666667,0,0,0,0,0,-,1,0.00,0.04,4,1,1,0,0,0,0,0,0,0,0,0,2,2,3,2,3,0,0,-
826,Vitali Kravtsov,NYR,R,20,239.03333333333,2,2,0,2,4,66.67,22,9.09,1.5,40,29,22,6,2,1,4,2,2,0,0,0,13,7,7,17,6,0,2,0.00
827,Rasmus Dahlin,BUF,D,56,974.03333333333,4,8,4,4,12,41.38,78,5.13,3.93,144,99,42,14,3,13,20,10,10,0,0,11,33,9,78,70,39,0,0,-
828,Grigori Denisenko,FLA,L,7,81.216666666667,0,4,1,3,4,66.67,6,0.00,0.29,11,8,5,1,0,0,0,0,0,0,0,0,0,3,15,10,2,1,1,50.00
829,Rasmus Kupari,L.A,C,7,73.85,1,0,0,0,1,100.00,7,14.29,0.64,9,7,7,3,0,0,2,1,1,0,0,0,0,0,7,4,3,33,30,52.38
830,Ty Dellandrea,DAL,C,26,270.83333333333,1,1,1,0,2,25.00,23,4.35,1.96,43,30,22,10,0,2,12,6,6,0,0,4,3,2,45,35,10,33,41,44.59
831,Barrett Hayton,ARI,C,14,125.38333333333,2,1,0,1,3,75.00,8,25.00,0.73,14,13,8,4,0,0,0,0,0,0,0,3,4,2,13,11,3,30,28,51.72
832,Liam Foudy,CBJ,C,24,280.76666666667,0,4,3,1,4,40.00,37,0.00,3.16,60,48,36,19,3,3,6,3,3,0,0,4,5,6,13,22,5,2,7,22.22
833,Kevin Bahl,N.J,D,7,109.48333333333,0,2,0,2,2,50.00,5,0.00,0.12,10,6,1,0,0,0,0,0,0,0,0,0,3,2,17,7,6,0,0,-
834,Noah Dobson,NYI,D,46,648.01666666667,3,6,3,3,9,37.50,60,5.00,2.03,116,79,34,2,0,7,6,3,3,0,0,5,22,11,39,84,54,0,0,-
835,Adam Boqvist,CHI,D,35,447.08333333333,1,7,0,7,8,42.11,24,4.17,1.32,55,32,26,4,1,3,12,6,6,0,0,8,18,6,27,43,24,0,0,-
836,Rasmus Sandin,TOR,D,9,110.95,0,3,1,2,3,37.50,7,0.00,0.2,10,7,3,0,0,1,0,0,0,0,0,1,2,2,11,18,7,0,0,-
837,Jacob Bernard-Docker,OTT,D,5,65.483333333333,0,0,0,0,0,0.00,6,0.00,0.25,16,10,2,0,0,0,0,0,0,0,0,0,2,0,3,17,3,0,0,-
838,Ty Smith,N.J,D,48,792.4,1,13,10,3,14,46.67,50,2.00,2.57,140,79,38,2,2,10,20,10,10,0,0,6,27,5,30,34,33,0,0,-
839,Calen Addison,MIN,D,3,45.65,0,0,0,0,0,0.00,4,0.00,0.12,6,4,2,1,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,-
840,Jan Jenik,ARI,R,2,23.566666666667,1,0,0,0,1,50.00,2,50.00,0.17,3,3,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,12,11,52.17
841,Karson Kuhlman,BOS,C,20,203.73333333333,2,0,0,0,2,50.00,31,6.45,1.94,46,38,25,10,1,3,0,0,0,0,0,0,1,2,27,21,4,2,2,50.00
842,Jordan Gross,ARI,D,7,89.45,0,3,1,2,3,75.00,10,0.00,0.24,23,15,2,0,0,2,2,1,1,0,0,0,4,0,6,7,8,0,0,-
843,Par Lindholm,BOS,C,1,12.55,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,80.00
844,Juuso Riikola,PIT,D,2,18.45,0,0,0,0,0,0.00,1,0.00,0.02,3,1,2,0,0,1,0,0,0,0,0,0,0,0,4,3,1,0,0,-
845,Dominik Kahun,EDM,C,48,589.83333333333,8,4,3,1,12,57.14,66,12.12,6.18,107,87,71,31,1,4,2,1,1,0,0,4,16,11,13,28,12,15,12,55.56
846,Ilya Lyubushkin,ARI,D,42,642.91666666667,1,1,1,0,2,12.50,36,2.78,1.15,72,51,12,1,0,4,10,5,5,0,0,4,13,8,100,73,71,0,0,-
847,Antti Suomela,S.J,C,4,37.2,0,0,0,0,0,-,4,0.00,0.28,5,5,3,2,0,0,0,0,0,0,0,0,1,2,6,3,4,13,11,54.17
848,Alexander Romanov,MTL,D,54,822.15,1,4,2,2,5,15.15,64,1.56,2.19,177,102,46,2,1,8,12,6,6,0,0,7,45,8,134,145,47,0,0,-
849,David Gustafsson,WPG,C,4,21.466666666667,0,0,0,0,0,-,1,0.00,0.03,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,11,10,52.38
850,Jesse Ylonen,MTL,R,1,10.083333333333,0,0,0,0,0,-,1,0.00,0.17,4,3,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-
851,Yegor Sharangovich,N.J,C,54,711.76666666667,10,11,4,7,21,75.00,96,10.42,8.72,177,142,100,33,3,8,4,2,2,0,0,8,31,26,14,35,19,20,37,35.09
852,John Leonard,S.J,L,44,444.81666666667,2,10,7,3,12,85.71,53,3.77,4.61,96,80,54,19,4,9,2,1,1,0,0,2,9,12,25,32,17,0,0,-
853,Otto Leskinen,MTL,D,1,16.383333333333,0,0,0,0,0,-,0,-,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,-
854,Simon Benoit,ANA,D,6,90.6,0,0,0,0,0,0.00,3,0.00,0.16,8,6,4,0,0,1,2,1,1,0,0,0,1,0,19,3,8,0,0,-
855,Reese Johnson,CHI,C,5,38.15,0,0,0,0,0,-,4,0.00,0.24,5,5,2,1,0,0,7,2,1,1,0,1,0,0,22,11,2,0,1,0.00
856,Egor Zamula,PHI,D,2,33.816666666667,0,0,0,0,0,0.00,4,0.00,0.11,7,5,2,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,-
857,Logan O'Connor,COL,R,22,199.15,3,2,2,0,5,62.50,33,9.09,3.96,55,46,38,22,2,7,6,3,3,0,0,4,2,11,29,26,7,1,1,50.00
858,Taro Hirose,DET,L,6,63.583333333333,0,2,1,1,2,66.67,6,0.00,0.18,6,6,2,1,0,0,0,0,0,0,0,1,2,1,1,6,2,1,0,100.00
859,Brady Keeper,FLA,D,1,7.2,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
860,Nico Sturm,MIN,C,50,465.83333333333,9,6,4,2,15,60.00,60,15.00,5.81,87,75,58,38,1,5,15,6,5,1,0,10,9,8,47,53,18,64,62,50.79
861,Brogan Rafferty,VAN,D,1,10.366666666667,0,1,0,1,1,100.00,1,0.00,0.03,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,-
862,Blake Lizotte,L.A,C,41,441.7,2,7,1,6,9,60.00,34,5.88,3.5,67,53,38,21,1,6,14,7,7,0,0,8,6,4,29,48,17,163,145,52.92
863,Joel Kellman,S.J,C,7,67.933333333333,1,1,1,0,2,50.00,12,8.33,1.02,18,14,15,2,3,0,6,3,3,0,0,0,0,3,5,3,2,25,28,47.17
864,Nolan Foote,N.J,L,6,57.75,1,1,0,1,2,50.00,5,20.00,0.26,6,6,3,1,0,0,0,0,0,0,0,0,2,1,5,5,1,0,2,0.00
865,Peyton Krebs,VGK,C,4,42.466666666667,0,1,1,0,1,33.33,1,0.00,0.22,4,2,3,2,0,0,0,0,0,0,0,0,1,1,4,4,1,6,3,66.67
866,Kirby Dach,CHI,C,18,235.01666666667,1,6,5,1,7,63.64,17,5.88,1.73,34,26,22,9,0,2,4,2,2,0,0,5,4,14,7,56,9,67,88,43.23
867,Bowen Byram,COL,D,19,306.05,0,2,1,1,2,18.18,19,0.00,0.87,38,25,8,3,0,3,16,8,8,0,0,4,5,1,33,42,12,0,0,-
868,Dylan Cozens,BUF,C,41,498.38333333333,3,9,8,1,12,60.00,50,6.00,4.59,85,67,61,26,5,5,6,3,3,0,0,7,15,13,26,46,11,81,100,44.75
869,Trevor Zegras,ANA,C,24,298.35,3,8,6,2,11,61.11,38,7.89,2.97,68,54,31,14,0,5,8,4,4,0,0,4,8,6,6,17,4,35,48,42.17
870,Nils Hoglander,VAN,L,56,765.86666666667,12,14,5,9,26,68.42,107,11.21,9.65,172,139,113,43,5,9,12,6,6,0,0,8,19,36,26,92,19,1,1,50.00
871,Cole Caufield,MTL,R,10,117.08333333333,2,1,1,0,3,50.00,24,8.33,2.16,44,38,19,7,2,3,0,0,0,0,0,1,3,3,3,2,0,0,0,-
872,Cam York,PHI,D,3,48.783333333333,0,0,0,0,0,0.00,0,-,0.06,4,2,1,0,0,0,0,0,0,0,0,2,0,1,1,4,2,0,0,-
873,Kaapo Kakko,NYR,R,48,609.73333333333,6,7,3,4,13,54.17,73,8.22,6.81,121,100,69,31,3,7,8,4,4,0,0,8,11,30,14,39,15,3,4,42.86
874,Jack Hughes,N.J,C,56,831.26666666667,10,9,7,2,19,54.29,110,9.09,10,188,147,117,46,3,16,16,4,3,0,1,13,57,49,13,61,12,198,356,35.74
875,Arthur Kaliyev,L.A,R,1,12.95,1,0,0,0,1,100.00,1,100.00,0.26,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
876,Ville Heinola,WPG,D,5,71.183333333333,0,0,0,0,0,0.00,8,0.00,0.19,9,9,0,0,0,0,2,1,1,0,0,0,2,1,2,9,9,0,0,-
877,Connor McMichael,WSH,C,1,9.9,0,0,0,0,0,-,1,0.00,0.11,2,1,2,1,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,100.00
878,Nicholas Robertson,TOR,L,6,50.533333333333,0,1,0,1,1,50.00,8,0.00,0.59,16,12,8,1,1,0,0,0,0,0,0,0,1,1,2,9,2,0,0,-
879,Shane Pinto,OTT,C,12,125.41666666667,1,5,1,4,6,75.00,8,12.50,1.45,26,18,15,6,1,0,6,3,3,0,0,2,3,5,10,22,8,36,51,41.38
880,Victor Soderstrom,ARI,D,4,57.15,1,1,0,1,2,66.67,6,16.67,0.22,12,6,5,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,-
881,Tobias Bjornfot,L.A,D,33,491.38333333333,1,5,2,3,6,42.86,30,3.33,1.12,54,42,13,0,1,6,12,6,6,0,0,2,11,5,24,57,25,0,0,-
882,Alex Newhook,COL,C,6,74.7,0,3,1,2,3,50.00,6,0.00,0.81,16,13,8,5,1,0,2,1,1,0,0,1,0,2,3,7,1,16,20,44.44
883,Ilya Mikheyev,TOR,R,54,650.48333333333,7,7,4,3,14,63.64,86,8.14,7.77,144,118,92,43,5,8,6,3,3,0,0,4,25,12,49,55,21,1,0,100.00
884,Arttu Ruotsalainen,BUF,C,17,215.88333333333,5,1,1,0,6,66.67,25,20.00,1.92,41,31,23,10,2,3,6,3,3,0,0,3,5,4,16,13,4,3,6,33.33
885,Olle Alsing,OTT,D,4,43.15,0,0,0,0,0,0.00,1,0.00,0.08,3,1,2,1,0,0,0,0,0,0,0,0,2,1,4,2,2,0,0,-
886,Joakim Nygard,EDM,L,9,79.533333333333,0,0,0,0,0,0.00,6,0.00,0.26,8,7,5,1,1,0,4,2,2,0,0,4,3,3,4,12,0,1,0,100.00
887,Lean Bergmann,S.J,C,1,10.316666666667,0,0,0,0,0,-,1,0.00,0.06,1,1,0,0,0,0,4,2,2,0,0,0,0,1,3,2,1,0,0,-
888,Joel Kiviranta,DAL,L,26,289.45,4,5,4,1,9,69.23,26,15.38,2.63,48,36,29,11,1,0,4,2,2,0,0,2,3,7,37,36,11,1,6,14.29
889,Zac Jones,NYR,D,10,137.8,0,3,1,2,3,60.00,9,0.00,0.28,19,11,6,0,1,0,2,1,1,0,0,0,9,1,8,11,8,0,0,-
890,Tyce Thompson,N.J,R,7,59.716666666667,0,1,1,0,1,100.00,4,0.00,0.3,6,5,2,2,0,1,0,0,0,0,0,0,0,2,5,10,2,0,9,0.00
891,Nikolai Knyzhov,S.J,D,56,862.93333333333,2,7,3,4,9,28.13,47,4.26,1.34,91,59,18,3,1,3,26,13,13,0,0,3,12,16,79,82,46,0,0,-
892,Gaetan Haas,EDM,C,34,308.68333333333,2,1,1,0,3,60.00,22,9.09,2.08,45,30,21,10,1,1,10,5,5,0,0,4,4,6,26,43,20,104,127,45.02
893,Drew O'Connor,PIT,L,10,71.316666666667,0,1,0,1,1,100.00,7,0.00,0.48,15,12,7,1,0,0,0,0,0,0,0,1,3,2,6,8,2,0,1,0.00
894,Cole Smith,NSH,L,1,5.95,0,0,0,0,0,-,1,0.00,0.08,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
895,Marc Michaelis,VAN,L,15,135.01666666667,0,0,0,0,0,0.00,3,0.00,0.89,12,8,8,3,0,0,0,0,0,0,0,0,3,3,12,10,10,2,2,50.00
896,Connor Mackey,CGY,D,6,72.216666666667,1,2,1,1,3,60.00,4,25.00,0.36,10,8,2,1,0,0,11,4,3,1,0,0,4,0,7,9,0,0,0,-
897,Jack Ahcan,BOS,D,3,54.1,0,0,0,0,0,-,5,0.00,0.14,5,5,2,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,-
898,Alexis Lafrenière,NYR,L,56,683.26666666667,11,9,6,3,20,68.97,63,17.46,5.97,104,85,61,33,1,4,6,3,3,0,0,4,13,14,43,59,11,13,10,56.52
899,Tim Stützle,OTT,L,53,652.35,8,12,7,5,20,66.67,77,10.39,6.18,132,104,82,28,3,12,12,6,6,0,0,17,35,20,47,71,14,8,17,32.00
900,Quinton Byfield,L.A,C,6,76.6,0,1,0,1,1,50.00,9,0.00,0.63,11,10,7,2,0,0,2,1,1,0,0,0,1,3,3,9,3,23,38,37.70
901,Jamie Drysdale,ANA,D,24,379.55,2,3,0,3,5,41.67,18,11.11,0.65,50,32,4,0,1,0,4,2,2,0,0,2,18,4,7,15,21,0,0,-
902,Justin Richards,NYR,C,1,10.183333333333,0,1,1,0,1,100.00,2,0.00,0.1,2,2,2,1,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,-
903,Alexander Barabanov,"S.J, TOR",L,22,228.61666666667,1,4,2,2,5,38.46,19,5.26,2.18,33,26,25,12,0,3,4,2,2,0,0,2,9,8,7,24,14,0,0,-
904,Mathias Brome,DET,L,26,298,1,0,0,0,1,33.33,17,5.88,1.57,30,27,18,9,1,2,4,2,2,0,0,3,10,10,19,19,6,1,2,33.33
905,Radim Zohorna,PIT,L,8,64.316666666667,2,1,1,0,3,42.86,7,28.57,0.68,10,9,7,4,0,0,4,2,2,0,0,1,0,3,7,3,0,2,2,50.00
906,Artem Zub,OTT,D,47,745.08333333333,3,10,5,5,13,33.33,36,8.33,1.34,81,51,26,3,1,2,18,9,9,0,0,3,30,6,78,98,56,0,0,-
907,Mikko Lehtonen,"CBJ, TOR",D,26,368.96666666667,0,5,3,2,5,35.71,29,0.00,1.2,51,37,13,1,0,2,4,2,2,0,0,0,8,6,27,47,15,0,0,-
908,Fredrik Handemark,S.J,C,8,74.683333333333,1,0,0,0,1,100.00,5,20.00,0.82,8,6,7,5,0,0,2,1,1,0,0,0,3,2,14,11,1,28,30,48.28
909,Brinson Pasichnuk,S.J,D,4,46.083333333333,0,0,0,0,0,0.00,3,0.00,0.13,6,3,3,0,1,0,0,0,0,0,0,0,2,1,2,6,3,0,0,-
910,Josh Dunne,CBJ,C,6,62.15,0,0,0,0,0,-,7,0.00,0.74,10,8,6,5,0,3,4,2,2,0,0,1,0,1,12,9,6,6,26,18.75
911,Mike Hardman,CHI,L,8,86.35,1,2,1,1,3,75.00,5,20.00,1.01,10,8,5,5,0,0,0,0,0,0,0,0,1,2,38,15,6,1,1,50.00
912,Matt Kiersted,FLA,D,7,95.25,0,0,0,0,0,0.00,4,0.00,0.11,9,7,1,0,0,0,2,1,1,0,0,1,7,1,1,16,10,0,0,-
913,Jackson Cates,PHI,C,4,41.066666666667,0,1,1,0,1,100.00,7,0.00,0.96,8,7,6,5,0,2,0,0,0,0,0,1,1,1,0,1,0,13,11,54.17
