id,player_name,team,position,gp,toi,toi_per_gp,cf_60_rel,ca_60_rel,cf_pcg_rel,ff_60_rel,fa_60_rel,ff_pcg_rel,sf_60_rel,sa_60_rel,sf_pcg_rel,gf_60_rel,ga_60_rel,gf_pcg_rel,xgf_60_rel,xga_60_rel,xgf_pcg_rel,scf_60_rel,sca_60_rel,scf_pcg_rel,hdcf_60_rel,hdca_60_rel,hdcf_pcg_rel,hdgf_60_rel,hdga_60_rel,hdgf_pcg_rel,mdcf_60_rel,mdca_60_rel,mdcf_pcg_rel,mdgf_60_rel,mdga_60_rel,mdgf_pcg_rel,ldcf_60_rel,ldca_60_rel,ldcf_pcg_rel,ldgf_60_rel,ldga_60_rel,ldgf_pcg_rel,on_ice_sh_pcg,on_ice_sv_pcg,pdo,ozs_60,nzs_60,dzs_60,on_the_fly_starts_60,ozs_pcg,ozfo_60,nzfo_60,dzfo_60,ozfo_pcg
484,Casey Cizikas,NYI,C,80,816.05,10.200625,-7.72,-4.97,-1.36,-6.27,-2.75,-2.33,-5.07,-1.58,-3.31,0.06,0.31,-2.75,-0.38,-0.26,-1.63,-5.86,-3.12,-3.06,-1.9,-0.32,-3.98,0.3,0.36,-1.20,-5.28,-3.74,-2.40,-0.18,-0.41,9.94,-3.69,-0.77,-2.29,-0.12,0.46,-23.00,9.55,91.38,1.009,8.09,15.44,9.19,50.22,46.81,13.68,21.62,19.85,40.79
485,David Savard,CBJ,D,65,1123.4666666667,17.284102564103,-0.35,2.6,-1.31,-0.08,1.67,-1.05,-0.74,1.87,-2.19,0.25,0.02,2.66,-0.09,-0.04,-0.48,-1.79,1.54,-3.34,-0.28,0.53,-1.86,0.02,0.01,0.30,-2.01,1.35,-4.59,-0.08,0.09,-6.38,0.91,-0.64,1.10,0.39,-0.03,21.25,8.08,92.23,1.003,7.53,13.51,8.92,42.14,45.78,16.77,21.42,21.15,44.23
486,Nicolas Deslauriers,BUF,L,70,702.8,10.04,-10.27,3.06,-6.75,-8.72,1.48,-7.01,-6.63,1,-7.17,-0.5,0.73,-14.35,-0.59,0.16,-10.29,-5.74,1.45,-8.60,-2.99,0.59,-10.52,-0.17,0.07,-5.36,-3.66,1.14,-7.26,-0.48,0.72,-41.76,-5.48,0.12,-4.12,0.08,0.17,-3.70,6.34,90.65,0.970,10.42,13.75,7.09,49.17,59.51,17.16,19.21,17.59,49.39
487,Cody Eakin,DAL,C,82,1040.95,12.694512195122,-6.29,4.12,-4.44,-5.56,4,-5.56,-3.01,0.96,-3.30,-0.44,0.02,-4.82,-0.34,0.24,-6.05,-4.4,2.39,-6.09,-1.61,1.15,-5.94,0.07,-0.01,1.22,-3.71,1.66,-6.16,-0.27,0.08,-12.20,-2.47,2.12,-3.18,-0.41,-0.05,-21.16,7.52,91.82,0.993,10.49,16.83,9.16,46.11,53.37,18.96,24.21,19.48,49.33
488,Kevin Connauton,"ARI, CBJ",D,65,934.98333333333,14.384358974359,4.04,4.06,0.21,3.53,3.45,0.27,1.97,3.72,-1.25,0.65,-0.64,15.21,-0.05,0.1,-1.72,0.05,1.31,-1.19,-0.96,1,-4.82,0.3,-0.33,13.12,1.34,0.41,1.47,0.71,-0.51,43.14,1.82,3.21,-0.68,-0.27,0.05,-15.56,8.35,94.55,1.029,7.96,12.32,8.53,51.66,48.25,18.48,19.7,17.45,51.43
489,Michael Latta,WSH,C,43,343.65,7.9918604651163,-7.15,-10.34,1.62,-7.19,-6.28,-0.63,-6.04,-4.7,-1.17,-0.93,-0.23,-7.58,-0.24,-0.27,0.33,-7.33,-4.6,-3.12,-0.92,-0.93,-0.22,-0.61,0.06,-14.33,-8.55,-4.89,-4.74,-0.34,0.09,-10.36,-0.19,-6,4.13,-0.1,-0.51,58.82,7.30,92.75,1.001,10.3,15.36,7.16,50.28,59.00,16.59,19.73,15.89,51.08
490,Andrej Nestrasil,CAR,C,55,706.4,12.843636363636,2.72,-6.49,4.43,-0.41,-5.69,3.53,-1.2,-3.12,1.92,0.36,-0.1,5.31,0.01,-0.19,2.28,0.65,-2.15,2.96,-0.3,-0.32,0.09,0.13,0.1,0.65,1.26,-2.43,5.28,-0.01,-0.06,1.21,3.86,-6.36,7.27,0.34,-0.23,30.00,8.62,91.35,1.000,10.11,15.97,9.68,44.76,51.07,14.27,22.34,17.24,45.28
491,Garrett Wilson,FLA,L,29,266.76666666667,9.1988505747126,-6.15,-5.98,-0.04,-4.68,-5.48,0.57,-4.51,-2.92,-1.47,-2.41,-0.94,-24.09,-0.64,-0.26,-4.91,-7.73,-4.42,-3.77,-1.79,-1.83,-0.02,-1.16,-0.27,-34.17,-7.92,-3.45,-6.60,-1.1,-0.11,-20.59,2.02,-0.47,1.76,-0.62,-0.85,-42.11,2.68,94.83,0.975,9.9,11.02,3.6,51.28,73.33,22.04,20.02,13.94,61.25
492,Corban Knight,FLA,C,20,189.35,9.4675,-10.96,-1.18,-6.02,-9.16,-1.6,-5.89,-8.73,0.95,-10.18,-0.78,-0.08,-5.95,-0.91,-0.31,-9.57,-10.46,-4.84,-8.17,-5.22,-1.88,-10.45,-0.8,-0.13,-11.76,-7,-3.95,-6.43,-0.8,-0.24,-14.71,-0.93,5.8,-4.51,0.89,0.34,-5.00,11.86,94.68,1.065,7.29,9.19,6.97,54.82,51.11,15.53,15.21,17.74,46.67
493,Gabriel Bourque,NSH,L,22,212.01666666667,9.6371212121212,-9.16,2.83,-5.51,-8.94,-0.21,-5.38,-5.51,0.6,-5.40,-0.29,0.43,-8.69,-0.2,0.04,-2.87,-3.48,-2.55,-0.45,1.76,0.69,2.21,0.11,0.03,1.72,-6.98,-4.32,-2.87,-0.6,-0.68,41.18,-8.57,9.03,-11.81,0.18,1.32,-33.33,7.69,91.58,0.993,7.07,15,11.6,50.37,37.88,9.62,19.81,22.92,29.57
494,Seth Helgeson,N.J,D,19,253.73333333333,13.354385964912,-1.79,3.51,-2.60,0.29,3.67,-2.01,-2.33,-0.43,-2.24,-0.9,-0.82,-13.49,-0.02,0.29,-3.53,-1.18,3.71,-5.27,-1.68,0.61,-7.01,-0.5,-0.43,-14.78,0.67,4.14,-3.81,-0.73,-0.35,-42.86,0.61,-1.46,1.49,0.21,-0.19,30.00,2.27,94.35,0.966,6.86,8.75,4.73,64.08,59.18,16.79,15.61,12.3,57.72
495,Byron Froese,TOR,C,56,536.05,9.5723214285714,-10.57,-3.86,-3.00,-8.38,-3.64,-3.04,-3.41,-3.87,0.20,-0.4,-0.05,-4.98,-0.29,-0.24,-0.54,-3.91,-1.55,-2.33,-0.78,-1.51,2.18,-0.22,-0.36,3.91,-4.17,-0.07,-5.04,-0.09,0.2,-6.09,-10.47,-3.54,-4.62,-0.29,0.27,-29.17,5.93,90.40,0.963,8.28,12.42,15.22,51.71,35.24,11.86,18.24,25.86,31.45
496,Ben Chiarot,WPG,D,70,941.43333333333,13.449047619048,-2.22,3.65,-2.71,-1.3,2.15,-2.16,-3.71,1.51,-4.52,-0.44,0.64,-11.77,-0.32,0,-3.78,-3.38,0.15,-3.54,-0.91,0.94,-4.51,-0.1,0.4,-8.76,-3.28,-1.05,-2.72,-0.05,0.08,-4.00,1.15,1.92,-0.58,-0.4,0.26,-41.67,7.26,90.83,0.981,7.46,14.15,7.84,42.51,48.75,17.27,21.1,18.23,48.65
497,Erik Haula,MIN,"C, L",76,810.51666666667,10.664692982456,-7.01,-0.57,-3.36,-5,-0.45,-3.16,-2.47,-2.35,-0.18,0.73,-0.51,15.08,-0.36,-0.09,-3.82,-3.67,-0.97,-3.40,-1.08,-0.84,-0.81,0.47,-0.61,24.21,-3.45,-0.17,-5.24,0.45,-0.21,22.22,-4.07,0.91,-3.58,-0.1,0.41,-21.00,10.62,94.30,1.049,7.62,12.58,13.77,48.27,35.64,15.32,19.25,26.95,36.25
498,Tyler Randell,BOS,R,27,188.03333333333,6.9641975308642,-16.59,4.26,-10.45,-13.49,4.71,-12.18,-10.15,4.92,-13.60,0.57,1.47,-8.09,-0.56,-0.01,-7.54,-5.26,3.2,-9.25,-1.3,-0.13,-3.55,0.84,0.31,6.33,-5.28,4.44,-12.40,-0.01,0.56,-14.55,-12.46,-0.26,-9.51,-0.39,1.07,-55.56,13.64,89.52,1.032,8.93,12.76,5.74,59.03,60.87,15.32,18.19,14.36,51.61
499,Curtis McKenzie,DAL,L,3,25.916666666667,8.6388888888889,-7.37,1.81,-4.74,-0.3,1.93,-1.26,-6.58,-1.97,-5.67,-2.92,-0.6,-50.00,0.11,-0.46,7.97,4.43,-3.71,8.03,-3.56,-4.13,5.45,-1.75,-1.17,-,10.66,0.56,11.43,-1.56,1.53,-50.00,-14.48,18.08,-23.03,0,-0.84,0.00,0.00,90.91,0.909,6.95,13.89,9.26,55.56,42.86,13.89,20.84,13.89,50.00
500,Anders Lee,NYI,L,80,934.13333333333,11.676666666667,5.45,-0.63,2.68,4.9,-0.73,3.39,4.04,-1.46,4.65,-0.58,-0.4,-1.93,0.11,-0.07,2.00,2.26,-1.31,3.31,2.33,-1.23,7.97,-0.28,-0.32,1.14,-0.09,-0.11,0.01,-0.27,-0.01,-11.54,3.56,0.16,2.47,-0.11,-0.12,3.17,5.87,93.44,0.993,10.21,12.78,6.74,47.27,60.23,18.56,18.82,14.84,55.58
501,Phil Varone,"BUF, OTT",C,6,50.683333333333,8.4472222222222,-7.98,15.63,-10.21,-10.69,9.87,-12.30,-4.03,0.89,-4.81,1.78,-0.84,28.33,0.2,2.3,-14.53,-0.23,13.81,-11.22,2.55,11.93,-13.04,2.54,-0.76,42.86,-3.7,2.5,-8.62,-0.68,0.9,-50.00,-12.91,-1.17,-12.02,-0.37,-1.1,-25.00,16.67,96.55,1.132,10.65,8.29,7.1,68.66,60.00,14.21,13.02,15.39,48.00
502,Marcus Kruger,CHI,C,41,443.93333333333,10.827642276423,-3.74,3.59,-3.39,-1.27,0.18,-0.94,-1.14,0.94,-1.80,-1.12,-0.17,-15.22,-0.23,0.16,-4.50,-1.26,-0.84,-0.35,-0.68,0.42,-2.78,-0.48,0.04,-13.54,-0.77,-1.68,1.51,-0.46,-0.33,-8.48,-2.72,5.39,-5.45,-0.42,0.06,-31.37,3.86,93.21,0.971,4.46,14.46,24.19,50.55,15.57,9.33,20.54,40.41,18.75
503,Jordan Nolan,L.A,C,52,455.56666666667,8.7608974358974,-10.12,7.91,-8.07,-9.1,6.42,-9.19,-6.69,5.49,-10.31,-0.62,-0.5,-1.47,-0.49,0.39,-9.95,-6.25,7.21,-13.39,-2.43,2.99,-13.21,-0.07,0.01,-1.74,-5.09,5.63,-13.51,-0.49,-0.14,-25.00,-4.99,0.17,-3.08,-0.22,-0.77,56.25,5.39,95.40,1.008,10.01,9.61,6.85,58.87,59.38,18.31,15.8,15.94,53.46
504,Nic Dowd,L.A,C,5,48.316666666667,9.6633333333333,5.01,-11.91,8.43,-10.81,-2.5,-3.47,-9.29,-0.78,-6.78,0.65,-1.5,26.67,-0.3,-0.32,2.01,-4.02,-3.37,1.54,-2.52,0.46,-5.65,-1.22,-1.52,-,-2,-5.11,7.35,2.9,-0.81,66.67,7.06,-11.98,14.15,-0.44,0.91,-33.33,9.52,95.00,1.045,9.93,8.69,3.73,57.12,72.73,16.14,13.66,6.21,72.22
505,Craig Cunningham,ARI,L,10,98.233333333333,9.8233333333333,0.65,-0.11,0.40,-1.13,0.85,-1.27,1.53,0.34,1.32,-1.07,-1.72,6.25,-0.42,0,-6.03,1.17,-2.13,3.13,-1.83,-2.29,0.00,-1.96,-1.47,-,4,0.22,5.13,0.81,-0.06,50.00,-0.3,1.94,-1.38,0.41,-0.3,21.43,5.00,96.43,1.014,6.72,12.83,9.77,46.42,40.74,10.99,18.93,23.82,31.58
506,Brandon Manning,PHI,D,56,831.83333333333,14.854166666667,4.54,-0.13,1.98,3.62,3.06,0.30,1.1,2.11,-0.79,-0.55,-0.53,-0.02,-0.1,0.36,-5.12,0.71,-0.07,0.83,-1.36,1.62,-7.77,-0.87,0.07,-22.17,2.77,-2.25,6.67,-0.05,-0.46,21.12,4.61,0.12,2.70,0.4,-0.37,46.32,5.20,95.24,1.004,9.95,11.32,7.65,52.65,56.56,21.35,18.1,15.44,58.04
507,Brenden Dillon,S.J,D,76,1166.0166666667,15.342324561404,-2.36,4.92,-3.38,-1.87,1.82,-2.38,-1.38,1.25,-2.36,-0.38,-0.34,-0.09,-0.03,0.33,-4.62,-2.37,4.8,-7.58,-0.59,2.1,-6.91,-0.34,0.28,-12.93,-2.38,3.61,-8.20,-0.29,-0.68,10.71,-0.47,-0.44,-0.02,0.26,-0.23,25.07,6.73,93.52,1.003,7.51,13.28,5.51,44.92,57.71,17.5,21.35,14.15,55.28
508,Andrew Agozzino,COL,L,9,74.45,8.2722222222222,-0.59,-5.13,1.75,-2,-8.07,3.18,0.71,-6.49,5.97,-2.5,-1.69,-16.67,0.01,-0.73,8.28,0.1,-11.66,11.38,0.98,-2.38,7.68,-1.28,-1.39,40.00,-1.18,-12.36,14.74,-0.46,-0.78,-20.00,-1.78,3.75,-3.74,-1.26,0.41,-62.50,3.33,94.12,0.975,9.67,16.92,8.06,49.97,54.55,13.7,22.57,16.12,45.95
509,Radko Gudas,PHI,D,76,1234.5333333333,16.243859649123,8.16,-4.19,5.32,5.73,-2.35,4.87,3.74,-2.18,4.93,-0.45,0.28,-8.94,0.08,-0.14,2.61,0.78,-1.9,2.77,0.03,-0.39,1.04,-0.42,-0.25,-3.81,1,-2.01,3.97,-0.17,0.59,-24.84,6.67,-4.28,6.89,0.08,0.13,-6.88,5.81,92.64,0.985,7.48,11.42,9.09,48.99,45.16,18.13,18.27,18.08,50.07
510,Ryan Stanton,WSH,D,1,8.6833333333333,8.6833333333333,7.74,20.09,-3.84,3.79,25.84,-10.12,10.78,28.72,-8.76,4.11,13.82,-66.67,1.51,5.6,-9.42,17.85,23.2,8.36,16.54,24.76,7.50,0,13.82,-,1.76,-2.08,6.67,7.35,0,0.00,-6.52,3.57,-6.10,-2.02,0,-100.00,20.00,75.00,0.950,13.82,34.55,6.91,76.01,66.67,13.82,48.37,6.91,66.67
511,Nate Prosser,MIN,D,54,540.91666666667,10.016975308642,-5.67,2.31,-3.92,-4.28,-0.81,-2.36,-2.03,-2.77,0.74,-0.92,-0.56,-5.50,-0.19,-0.16,-0.54,-1.99,-1.62,-0.63,-0.85,-0.11,-2.26,-0.8,-0.35,-13.76,-1.53,-2.03,0.56,-0.14,-0.02,-4.29,-5.85,2.95,-6.15,-0.02,-0.22,12.00,5.08,93.83,0.989,6.99,12.65,8.87,56.24,44.06,11.43,18.41,18.19,38.58
512,Matt Irwin,BOS,D,2,25.416666666667,12.708333333333,3.52,6.82,-1.07,-6.03,14,-10.57,-6.6,24.56,-20.35,0.66,10.1,-33.33,-0.22,0.93,-10.92,0.86,3.98,-1.84,-5.95,12.75,-41.18,-0.85,6.23,-50.00,9.07,-11.7,21.36,3.15,2.01,50.00,8.75,3.15,3.29,-1.23,3.41,-100.00,12.50,78.26,0.908,7.08,14.16,7.08,59.02,50.00,14.16,18.89,9.44,60.00
513,Brandon Bollig,CGY,L,54,494.96666666667,9.166049382716,-9.07,0.98,-5.03,-4.09,-1.82,-1.70,-3.45,-2.52,-0.99,-1.27,-0.28,-14.49,-0.68,-0.13,-8.14,-7.74,-0.82,-8.27,-3.89,-1.33,-9.25,-0.86,0.02,-20.82,-5.14,0.68,-7.97,-0.46,0.07,-17.69,-4.26,0.65,-3.62,-0.1,-0.52,27.38,4.88,90.87,0.957,6.42,15.88,8.12,64.37,44.17,11.88,20.85,18.79,38.74
514,Dave Dziurzynski,OTT,L,14,137.38333333333,9.8130952380952,-19.88,12.35,-16.00,-12.62,7.07,-13.46,-7.38,5.8,-11.81,-0.28,1.24,-14.04,-0.54,0.1,-8.48,-6.72,3.53,-11.24,-3.25,-1.1,-7.26,-0.03,-0.48,10.00,-4.62,6.17,-13.02,-0.6,0.85,-40.00,-18.02,9.57,-21.04,0.29,1.57,-35.00,9.09,90.59,0.997,6.11,15.29,14.85,51.97,29.17,9.61,20.53,27.51,25.88
515,Christopher Tanev,VAN,D,69,1156.25,16.757246376812,-1.15,-5.73,2.09,-0.69,-9.62,5.58,-0.82,-7.78,6.00,-0.44,-0.12,-4.43,-0.11,-0.5,4.13,-2.8,-5.74,2.14,0.15,-2.63,6.27,-0.1,0.02,-2.50,-3.93,-4.14,-0.72,-0.43,0.05,-18.42,0.97,-0.19,0.89,0.01,-0.25,18.00,6.17,91.13,0.973,8.93,18.11,13.02,44.32,40.66,18.73,27.76,24.44,43.39
516,Mats Zuccarello,NYR,R,81,1201.7666666667,14.836625514403,2.2,0.3,0.92,1.5,-1.14,1.66,0.69,-0.3,0.88,0.48,0.41,-0.34,0.09,-0.16,2.69,3.24,-1.07,4.23,0.49,-1.32,3.94,0.41,0.31,1.41,3.67,0.33,4.46,0.2,0.07,2.66,-0.25,1.38,-1.14,-0.03,0.08,-7.05,10.07,92.33,1.024,11.88,14.63,6.19,42.29,65.75,19.87,20.27,14.13,58.44
517,Calle Jarnkrok,NSH,C,81,1037,12.802469135802,-1.18,0.37,-0.71,1.62,2.95,-1.02,2.62,1.24,1.02,0.16,0.29,-1.52,-0.05,0.26,-4.04,-0.65,1.18,-2.08,-1.27,1.5,-8.16,0.02,0.18,-3.19,0.82,-0.44,1.67,0.11,0.18,-3.45,1.34,0.67,0.38,0.12,-0.05,7.14,7.34,91.63,0.990,14.81,16.72,10.82,42.58,57.79,22.45,21.47,18.51,54.80
518,Oscar Lindberg,NYR,C,68,734.28333333333,10.798284313725,0.72,-0.7,0.66,2.54,1.38,0.80,2.48,1.06,1.33,-0.13,-0.42,4.79,0.2,0.18,0.41,0.23,0.57,-0.30,1.45,1.19,0.89,0.26,-0.06,5.39,-1.63,-0.83,-1.32,-0.67,-0.28,-6.67,-0.11,-2,1.35,0.12,-0.22,25.00,8.19,95.07,1.033,10.87,14.3,4.17,55.16,72.28,18.06,19.61,11.85,60.38
519,Martin Marincin,TOR,D,65,909.01666666667,13.984871794872,-0.72,-5.97,2.48,-3.24,-4.07,0.51,-3.29,-2.58,-0.69,0.13,-0.04,2.14,-0.25,-0.21,-0.36,0.09,-2.24,2.50,-0.96,-1.28,0.92,0.24,0.06,4.37,1.39,-1.29,3.26,-0.09,0.1,-4.72,-2.66,-5.05,1.64,-0.27,-0.24,-16.67,6.85,91.61,0.985,10.49,14.65,8.38,49.31,55.59,20.59,22.11,17.89,53.52
520,Jason Zucker,MIN,L,71,964.63333333333,13.586384976526,-0.18,-3.19,1.38,-0.7,-2.76,1.27,-2.32,-0.84,-1.41,-0.24,0.21,-5.36,0.12,-0.18,3.84,1.94,-2.18,4.59,0.46,-1.32,4.95,-0.04,-0.01,-0.69,1.97,-1.15,4.43,0.12,0.19,-2.38,-2.78,-1.61,-0.95,-0.41,0.02,-28.13,7.51,92.05,0.996,9.45,15.18,7.53,41.61,55.68,18.91,21.09,17.91,51.35
521,Tyler Toffoli,L.A,C,82,1071,13.060975609756,11.67,0.22,4.30,5.46,1.89,1.55,3.34,0.7,1.90,1.3,-0.3,17.45,0.45,0.09,3.42,6.6,-0.41,6.06,1.33,-0.04,3.01,0.67,-0.2,16.85,7.04,-0.49,8.03,0.57,-0.07,22.17,4.06,1.58,1.12,0.33,-0.04,14.38,9.09,93.89,1.030,12.27,13.73,8.07,42.91,60.33,23.98,21.23,17.59,57.68
522,Ryan Spooner,BOS,C,80,926.9,11.58625,-2.81,4.24,-3.15,-1.56,6,-4.39,-0.18,3.27,-2.80,0.08,0.12,-0.43,0.03,0.33,-3.41,-0.83,3.87,-4.66,0.06,1.69,-4.13,-0.08,0.07,-2.63,-1.18,2.91,-4.96,-0.44,0.15,-21.84,-1.74,2.19,-2.51,0.71,-0.06,26.67,8.00,92.63,1.006,10.49,12.17,6.93,51.98,60.22,21.17,19.81,17.28,55.05
523,Johan Larsson,BUF,C,74,968.91666666667,13.093468468468,-0.11,2.16,-1.02,-1.29,2.81,-2.50,-1.88,2.11,-3.44,-0.2,-0.69,5.54,-0.06,0,-0.80,-0.81,-1.13,0.29,-1.25,-0.37,-2.63,-0.28,-0.29,-1.70,0.58,-1.01,2.31,0.34,-0.57,39.71,0.15,3.92,-2.30,-0.25,0.04,-21.43,5.87,94.69,1.006,6.94,13.44,10.71,44.65,39.30,12.57,20.93,20.37,38.16
524,Stephen Johns,DAL,D,14,232.63333333333,16.616666666667,-8.5,-8.34,-0.21,-10.03,-7.06,-1.67,-8.94,-1.25,-6.61,-2.17,0.99,-35.24,-0.67,-0.21,-5.26,-5.18,-7.48,2.30,-2.88,-0.32,-6.48,-1.62,0.25,-44.81,-3.08,-9.55,8.14,-1.19,-0.19,11.11,-2.47,-0.6,-1.22,0.7,1.28,-23.81,5.26,90.29,0.956,5.67,14.96,6.45,42.56,46.81,15.99,24.76,17.8,47.33
525,Greg McKegg,FLA,C,15,117.58333333333,7.8388888888889,-8.75,5.15,-7.06,-5.52,5.11,-6.89,-3.03,8.02,-9.48,-0.85,-0.32,-3.89,-0.79,0,-10.76,-6.35,-5,-1.25,-2.68,-0.63,-6.11,-0.22,0.4,-16.67,-4.89,-5.83,2.23,-1.38,-0.55,-71.43,-3.98,12.38,-10.90,0.59,-0.45,75.00,6.12,97.01,1.031,7.65,16.33,5.61,56.13,57.69,18.37,23.98,16.33,52.94
526,Connor Brickley,FLA,C,23,197,8.5652173913043,-13.52,1.41,-8.62,-7.07,-0.69,-4.58,-5.94,0,-5.83,-0.96,-0.23,-7.60,-0.59,-0.05,-7.81,-9.56,3.72,-17.25,-3.62,-0.34,-11.51,-0.16,-0.15,2.15,-7.92,5.41,-21.16,-0.79,-0.33,-11.90,-4.47,-3.26,-1.27,-0.3,0.24,-60.00,6.76,95.60,1.024,10.66,9.14,4.26,53.6,71.43,18.27,14.01,14.31,56.07
527,Jordan Weal,"L.A, PHI",C,14,116.8,8.3428571428571,-14.06,3.81,-8.40,-7.24,3.59,-6.80,-5.12,0.49,-4.89,-1.56,-0.99,3.51,-0.67,-0.02,-7.78,-7.95,-1.73,-6.31,-5.27,-0.14,-14.05,-0.56,-0.86,44.44,-3.57,-2.12,-1.12,-1.15,0.25,-72.73,-2.35,4.46,-4.75,-0.19,-0.47,33.33,3.92,98.18,1.021,6.68,9.25,3.6,62.67,65.00,12.84,14.9,10.79,54.35
528,Evgeny Kuznetsov,WSH,C,82,1159.3166666667,14.138008130081,3.94,-0.89,2.14,5.46,-0.48,3.51,4.88,0.38,3.58,1.3,0.61,4.48,0.5,0.09,4.21,5.65,0.73,4.40,2.62,1.4,2.63,1.04,0.52,5.51,4.04,-0.9,5.64,-0.16,-0.1,-1.14,-1.01,-1.69,0.52,0.55,0.24,8.16,10.22,91.40,1.016,9.99,12.68,6.78,42.39,59.57,18.89,18.58,14.65,56.33
529,Charlie Coyle,MIN,C,82,1148.1666666667,14.002032520325,-0.43,0.42,-0.40,-0.57,-0.27,-0.21,-1.99,-0.09,-1.76,-0.08,0.01,-1.04,-0.1,-0.02,-1.02,-0.99,-0.97,-0.10,-0.96,0.64,-4.38,-0.12,0.02,-2.89,-0.04,-2.14,2.99,-0.07,-0.06,0.45,0.5,0.66,-0.07,0.13,0.08,3.33,7.85,93.02,1.009,9.3,14.42,8.05,42.07,53.61,17.77,20.96,16.51,51.83
530,Patrik Nemeth,DAL,D,38,540.6,14.226315789474,-2.49,-1.69,-0.28,-1.27,-2.28,0.71,-2.44,-0.27,-1.68,-1.14,-1.07,-1.20,-0.08,-0.39,3.83,-0.73,-3.07,2.46,-0.11,-2.97,6.87,-0.86,-1.03,0.61,-0.82,-0.12,-0.72,-0.38,0.16,-16.44,-2.13,2.15,-2.92,-0.15,-0.24,-1.67,5.47,93.63,0.991,9.32,10.21,7.77,52.39,54.55,16.65,20.75,18.65,47.17
531,Christian Thomas,"ARI, MTL",L,6,53.133333333333,8.8555555555556,-6.63,-12.75,3.95,-5.74,-12.54,5.85,-0.49,-6.15,5.33,0.7,-1.73,31.37,-1.15,-1.16,1.95,-15.09,-5.73,-10.19,-7.25,-6.73,-0.94,1.22,-1.56,60.00,-10.46,1.33,-17.53,-0.35,0.47,-25.00,8.8,-9.41,11.89,-0.38,-0.38,-50.00,6.90,95.24,1.021,10.16,14.68,5.65,59.85,64.29,15.81,18.07,14.68,51.85
532,Jon Merrill,N.J,D,47,702.03333333333,14.936879432624,0.29,0.92,-0.30,0.04,1,-0.65,-0.09,1.24,-1.23,-0.04,1.04,-10.92,0.01,0.12,-1.47,1.44,0.8,0.79,0.78,0.33,1.38,0,0.92,-16.70,0.88,0.62,0.41,-0.23,-0.01,-10.00,-1.48,-0.89,-0.66,0.21,0.23,5.11,7.66,89.20,0.969,7.78,10.51,4.19,55.81,65.00,17.09,18.38,12.39,57.97
533,Justin Faulk,CAR,D,64,1138.4833333333,17.788802083333,5.84,3.55,0.91,3.98,3.18,0.41,3.79,4.09,-0.39,0.1,0.92,-8.45,0.15,0.41,-2.84,1.16,2.28,-1.13,-0.17,2.19,-5.36,-0.25,0.26,-10.55,1.78,0.11,2.26,-0.04,0.4,-11.33,5.84,1.18,2.94,0.54,0.5,-1.47,6.70,90.44,0.971,7.69,14.12,8.54,42.58,47.40,18.29,22.08,19.03,49.01
534,Brock Nelson,NYI,C,81,1049.05,12.951234567901,-1.23,1.52,-1.23,-1.22,0.17,-0.87,0.08,0.42,-0.29,0.1,-0.1,2.26,0.06,0.2,-1.39,-0.02,2.66,-2.35,0.94,1.59,-1.22,-0.02,-0.25,4.76,-1.28,1.42,-3.15,0.19,0.15,1.97,-0.94,-2.91,1.55,0,0.02,-0.98,8.42,92.87,1.013,10.01,12.07,5.2,46.27,65.79,18.02,18.87,13.15,57.80
535,Alex Petrovic,FLA,D,66,961.51666666667,14.568434343434,0.19,0.89,-0.33,-0.5,-1.02,0.32,-0.99,-0.51,-0.46,0.43,-0.13,5.80,0.13,-0.15,3.40,0.02,-0.61,0.69,-0.18,-0.16,-0.09,0.21,-0.3,9.78,0.27,-0.6,1.24,0.17,0.18,-3.83,-1.74,1.36,-2.29,0.14,0.05,4.55,10.09,93.36,1.035,8.3,11.54,9.8,41.56,45.86,17.29,20.47,20.16,46.17
536,John McFarland,FLA,L,3,28.95,9.65,-10.77,18.49,-15.40,-8.04,20.48,-19.04,-8.37,9.12,-20.16,-0.99,0.58,-40.00,-0.67,0.93,-22.73,-6.47,13.18,-22.78,-0.75,6.47,-20.51,-0.5,1.58,-50.00,-7.63,8.95,-25.00,-0.66,-1.33,-33.33,-4.19,3,-6.18,0,0,-,0.00,92.86,0.929,2.07,6.22,14.51,70.47,12.50,8.29,14.51,26.94,23.53
537,Brett Bulmer,MIN,R,3,19.95,6.65,-33.21,17.49,-27.89,-21.65,3.86,-22.65,-12.35,2.17,-16.20,-2.58,0.94,-55.56,-1.18,0.07,-28.62,-15.6,14.05,-44.64,-5.17,6.35,-47.62,-1.03,1.97,-50.00,-13.91,10.28,-42.24,-0.69,-1.38,-33.33,-24.43,8.09,-23.70,-1.49,0,-100.00,0.00,90.00,0.900,12.03,18.05,12.03,57.14,50.00,15.04,30.08,27.07,35.71
538,Devante Smith-Pelly,"MTL, N.J",R,64,702.81666666667,10.981510416667,-8.11,-1.55,-3.28,-4.6,0.57,-3.46,-1.71,0.74,-2.20,0.17,0.27,-1.18,-0.29,-0.05,-3.13,-3.71,0.16,-4.41,-0.69,-0.3,-0.97,0.64,0.03,10.46,-4.03,0.62,-7.01,-0.26,0.43,-17.47,-5.36,-0.51,-3.54,-0.37,-0.12,-50.00,8.92,91.69,1.006,10.42,16.65,13.15,49.43,44.20,15.28,21.94,22.79,40.13
