"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"217","Mark Borowiecki","OTT","D","53","731.71666666667","1","4","2","2","5","21.74","56","1.79","2.62","144","106","29","11","3","9","48","18","14","4","0","7","23","13","195","90","77","0","0","-"
"266","Chris Wideman","EDM, FLA, OTT","D","25","265.26666666667","1","4","3","1","5","55.56","23","4.35","0.87","50","35","13","1","1","4","12","6","6","0","0","2","8","3","34","36","23","0","0","-"
"271","Kevin Connauton","ARI","D","50","747.36666666667","1","4","1","3","5","20.00","70","1.43","2.52","158","106","35","4","4","10","12","6","6","0","0","7","21","5","98","67","53","0","0","-"
"296","Martin Marincin","TOR","D","24","327.81666666667","1","4","1","3","5","35.71","33","3.03","1.1","77","48","20","1","0","4","8","4","4","0","0","0","23","9","20","24","17","0","0","-"
"336","Michael Chaput","MTL","C","32","291.3","0","5","3","2","5","62.50","30","0.00","2.69","53","42","31","16","2","0","12","6","6","0","0","5","7","4","52","22","13","109","99","52.40"
"398","Brett Ritchie","DAL","R","53","469.8","3","2","0","2","5","50.00","52","5.77","4.06","97","73","52","21","1","5","27","12","11","1","0","0","10","7","124","54","11","2","6","25.00"
"403","Miikka Salomaki","NSH","R","37","375.2","1","4","1","3","5","45.45","48","2.08","4.19","70","60","46","23","3","4","8","4","4","0","0","3","5","6","72","36","20","2","5","28.57"
"475","Mackenzie MacEachern","STL","L","29","231.41666666667","3","2","1","1","5","83.33","33","9.09","3.01","47","41","31","20","0","3","8","4","4","0","0","3","0","6","49","37","4","0","0","-"
"484","Martin Frk","DET","R","30","242.65","0","5","4","1","5","71.43","21","0.00","2.16","42","31","25","13","1","2","0","0","0","0","0","1","10","2","35","17","4","0","0","-"
"502","Paul LaDue","L.A","D","33","425.91666666667","2","3","1","2","5","31.25","32","6.25","1.13","74","48","16","0","0","2","0","0","0","0","0","1","9","2","51","67","25","0","0","-"
"535","John Hayden","CHI","R","54","457.91666666667","3","2","1","1","5","41.67","42","7.14","4.07","88","65","51","19","5","7","21","6","3","3","0","5","7","14","94","59","23","4","21","16.00"
"546","Ben Harpur","OTT","D","51","755.75","1","4","3","1","5","20.83","44","2.27","1.2","90","61","12","1","0","5","29","10","7","3","0","7","55","13","83","101","60","0","0","-"
"547","Ryan Graves","COL","D","26","255.51666666667","3","2","1","1","5","38.46","24","12.50","0.94","60","39","13","2","0","3","0","0","0","0","0","0","11","5","30","25","41","0","0","-"
"564","Carl Dahlstrom","CHI","D","38","622.11666666667","0","5","2","3","5","14.71","39","0.00","1.09","75","52","13","1","0","3","4","2","2","0","0","2","26","8","29","42","27","0","0","-"
"598","Josh Currie","EDM","R","21","181.65","2","3","2","1","5","71.43","19","10.53","1.51","34","24","17","8","1","1","2","1","1","0","0","0","2","2","39","26","17","2","3","40.00"
"715","Caleb Jones","EDM","D","17","290.46666666667","1","4","2","2","5","45.45","17","5.88","0.56","34","23","11","0","0","2","6","3","3","0","0","0","13","10","17","19","15","0","0","-"
"716","Noah Juulsen","MTL","D","21","308.1","1","4","0","4","5","27.78","20","5.00","0.57","46","27","12","1","0","0","2","1","1","0","0","1","15","5","52","45","28","0","0","-"
"732","Jacob Larsson","ANA","D","49","760.96666666667","0","5","2","3","5","20.00","55","0.00","2.5","122","85","21","7","1","11","14","7","7","0","0","2","26","9","38","83","54","0","1","0.00"
"745","Dean Kukan","CBJ","D","25","331.85","0","5","3","2","5","38.46","15","0.00","0.68","35","20","7","2","1","0","6","3","3","0","0","1","5","4","16","24","21","0","0","-"
"775","Joey Anderson","N.J","R","34","384.61666666667","2","3","3","0","5","50.00","45","4.44","3.18","67","55","30","14","1","7","6","3","3","0","0","2","3","9","41","42","6","7","7","50.00"
"789","Dillon Dube","CGY","C","25","231.53333333333","1","4","0","4","5","55.56","18","5.56","2.41","35","26","20","14","1","1","2","1","1","0","0","7","6","6","11","24","3","16","23","41.03"
"828","Alexandre Fortin","CHI","L","24","239.66666666667","2","3","2","1","5","71.43","26","7.69","2.7","53","36","38","13","4","2","2","1","1","0","0","3","3","8","21","16","7","11","6","64.71"
"853","Lias Andersson","NYR","C","42","417.61666666667","1","4","2","2","5","55.56","40","2.50","2.56","62","49","34","17","1","2","12","6","6","0","0","8","11","12","58","50","8","77","99","43.75"
"870","Sheldon Dries","COL","C","40","318.06666666667","2","3","2","1","5","55.56","40","5.00","3.36","63","51","41","19","4","6","24","8","7","0","1","5","7","5","62","19","17","51","52","49.51"
"887","Karson Kuhlman","BOS","C","11","124.6","3","2","1","1","5","55.56","15","20.00","0.88","30","20","10","5","2","1","2","1","1","0","0","0","2","3","6","23","3","1","0","100.00"
"901","Taro Hirose","DET","L","10","140.11666666667","1","4","3","1","5","83.33","14","7.14","0.82","20","16","12","3","0","2","2","1","1","0","0","0","6","4","1","13","9","1","0","100.00"
"125","Korbinian Holzer","ANA","D","22","289.55","1","3","0","3","4","25.00","14","7.14","0.77","32","21","10","3","1","3","6","3","3","0","0","1","11","6","48","39","25","0","0","-"
"159","Brandon Sutter","VAN","C","26","324.83333333333","2","2","1","1","4","50.00","33","6.06","2.1","56","42","30","12","2","4","2","1","1","0","0","5","4","6","30","19","10","160","166","49.08"
"208","Michael Stone","CGY","D","14","189.16666666667","0","4","1","3","4","50.00","12","0.00","0.41","47","27","4","0","1","3","8","4","4","0","0","1","6","5","25","17","12","0","0","-"
"269","Nicolas Deslauriers","MTL","L","48","459.48333333333","1","3","1","2","4","44.44","46","2.17","3.94","83","65","44","24","4","2","17","7","6","1","0","3","9","9","135","49","20","0","0","-"
"273","Corban Knight","PHI","C","23","199.53333333333","1","3","1","2","4","100.00","14","7.14","1.17","23","18","16","9","0","1","0","0","0","0","0","0","1","4","9","14","12","60","51","54.05"
"286","Brandon Manning","CHI, EDM","D","39","502.05","2","2","1","1","4","25.00","31","6.45","1.34","70","43","13","3","2","4","13","5","4","1","0","5","13","6","57","52","33","0","0","-"
"304","Connor Brickley","NYR","L","14","125.61666666667","1","3","2","1","4","80.00","18","5.56","1.75","23","23","16","11","1","2","2","1","1","0","0","2","5","3","35","21","6","0","7","0.00"
"373","Fredrik Claesson","NYR","D","37","567.7","2","2","2","0","4","23.53","41","4.88","1.64","103","72","19","2","1","3","7","2","1","1","0","1","27","6","70","72","23","0","0","-"
"383","Andy Welinski","ANA","D","26","384.91666666667","1","3","2","1","4","30.77","30","3.33","1.32","70","48","16","0","0","5","8","4","4","0","0","3","14","5","46","40","17","0","0","-"
"384","Alan Quine","CGY","C","13","119.6","2","2","0","2","4","100.00","9","22.22","0.67","18","12","9","5","0","1","4","2","2","0","0","0","5","3","14","7","2","13","20","39.39"
"433","Kurtis Gabriel","N.J","R","22","161.11666666667","2","2","2","0","4","66.67","7","28.57","0.5","13","11","5","3","0","1","33","12","9","3","0","6","4","2","78","17","8","0","0","-"
"449","Phillip Di Giuseppe","CAR, NSH","L","24","227.9","1","3","1","2","4","57.14","29","3.45","2.44","55","46","23","12","1","1","8","4","4","0","0","2","5","9","52","16","9","2","2","50.00"
"490","Charles Hudon","MTL","L","32","320.31666666667","3","1","0","1","4","44.44","47","6.38","3.78","78","62","47","19","4","1","12","6","6","0","0","2","13","8","69","24","9","2","5","28.57"
"510","Jaycob Megna","ANA","D","28","346.21666666667","1","3","2","1","4","33.33","27","3.70","0.85","60","38","13","0","0","4","8","4","4","0","0","0","21","11","25","27","23","0","0","-"
"542","Peter Cehlarik","BOS","L","20","222.16666666667","2","2","1","1","4","57.14","26","7.69","3.06","47","39","31","14","1","4","4","2","2","0","0","2","4","13","5","32","7","0","5","0.00"
"561","Steven Santini","N.J","D","39","608.83333333333","1","3","1","2","4","22.22","39","2.56","1.71","74","58","15","2","2","2","16","8","8","0","0","4","8","8","78","47","41","0","0","-"
"594","Ross Johnston","NYI","L","17","133.46666666667","1","3","2","1","4","57.14","12","8.33","1.52","17","14","13","10","0","1","16","5","3","2","0","2","5","2","43","19","1","0","1","0.00"
"608","Frederick Gaudreau","NSH","C","55","487.46666666667","3","1","1","0","4","30.77","41","7.32","4.3","72","61","44","24","3","6","2","1","1","0","0","7","9","13","25","38","18","151","164","47.94"
"625","Julius Honka","DAL","D","29","366.53333333333","0","4","4","0","4","26.67","36","0.00","1.5","61","45","15","4","0","4","10","5","5","0","0","3","24","4","13","54","29","0","1","0.00"
"653","Juho Lammikko","FLA","R","40","360.08333333333","0","4","3","1","4","57.14","36","0.00","2.99","69","50","30","15","3","4","6","3","3","0","0","2","11","9","41","12","14","119","155","43.43"
"674","Sammy Blais","STL","L","32","307.46666666667","2","2","2","0","4","40.00","26","7.69","2.66","41","34","27","16","2","2","4","1","1","0","0","7","11","11","93","46","11","1","1","50.00"
"689","Jonas Siegenthaler","WSH","D","26","336","0","4","2","2","4","28.57","11","0.00","0.59","38","22","11","1","1","2","6","3","3","0","0","0","19","3","28","39","39","0","0","-"
"744","Andreas Martinsen","CHI","L","24","182.63333333333","1","3","3","0","4","80.00","21","4.76","1.7","34","28","17","9","2","4","8","4","4","0","0","4","7","3","83","27","9","3","4","42.86"
"764","Sami Niku","WPG","D","30","404.65","1","3","0","3","4","28.57","19","5.26","1","46","29","11","5","2","4","2","1","1","0","0","2","11","3","10","30","29","0","0","-"
"783","Carl Grundstrom","L.A","R","15","190.71666666667","4","0","0","0","4","66.67","16","25.00","3.39","43","36","29","22","2","3","4","2","2","0","0","2","3","8","36","19","3","0","0","-"
"795","Max Jones","ANA","L","30","348.96666666667","2","2","2","0","4","40.00","51","3.92","5.78","97","74","62","37","0","6","14","7","7","0","0","7","8","10","30","41","4","1","1","50.00"
"894","Ilya Lyubushkin","ARI","D","41","548.43333333333","0","4","3","1","4","26.67","27","0.00","1.27","64","46","12","1","1","4","7","2","1","1","0","4","22","6","146","72","56","0","0","-"
"10","Matt Hendricks","MIN, WPG","C","26","208.86666666667","0","3","3","0","3","60.00","23","0.00","1.06","40","28","13","5","0","4","9","3","2","1","0","2","9","3","39","17","5","37","31","54.41"
"121","Patrik Berglund","BUF","C","23","251.48333333333","1","2","1","1","3","75.00","24","4.17","2.2","41","34","25","13","0","2","4","2","2","0","0","2","4","4","24","13","12","50","35","58.82"
"140","Steven Kampfer","BOS","D","35","453.53333333333","2","1","1","0","3","23.08","33","6.06","1.34","75","52","16","3","1","1","16","8","8","0","0","2","7","12","40","72","31","0","0","-"
"155","Thomas Hickey","NYI","D","40","619.58333333333","0","3","2","1","3","13.64","44","0.00","1.56","104","66","20","2","0","3","29","12","11","1","0","4","24","9","37","87","45","0","0","-"
"179","Micheal Haley","FLA, S.J","C","43","343.28333333333","1","2","2","0","3","37.50","31","3.23","3.95","68","52","41","20","5","7","50","14","10","2","2","7","15","3","75","21","16","13","16","44.83"
"223","Zac Rinaldo","NSH","C, L","23","162.66666666667","1","2","2","0","3","75.00","11","9.09","0.77","24","20","10","3","1","1","13","5","4","1","0","3","2","4","47","20","8","1","4","20.00"
"346","Kevin Gravel","EDM","D","36","466.95","0","3","2","1","3","18.75","42","0.00","1.28","94","62","16","1","1","3","4","2","2","0","0","4","16","7","28","53","46","0","0","-"
"347","Anthony Bitetto","MIN, NSH","D","36","415.65","0","3","1","2","3","27.27","30","0.00","1.47","69","48","15","4","2","1","12","6","6","0","0","3","12","6","79","45","35","0","0","-"
"354","Ben Street","ANA","C","21","208.51666666667","3","0","0","0","3","100.00","17","17.65","1.29","42","26","22","7","1","1","2","1","1","0","0","1","4","2","19","21","6","9","21","30.00"
"364","Scott Wilson","BUF","L","15","151.41666666667","0","3","2","1","3","100.00","25","0.00","1.68","37","29","17","9","3","2","4","1","1","0","0","0","4","3","29","15","1","1","2","33.33"
"402","Xavier Ouellet","MTL","D","19","289.31666666667","0","3","1","2","3","37.50","31","0.00","1.35","68","49","20","3","3","5","7","2","1","1","0","2","9","5","32","14","23","0","0","-"
"436","Brad Hunt","MIN, VGK","D","42","510.16666666667","1","2","2","0","3","21.43","48","2.08","2.15","98","72","24","4","2","4","8","4","4","0","0","1","14","16","16","46","27","0","0","-"
"450","Brendan Gaunce","VAN","C","3","22.833333333333","1","2","1","1","3","75.00","2","50.00","0.09","2","2","1","0","0","0","0","0","0","0","0","0","1","0","4","1","0","8","5","61.54"
"495","Gemel Smith","BOS, DAL","C","17","141.36666666667","2","1","1","0","3","75.00","13","15.38","1","15","13","6","5","1","0","0","0","0","0","0","2","2","5","13","18","3","2","2","50.00"
"532","Jonny Brodzinski","L.A","L","13","125.11666666667","2","1","1","0","3","60.00","17","11.76","1.55","32","25","16","7","3","3","2","1","1","0","0","0","0","3","23","5","7","1","1","50.00"
"557","Valentin Zykov","CAR, EDM, VGK","L","28","235.35","2","1","0","1","3","75.00","24","8.33","2.88","50","38","33","15","1","6","2","1","1","0","0","2","15","8","25","21","6","2","5","28.57"
"562","Nic Petan","TOR, WPG","C, L","18","128.78333333333","1","2","1","1","3","75.00","14","7.14","0.91","25","18","14","4","0","1","0","0","0","0","0","3","3","4","2","10","4","11","13","45.83"
"647","Vladislav Kamenev","COL","C","23","168.56666666667","0","3","1","2","3","60.00","15","0.00","1.19","31","21","13","7","1","2","8","4","4","0","0","0","5","2","20","18","3","50","51","49.50"
"668","Clark Bishop","CAR","C","20","181.38333333333","1","2","2","0","3","37.50","15","6.67","1.4","36","23","21","8","1","1","6","3","3","0","0","2","5","5","39","31","5","65","72","47.45"
"671","Anders Bjork","BOS","L","20","216.23333333333","1","2","1","1","3","75.00","15","6.67","1.36","33","24","16","7","2","0","2","1","1","0","0","1","9","11","9","17","11","0","0","-"
"734","Denis Gurianov","DAL","R","21","201.53333333333","1","2","1","1","3","100.00","18","5.56","1.59","33","27","22","10","2","0","0","0","0","0","0","0","4","1","23","11","9","1","1","50.00"
"800","Jordan Kyrou","STL","C","16","148.28333333333","1","2","2","0","3","75.00","16","6.25","1.03","24","20","18","6","2","0","4","2","2","0","0","2","3","3","2","20","3","2","0","100.00"
"810","Nathan Bastian","N.J","R","7","73.983333333333","3","0","0","0","3","100.00","9","33.33","1.03","12","11","8","6","0","0","0","0","0","0","0","2","0","1","21","12","1","2","0","100.00"
"811","Michael McLeod","N.J","C","21","246","0","3","1","2","3","100.00","19","0.00","1.76","33","26","18","11","2","0","6","3","3","0","0","5","8","11","41","36","4","67","58","53.60"
"814","Alexander Nylander","BUF","R","12","133.3","1","2","2","0","3","75.00","10","10.00","0.94","23","16","10","5","0","1","4","2","2","0","0","2","4","1","1","5","1","2","1","66.67"
"834","Joseph Gambardella","EDM","C","15","121.4","0","3","2","1","3","50.00","7","0.00","0.68","13","10","8","3","1","0","2","1","1","0","0","0","2","5","14","22","5","3","1","75.00"
"836","Juuso Valimaki","CGY","D","24","331.06666666667","1","2","1","1","3","30.00","25","4.00","0.94","60","33","18","2","4","4","12","6","6","0","0","2","12","8","19","41","37","0","0","-"
"852","Ryan Poehling","MTL","C","1","10.166666666667","3","0","0","0","3","100.00","3","100.00","0.22","4","3","4","1","0","0","0","0","0","0","0","0","0","0","1","0","0","3","2","60.00"
"863","Oscar Fantenberg","CGY, L.A","D","61","870.68333333333","2","1","1","0","3","10.34","66","3.03","2.28","139","91","30","3","1","6","8","4","4","0","0","4","35","12","85","85","66","0","0","-"
"869","Max Veronneau","OTT","R","12","134.16666666667","1","2","0","2","3","100.00","11","9.09","0.99","19","15","11","3","0","1","0","0","0","0","0","1","3","1","0","13","5","0","0","-"
"891","Juuso Riikola","PIT","D","37","559.95","0","3","1","2","3","14.29","35","0.00","1.81","81","49","22","4","0","4","10","5","5","0","0","2","14","12","84","74","37","0","0","-"
"69","Andrej Sekera","EDM","D","24","340.11666666667","0","2","1","1","2","13.33","25","0.00","0.73","60","35","9","0","1","3","6","3","3","0","0","0","11","3","16","41","20","0","0","-"
"74","Matt Hunwick","BUF","D","14","199.35","0","2","2","0","2","66.67","10","0.00","0.39","18","13","3","1","0","0","2","1","1","0","0","1","3","2","6","20","9","0","0","-"
"95","Chris Butler","STL","D","13","168.71666666667","1","1","1","0","2","28.57","10","10.00","0.38","31","20","5","0","0","2","0","0","0","0","0","0","4","3","15","14","16","0","0","-"
"96","Tom Pyatt","OTT","L","37","362.11666666667","0","2","1","1","2","50.00","27","0.00","2.51","50","39","32","20","1","1","0","0","0","0","0","3","8","4","15","58","38","45","66","40.54"
"187","Luke Schenn","ANA, VAN","D","26","327.16666666667","0","2","0","2","2","28.57","28","0.00","0.96","62","38","16","1","0","5","9","3","2","1","0","2","9","2","100","33","31","0","0","-"
"207","Jori Lehtera","PHI","C","27","201.03333333333","1","1","1","0","2","40.00","17","5.88","1.21","23","18","10","6","0","0","15","6","5","1","0","2","4","4","26","27","7","64","53","54.70"
"222","Luke Witkowski","DET","R","34","303.93333333333","0","2","2","0","2","16.67","14","0.00","0.6","28","21","3","1","1","1","23","7","4","3","0","4","20","2","66","44","23","0","0","-"
"225","Dalton Prout","CGY","D","20","236.61666666667","1","1","1","0","2","18.18","14","7.14","0.53","40","25","9","1","1","0","8","4","4","0","0","2","9","3","32","12","17","0","0","-"
"282","Jordan Nolan","STL","C","14","109.48333333333","0","2","1","1","2","28.57","17","0.00","0.86","28","24","12","0","1","2","4","2","2","0","0","0","0","1","22","2","4","0","1","0.00"
"285","Darren Archibald","OTT, VAN","R","12","88.3","1","1","0","1","2","66.67","10","10.00","0.6","11","11","5","4","1","0","7","2","1","1","0","1","3","1","10","13","4","0","1","0.00"
"288","Andrew Agozzino","COL","L","11","79.65","1","1","0","1","2","66.67","11","9.09","0.58","14","13","7","2","0","2","0","0","0","0","0","0","4","0","14","13","3","16","20","44.44"
"313","Alex Petrovic","EDM, FLA","D","35","514.51666666667","0","2","0","2","2","22.22","44","0.00","1.82","105","67","27","5","3","3","16","8","8","0","0","1","24","8","110","57","42","0","0","-"
"434","Tomas Hyka","VGK","R","17","163.26666666667","1","1","0","1","2","28.57","16","6.25","1.61","37","25","22","7","0","2","2","1","1","0","0","2","4","9","6","14","5","1","1","50.00"
"520","Chad Ruhwedel","PIT","D","18","259.7","1","1","0","1","2","33.33","21","4.76","0.56","45","29","4","0","0","1","4","2","2","0","0","1","10","7","33","36","13","0","0","-"
"525","Tyler Lewington","WSH","D","2","26.483333333333","1","1","0","1","2","66.67","3","33.33","0.09","4","3","2","0","0","0","2","1","1","0","0","1","3","0","4","4","1","0","0","-"
"533","Josh Brown","FLA","D","37","455.61666666667","1","1","0","1","2","18.18","27","3.70","0.86","61","38","13","0","0","1","18","6","4","2","0","1","17","12","79","67","26","0","0","-"
"544","Nick Paul","OTT","L","20","168.33333333333","1","1","0","1","2","50.00","30","3.33","2.68","45","36","29","15","1","3","2","1","1","0","0","0","3","5","28","24","4","16","19","45.71"
"553","Ian McCoshen","FLA","D","19","230.96666666667","1","1","0","1","2","28.57","15","6.67","0.59","32","26","5","1","0","1","8","4","4","0","0","1","11","5","39","35","10","0","0","-"
"638","Joshua Ho-Sang","NYI","R","10","124.85","1","1","1","0","2","66.67","8","12.50","0.71","12","10","10","4","0","0","4","2","2","0","0","3","4","3","0","7","3","0","1","0.00"
"676","Victor Olofsson","BUF","L","6","93.45","0","2","2","0","2","50.00","15","0.00","1.11","29","23","13","2","2","3","0","0","0","0","0","0","1","1","2","3","3","0","0","-"
"683","Danick Martel","T.B","L","9","89.55","0","2","2","0","2","50.00","16","0.00","1.07","26","22","14","6","0","2","6","3","3","0","0","1","1","3","12","11","1","1","1","50.00"
"703","A.J. Greer","COL","L","15","93.8","1","1","1","0","2","100.00","9","11.11","0.87","14","11","8","5","1","2","12","6","6","0","0","2","1","4","20","20","5","2","3","40.00"
"752","Mikhail Vorobyev","PHI","C","15","125.9","1","1","0","1","2","33.33","10","10.00","0.94","13","13","6","4","0","1","2","1","1","0","0","0","4","4","4","10","4","25","45","35.71"
"766","Philippe Myers","PHI","D","21","292.13333333333","1","1","0","1","2","22.22","24","4.17","0.82","64","40","12","1","0","2","2","1","1","0","0","1","12","6","41","17","8","0","0","-"
"798","Josh Mahura","ANA","D","17","218.1","1","1","0","1","2","33.33","16","6.25","0.59","37","22","10","3","0","0","4","2","2","0","0","0","8","6","6","35","18","0","0","-"
"832","Gavin Bayreuther","DAL","D","19","300.98333333333","1","1","1","0","2","18.18","22","4.55","1.07","56","35","15","4","1","2","6","3","3","0","0","0","10","3","10","30","18","0","0","-"
"851","Martin Necas","CAR","C","7","54.45","1","1","0","1","2","100.00","3","33.33","0.2","7","6","3","1","0","0","2","1","1","0","0","1","6","2","2","4","2","14","22","38.89"
"858","C.J. Smith","BUF","L","11","113.23333333333","2","0","0","0","2","66.67","18","11.11","1.21","28","25","11","6","0","4","0","0","0","0","0","0","3","2","4","6","1","0","0","-"
"872","Adam Johnson","PIT","C","6","31.833333333333","0","2","1","1","2","66.67","3","0.00","0.23","5","3","4","2","0","0","0","0","0","0","0","0","1","2","11","7","3","0","0","-"
"882","Isac Lundestrom","ANA","C","15","169.65","0","2","1","1","2","33.33","12","0.00","0.9","17","14","12","5","1","0","2","1","1","0","0","3","5","1","4","12","5","20","36","35.71"
"18","Tomas Plekanec","MTL","C","3","26.883333333333","1","0","0","0","1","50.00","7","14.29","0.71","13","9","6","1","1","1","0","0","0","0","0","0","0","0","1","1","1","15","14","51.72"
"76","Cody McLeod","NSH, NYR","L","38","245.16666666667","1","0","0","0","1","25.00","22","4.55","2.01","35","29","23","13","1","5","34","11","7","4","0","7","1","5","111","12","10","0","1","0.00"
"83","Martin Hanzal","DAL","C","7","64.2","0","1","1","0","1","50.00","7","0.00","0.44","12","9","7","5","1","2","4","2","2","0","0","0","1","2","13","2","4","37","14","72.55"
"116","Matt Beleskey","NYR","L","4","29.483333333333","1","0","0","0","1","100.00","3","33.33","0.15","6","5","2","1","0","0","0","0","0","0","0","1","2","0","7","5","1","1","0","100.00"
"130","Erik Condra","DAL","R","6","68.2","1","0","0","0","1","100.00","8","12.50","0.48","11","10","4","3","1","0","2","1","1","0","0","0","5","0","3","6","1","0","1","0.00"
"137","Karl Alzner","MTL","D","9","132.68333333333","0","1","1","0","1","25.00","7","0.00","0.15","18","11","2","0","0","1","2","1","1","0","0","1","6","1","12","22","9","0","0","-"
"144","Eric Tangradi","N.J","L","6","71.916666666667","0","1","1","0","1","100.00","9","0.00","0.53","13","9","7","3","2","2","0","0","0","0","0","0","1","3","10","6","4","3","3","50.00"
"193","Luca Sbisa","NYI","D","9","122.06666666667","0","1","0","1","1","33.33","4","0.00","0.16","16","7","2","0","0","3","2","1","1","0","0","0","3","0","16","16","5","0","0","-"
"202","Zac Dalpe","CBJ","C","1","9.0166666666667","0","1","1","0","1","100.00","1","0.00","0.03","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0.00"
"210","Matt Donovan","NSH","D","2","14.533333333333","0","1","0","1","1","100.00","1","0.00","0.02","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","3","0","0","-"
"221","Mark Barberio","COL","D","12","151.11666666667","1","0","0","0","1","25.00","9","11.11","0.37","23","15","7","2","0","3","4","2","2","0","0","1","8","2","13","16","10","0","0","-"
"224","Matt Bartkowski","MIN","D","2","20.333333333333","1","0","0","0","1","50.00","1","100.00","0.03","4","1","0","0","0","1","0","0","0","0","0","0","0","0","1","2","1","0","0","-"
"229","Brian Lashoff","DET","D","4","49.683333333333","0","1","0","1","1","50.00","2","0.00","0.03","2","2","0","0","0","0","2","1","1","0","0","1","0","0","2","7","3","0","0","-"
"259","Stefan Elliott","OTT","D","3","23.9","0","1","0","1","1","100.00","3","0.00","0.04","8","3","1","0","0","1","0","0","0","0","0","0","1","0","2","4","1","0","0","-"
"274","Wade Megan","DET","C","11","84.866666666667","0","1","1","0","1","50.00","16","0.00","1.14","22","18","12","6","0","2","2","1","1","0","0","2","3","2","4","10","4","28","23","54.90"
"284","Justin Dowling","DAL","C","11","127.01666666667","0","1","1","0","1","50.00","7","0.00","1.06","19","12","13","8","0","1","0","0","0","0","0","0","2","5","11","13","7","27","24","52.94"
"297","Justin Holl","TOR","D","11","135.6","0","1","0","1","1","16.67","6","0.00","0.15","14","9","4","0","0","0","2","1","1","0","0","2","6","2","9","23","5","0","0","-"
"342","Sam Carrick","ANA","C","6","59.733333333333","0","1","1","0","1","100.00","5","0.00","0.41","5","5","2","2","0","0","2","1","1","0","0","0","1","1","15","8","2","19","18","51.35"
"348","Brandon Davidson","CHI","D","10","122.21666666667","0","1","0","1","1","33.33","7","0.00","0.35","24","12","4","0","0","0","5","1","0","1","0","0","2","2","17","25","12","0","0","-"
"356","Matt Read","MIN","R","12","129.28333333333","1","0","0","0","1","20.00","13","7.69","0.8","22","16","14","2","1","1","2","1","1","0","0","0","4","3","9","14","6","1","3","25.00"
"367","Max McCormick","OTT","L","14","100.58333333333","1","0","0","0","1","100.00","11","9.09","1.09","24","19","13","7","0","1","4","2","2","0","0","0","3","1","20","16","6","0","1","0.00"
"374","Blake Pietila","N.J","L","19","222.8","0","1","1","0","1","25.00","16","0.00","1.34","37","26","16","7","4","2","6","3","3","0","0","2","1","8","36","18","4","28","38","42.42"
"386","Kyle Rau","MIN","C","6","41.666666666667","0","1","0","1","1","100.00","6","0.00","0.49","10","9","4","2","0","0","0","0","0","0","0","1","1","1","11","10","2","3","1","75.00"
"438","Cameron Schilling","WPG","D","4","43.95","0","1","0","1","1","50.00","2","0.00","0.04","6","4","0","0","0","0","0","0","0","0","0","0","3","0","3","9","5","0","0","-"
"457","Jordan Schmaltz","STL","D","20","212.28333333333","0","1","1","0","1","20.00","10","0.00","0.37","16","11","3","1","0","0","0","0","0","0","0","1","3","1","8","14","21","0","0","-"
"491","Dominic Toninato","COL","C","2","12.933333333333","1","0","0","0","1","100.00","1","100.00","0.26","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","4","0.00"
"513","Kurtis MacDermid","L.A","D","11","96.683333333333","0","1","1","0","1","25.00","5","0.00","0.37","17","10","4","2","0","3","4","2","2","0","0","3","12","0","26","13","4","0","0","-"
"514","Ashton Sautner","VAN","D","17","239.28333333333","0","1","0","1","1","14.29","21","0.00","0.64","37","28","9","0","0","1","2","1","1","0","0","1","10","3","25","38","16","0","0","-"
"530","Connor Clifton","BOS","D","19","317.28333333333","0","1","0","1","1","10.00","19","0.00","0.45","48","25","5","0","0","4","8","4","4","0","0","3","8","9","37","55","12","0","0","-"
"559","Remi Elie","BUF","L","16","147.01666666667","0","1","0","1","1","100.00","9","0.00","0.9","22","19","11","5","0","1","2","1","1","0","0","1","3","2","29","13","2","1","0","100.00"
"563","Dillon Heatherington","DAL","D","5","50.683333333333","0","1","1","0","1","20.00","5","0.00","0.33","8","7","3","1","0","3","0","0","0","0","0","1","3","0","6","4","2","0","0","-"
"565","Justin Bailey","PHI","R","11","63.083333333333","0","1","1","0","1","50.00","5","0.00","0.38","14","7","7","2","1","0","2","1","1","0","0","1","2","3","9","10","5","0","0","-"
"597","Nathan Walker","WSH","L","3","21.933333333333","0","1","1","0","1","100.00","1","0.00","0.17","4","3","4","1","0","1","2","1","1","0","0","0","1","0","5","6","0","0","0","-"
"606","Daniel Carr","VGK","L","6","58.116666666667","1","0","0","0","1","50.00","11","9.09","0.9","18","14","11","5","0","1","0","0","0","0","0","2","2","3","9","12","3","0","0","-"
"618","Haydn Fleury","CAR","D","20","241.11666666667","0","1","1","0","1","7.69","17","0.00","0.67","40","27","10","1","0","2","2","1","1","0","0","1","6","3","25","40","21","0","0","-"
