id,player_name,team,gp,toi,sa,sv,ga,sv_pcg,gaa,gsaa,xga,hdsa,hdsv,hdga,hdsv_pcg,hdgaa,hdgsaa,mdsa,mdsv,mdga,mdsv_pcg,mdgaa,mdgsaa,ldsa,ldsv,ldga,ldsv_pcg,ldgaa,ldgsaa,rush_attempts_against,rebound_attempts_against,avg_shot_dist,avg_goal_dist
51,Frederik Andersen,TOR,60,263.9,214,183,31,0.855,7.05,-2.86,26.71,58,45,13,0.776,2.96,-1.06,65,53,12,0.815,2.73,-2.75,91,85,6,0.934,1.36,0.61,2,19,32.55,23.29
52,Keith Kinkaid,N.J,41,206.7,126,108,18,0.857,5.22,-1.43,16.87,23,17,6,0.739,1.74,-1.26,45,41,4,0.911,1.16,2.40,58,50,8,0.862,2.32,-3.79,0,15,34.40,27.56
53,Laurent Brossoit,WPG,21,87.15,97,86,11,0.887,7.57,1.76,11.67,32,27,5,0.844,3.44,1.59,23,20,3,0.870,2.07,0.27,42,39,3,0.929,2.07,0.05,1,18,32.62,23.36
54,Garret Sparks,TOR,20,62.983333333333,46,40,6,0.870,5.72,0.05,5.33,9,7,2,0.778,1.91,-0.15,19,15,4,0.789,3.81,-1.30,18,18,0,1.000,0.00,1.31,0,5,32.04,22.17
55,Jordan Binnington,STL,32,113.85,96,85,11,0.885,5.80,1.63,10.24,26,22,4,0.846,2.11,1.35,24,22,2,0.917,1.05,1.41,46,41,5,0.891,2.64,-1.66,3,9,31.16,22.45
56,John Gibson,ANA,58,281.75,305,270,35,0.885,7.45,5.11,39.3,106,89,17,0.840,3.62,4.82,102,89,13,0.873,2.77,1.51,96,91,5,0.948,1.06,1.98,6,47,31.15,24.69
57,Christopher Gibson,NYI,2,2,2,2,0,1.000,0.00,0.26,0.11,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.14,1,1,0,1.000,0.00,0.07,0,0,35.00,-
58,Maxime Lagace,VGK,1,6,5,5,0,1.000,0.00,0.66,0.41,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.14,4,4,0,1.000,0.00,0.29,0,0,42.00,-
59,Malcolm Subban,VGK,21,88.733333333333,67,55,12,0.821,8.11,-3.19,8.23,21,14,7,0.667,4.73,-2.68,19,18,1,0.947,0.68,1.70,27,23,4,0.852,2.70,-2.04,0,7,29.96,23.75
60,Andrei Vasilevskiy,T.B,53,299.93333333333,259,236,23,0.911,4.60,11.06,27.41,61,50,11,0.820,2.20,1.56,92,85,7,0.924,1.40,6.09,103,99,4,0.961,0.80,3.48,5,24,34.58,28.26
61,Matt Murray,PIT,50,211.21666666667,178,154,24,0.865,6.82,-0.59,19.82,41,27,14,0.659,3.98,-5.56,55,49,6,0.891,1.70,1.82,80,76,4,0.950,1.14,1.81,5,20,33.03,22.71
62,Joonas Korpisalo,CBJ,27,82.933333333333,62,51,11,0.823,7.96,-2.85,8.38,21,15,6,0.714,4.34,-1.68,16,13,3,0.813,2.17,-0.72,25,23,2,0.920,1.45,-0.18,0,10,30.24,21.00
63,Anthony Stolarz,"EDM, PHI",18,75.616666666667,53,46,7,0.868,5.55,-0.03,6.18,17,14,3,0.824,2.38,0.50,17,14,3,0.824,2.38,-0.58,19,18,1,0.947,0.79,0.38,1,8,30.34,30.86
64,Connor Hellebuyck,WPG,63,319.03333333333,303,267,36,0.881,6.77,3.85,35.79,80,61,19,0.763,3.57,-2.53,86,77,9,0.895,1.69,3.23,133,126,7,0.947,1.32,2.66,2,42,32.93,26.00
65,Linus Ullmark,BUF,37,138.93333333333,120,102,18,0.850,7.77,-2.22,13.54,33,22,11,0.667,4.75,-4.21,31,27,4,0.871,1.73,0.41,54,51,3,0.944,1.30,0.92,1,10,33.13,22.00
66,Aaron Dell,S.J,25,110.48333333333,82,66,16,0.805,8.69,-5.22,12.42,29,19,10,0.655,5.43,-4.03,28,23,5,0.821,2.72,-1.02,24,23,1,0.958,0.54,0.74,2,15,29.66,19.94
67,Mike Condon,OTT,2,3.6833333333333,3,2,1,0.667,16.29,-0.61,0.42,2,1,1,0.500,16.29,-0.59,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.07,0,0,30.67,21.00
68,Antti Raanta,ARI,12,72.166666666667,54,48,6,0.889,4.99,1.10,7.96,17,15,2,0.882,1.66,1.50,14,11,3,0.786,2.49,-1.01,22,21,1,0.955,0.83,0.60,3,12,29.81,22.00
69,Cal Petersen,L.A,11,48.083333333333,54,43,11,0.796,13.73,-3.90,5.79,17,9,8,0.529,9.98,-4.50,16,15,1,0.938,1.25,1.28,21,19,2,0.905,2.50,-0.47,0,3,30.11,19.55
70,Marcus Hogberg,OTT,4,12.2,12,9,3,0.750,14.75,-1.42,1.12,3,2,1,0.667,4.92,-0.38,1,1,0,1.000,0.00,0.14,7,5,2,0.714,9.84,-1.49,0,1,41.00,35.33
71,Juuse Saros,NSH,31,151.31666666667,118,103,15,0.873,5.95,0.52,15.28,33,25,8,0.758,3.17,-1.21,38,34,4,0.895,1.59,1.41,47,44,3,0.936,1.19,0.41,2,13,31.37,24.67
72,Tristan Jarry,PIT,2,0.31666666666667,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
73,Eric Comrie,WPG,1,4,0,0,0,-,0.00,0.00,0.04,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
74,Pheonix Copley,WSH,27,121.65,95,82,13,0.863,6.41,-0.51,12.17,30,26,4,0.867,1.97,2.18,24,17,7,0.708,3.45,-3.59,41,39,2,0.951,0.99,0.98,2,14,31.53,26.85
75,Thatcher Demko,VAN,9,40.966666666667,31,28,3,0.903,4.39,1.08,3.91,7,6,1,0.857,1.46,0.44,8,7,1,0.875,1.46,0.14,16,15,1,0.938,1.46,0.16,0,2,32.68,23.33
76,Alex Nedeljkovic,CAR,1,4,3,3,0,1.000,0.00,0.39,0.6,1,1,0,1.000,0.00,0.21,2,2,0,1.000,0.00,0.28,0,0,0,-,0.00,0.00,0,1,26.67,-
77,Mackenzie Blackwood,N.J,23,100.13333333333,77,68,9,0.883,5.39,1.13,9.4,20,17,3,0.850,1.80,1.12,28,24,4,0.857,2.40,-0.02,29,27,2,0.931,1.20,0.11,0,7,31.26,26.89
78,Sam Montembeault,FLA,11,37.55,24,19,5,0.792,7.99,-1.84,3.47,8,7,1,0.875,1.60,0.65,11,8,3,0.727,4.79,-1.44,4,3,1,0.750,1.60,-0.71,0,3,25.46,26.80
79,Adin Hill,ARI,13,45.95,33,28,5,0.848,6.53,-0.66,4.5,9,6,3,0.667,3.92,-1.15,9,8,1,0.889,1.31,0.28,15,14,1,0.933,1.31,0.09,0,4,34.88,25.40
80,Joey Daccord,OTT,1,4.3833333333333,3,1,2,0.333,27.38,-1.61,0.44,1,0,1,0.000,13.69,-0.79,0,0,0,-,0.00,0.00,2,1,1,0.500,13.69,-0.85,0,1,37.67,32.50
81,Landon Bow,DAL,2,3.1,1,1,0,1.000,0.00,0.13,0.1,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.14,0,0,0,-,0.00,0.00,0,0,24.00,-
82,Casey DeSmith,PIT,36,149.53333333333,125,110,15,0.880,6.02,1.44,15.53,35,27,8,0.771,3.21,-0.79,31,26,5,0.839,2.01,-0.59,57,55,2,0.965,0.80,2.14,0,17,33.64,22.93
83,Charlie Lindgren,MTL,1,2,4,4,0,1.000,0.00,0.53,0.8,2,2,0,1.000,0.00,0.41,1,1,0,1.000,0.00,0.14,1,1,0,1.000,0.00,0.07,0,3,23.75,-
84,Kevin Boyle,ANA,5,25.483333333333,21,18,3,0.857,7.06,-0.24,3.14,7,4,3,0.571,7.06,-1.56,7,7,0,1.000,0.00,1.00,7,7,0,1.000,0.00,0.51,0,3,32.10,9.00
85,Alex Lyon,PHI,2,5.1833333333333,5,4,1,0.800,11.58,-0.34,0.53,2,1,1,0.500,11.58,-0.59,0,0,0,-,0.00,0.00,3,3,0,1.000,0.00,0.22,0,1,41.40,11.00
86,Carter Hart,PHI,31,121.45,90,81,9,0.900,4.45,2.84,11.02,24,21,3,0.875,1.48,1.94,23,19,4,0.826,1.98,-0.73,41,40,1,0.976,0.49,1.98,2,17,33.51,41.78
87,David Rittich,CGY,45,208.43333333333,154,131,23,0.851,6.62,-2.75,19.31,42,34,8,0.810,2.30,0.65,54,47,7,0.870,2.02,0.68,57,49,8,0.860,2.30,-3.86,2,24,34.53,31.43
88,Michael Dipietro,VAN,1,4.95,3,3,0,1.000,0.00,0.39,0.23,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.14,2,2,0,1.000,0.00,0.15,0,0,49.00,-
89,Kaden Fulcher,DET,1,0.9,1,0,1,0.000,66.67,-0.87,0.05,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,0,1,0.000,66.67,-0.93,0,0,42.00,42.00
90,Alexandar Georgiev,NYR,33,170.68333333333,154,140,14,0.909,4.92,6.25,20.98,61,54,7,0.885,2.46,5.56,32,27,5,0.844,1.76,-0.45,61,59,2,0.967,0.70,2.43,0,29,29.34,23.21
91,Collin Delia,CHI,16,72.783333333333,70,60,10,0.857,8.24,-0.79,9.57,30,26,4,0.867,3.30,2.18,14,10,4,0.714,3.30,-2.01,26,24,2,0.923,1.65,-0.11,1,9,28.09,43.70
92,Pavel Francouz,COL,2,4.7833333333333,4,4,0,1.000,0.00,0.53,0.24,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.14,3,3,0,1.000,0.00,0.22,0,0,40.50,-
