id,player_name,team,position,gp,toi,toi_per_gp,cf_60_rel,ca_60_rel,cf_pcg_rel,ff_60_rel,fa_60_rel,ff_pcg_rel,sf_60_rel,sa_60_rel,sf_pcg_rel,gf_60_rel,ga_60_rel,gf_pcg_rel,xgf_60_rel,xga_60_rel,xgf_pcg_rel,scf_60_rel,sca_60_rel,scf_pcg_rel,hdcf_60_rel,hdca_60_rel,hdcf_pcg_rel,hdgf_60_rel,hdga_60_rel,hdgf_pcg_rel,mdcf_60_rel,mdca_60_rel,mdcf_pcg_rel,mdgf_60_rel,mdga_60_rel,mdgf_pcg_rel,ldcf_60_rel,ldca_60_rel,ldcf_pcg_rel,ldgf_60_rel,ldga_60_rel,ldgf_pcg_rel,on_ice_sh_pcg,on_ice_sv_pcg,pdo,ozs_60,nzs_60,dzs_60,on_the_fly_starts_60,ozs_pcg,ozfo_60,nzfo_60,dzfo_60,ozfo_pcg
489,Brandon McMillan,"ARI, VAN",L,58,519.5,8.9568965517241,-4.75,-0.26,-2.19,-4.08,-0.19,-2.64,-5.09,0.61,-5.49,-1.18,0.6,-22.60,0.06,0.01,0.66,-1.1,-1.99,0.70,0.22,-0.82,2.57,-0.78,0.52,-28.88,-1.76,-1.56,-0.54,-0.52,-0.61,-1.59,-4.89,3.72,-6.05,-0.01,0.77,-35.00,4.04,89.77,0.938,7.85,15.71,13.28,51.28,37.16,13.63,23.21,24.49,35.76
490,Matt Donovan,NYI,D,12,189.15,15.7625,-7.16,6.42,-6.22,-3.94,3.8,-4.93,-3.55,1.5,-4.33,1.05,-0.65,21.54,0.09,0.53,-5.02,-4.13,1.84,-5.03,2.99,1.09,2.75,0.35,0.08,9.52,-9.49,1,-11.72,0.7,-1.19,54.55,-0.5,4.54,-4.09,0.24,0.24,0.00,8.99,94.32,1.033,6.34,6.98,6.66,45.04,48.78,17.76,16.81,17.13,50.91
491,David Warsofsky,BOS,D,4,57.933333333333,14.483333333333,0.92,0.49,0.10,-4.81,5.75,-7.12,-0.46,-2.29,2.18,-0.75,-0.58,3.03,0.03,0.09,-1.05,1.63,-0.61,2.63,0.04,5.11,-16.52,1.04,-0.17,50.00,2.11,-7.62,19.45,-0.23,-0.54,25.00,-6.57,3.59,-6.37,-2.33,0,-100.00,7.14,95.00,1.021,11.39,6.21,2.07,38.32,84.62,23.82,19.68,15.54,60.53
492,Michal Jordan,CAR,D,38,548.11666666667,14.424122807018,-4.98,-0.77,-1.82,-4.86,-2.65,-1.18,-1.98,-1.56,-0.15,-0.16,0.09,-3.08,-0.37,-0.22,-1.42,-4.76,-1.27,-3.56,-1.22,-1.07,-0.51,0.19,0.14,2.45,-4.72,-0.26,-5.58,-0.2,-0.11,-3.70,-2.42,-0.12,-1.45,-0.3,0.05,-23.75,5.64,90.00,0.956,9.09,12.7,7.12,55.72,56.08,20.58,18.94,13.9,59.68
493,Dale Weise,MTL,R,79,891.63333333333,11.286497890295,-4.62,3.12,-3.52,-2.57,3.6,-3.86,-2.26,2.29,-3.98,0.67,-0.39,12.45,-0.26,0,-3.32,-3.4,1.21,-4.99,-0.66,-0.76,0.15,0.42,-0.35,17.48,-3.66,2.62,-8.42,0.19,0.29,-4.48,-1.9,2.89,-3.13,0.18,-0.35,31.75,10.28,95.00,1.053,12.45,15.75,9.35,46.43,57.10,18.1,21.4,20.52,46.86
494,TJ Brodie,CGY,D,81,1590.65,19.637654320988,-0.45,-5.11,1.81,-0.5,-1.63,0.61,-0.6,-0.76,0.05,-0.28,-0.42,1.64,-0.04,-0.1,0.59,-0.3,-2.67,2.11,-0.24,-0.68,0.87,-0.31,-0.22,-1.82,-0.08,-2.66,2.91,-0.04,-0.22,6.21,0.29,-3.15,2.10,0.07,-0.06,5.68,8.45,93.14,1.016,7.66,13.13,10.94,43.64,41.18,16.48,20.41,24.52,40.20
495,Gustav Nyquist,DET,R,82,1041.7333333333,12.70406504065,1.09,2.02,-0.57,-0.37,2.5,-1.95,-0.73,2.31,-2.78,-0.07,0.45,-6.34,-0.05,0.11,-2.14,0.81,1.46,-0.92,-0.89,0.09,-2.71,0,-0.09,2.05,2.26,1.82,0.07,-0.01,0.22,-8.70,-1.15,-0.36,-0.53,-0.1,0.57,-29.33,7.29,91.87,0.992,14.86,15.55,7.72,45.21,65.82,22.87,21.02,15.38,59.79
496,Matt Calvert,CBJ,L,56,705.65,12.600892857143,-1.55,-1.31,-0.18,-0.62,0.36,-0.62,0.61,-1.17,1.47,-0.21,-0.34,1.14,-0.23,-0.05,-2.26,-1.5,0.83,-2.38,-1.89,0.61,-6.22,-0.46,-0.58,2.31,0.53,0.3,0.37,0.25,0.31,1.08,-1.43,-1.13,-0.32,0.08,0.05,1.01,8.01,92.22,1.002,7.57,14.71,9.1,41.92,45.41,14.96,22.02,20.58,42.11
497,Greg Pateryn,MTL,D,17,202.91666666667,11.936274509804,0.25,-10.41,4.87,0.17,-6.23,4.09,-0.51,-2.73,1.89,-0.74,-0.25,-5.32,-0.19,-0.58,4.59,-2.41,-7.45,5.42,-1.75,-5.09,10.37,-0.27,-0.57,10.00,-0.87,-3.14,2.77,-0.25,0.28,-16.67,1.3,-2.18,2.30,-0.4,0.15,-15.15,6.38,93.62,1.000,9.46,13.01,7.39,52.63,56.14,13.9,17.74,16.26,46.08
498,Mark Borowiecki,OTT,D,63,838.51666666667,13.309788359788,-6.51,4.16,-4.92,-5.02,3.25,-5.14,-4.08,2.24,-5.39,0.21,-0.19,4.69,-0.33,0.11,-5.42,-3.34,1.99,-5.52,-1.7,0.42,-5.45,0.57,-0.11,12.30,-2.18,2.09,-5.56,-0.32,-0.18,-2.04,-3,2.35,-3.61,-0.16,0.07,-13.78,9.44,94.37,1.038,6.44,11.23,9.45,51.3,40.54,15.89,20.68,20.61,43.53
499,Matt Martin,NYI,L,78,854.85,10.959615384615,-12.78,-6.89,-2.25,-8.15,-4.56,-1.62,-5.6,-4.13,-0.58,-0.92,-0.41,-5.67,-0.42,-0.31,-0.46,-6.53,-3.76,-1.89,-2.93,-0.04,-5.34,-0.27,-0.46,4.91,-4.8,-4.96,0.52,-0.51,-0.08,-15.71,-8.66,-5.49,-2.01,-0.36,0.07,-27.31,6.50,91.55,0.980,7.93,15.09,8.7,44.92,47.68,15.02,23.65,18.11,45.34
500,Cam Atkinson,CBJ,R,78,1005.75,12.894230769231,7.22,5.28,1.17,5.32,3.81,1.20,4.04,2.15,1.80,-0.27,-0.57,2.83,0.37,0.34,0.81,5.61,4.12,1.63,2.25,2.61,-0.84,-0.2,-0.45,4.07,4.48,2.01,3.37,-0.24,-0.02,-9.15,1.88,0.27,1.24,0.17,-0.12,13.05,6.49,93.59,1.001,10.02,16.64,9.13,38.48,52.34,19.27,24.7,19.57,49.62
501,Jared Spurgeon,MIN,D,66,1133.3666666667,17.172222222222,10.42,-0.37,4.79,6.18,2.46,2.07,4.8,1.66,2.46,-0.03,-0.11,0.88,0.49,0.02,5.16,4.58,-1.07,5.77,2.52,-0.56,7.50,-0.13,-0.08,-0.31,2.74,-0.68,4.51,0.21,-0.03,7.14,5.12,1.87,2.12,-0.05,0.03,-4.55,7.77,92.38,1.001,10.43,14.82,8.89,39.76,53.97,20.65,21.6,19.27,51.72
502,Mark Barberio,T.B,D,52,805.66666666667,15.49358974359,1.18,0.04,0.51,0.87,0.28,0.34,1.25,0.38,0.70,-1.36,0.25,-16.93,0.12,-0.11,2.79,1.68,-1.18,2.81,0.04,-0.61,1.83,-0.25,0.68,-17.50,2.19,-0.76,3.47,-0.87,-0.31,-13.04,0.09,2.31,-1.58,-0.66,-0.29,-30.56,5.90,91.74,0.976,7.67,12.81,5.88,43.86,56.59,16.16,20.85,13.03,55.36
503,Luke Witkowski,T.B,D,16,226.11666666667,14.132291666667,-5.36,-6.81,0.69,-2.05,-7.38,3.23,-0.23,-6.08,5.16,-0.02,0.29,-3.47,-0.43,-0.34,-1.00,-5.77,-1.57,-4.24,-2.39,-1.99,-0.61,-0.19,-0.63,14.91,-4.51,0.55,-6.28,-0.34,1.5,-35.90,0.73,-7.76,5.99,0.6,-0.29,46.67,8.70,90.63,0.993,8.76,10.35,10.35,51.74,45.83,16.72,16.72,19.37,46.32
504,Ben Smith,"CHI, S.J",R,80,845.08333333333,10.563541666667,-10.93,0.88,-5.12,-9.34,-2.79,-3.77,-7.31,-3.01,-3.28,-1.17,-1.01,-1.13,-0.53,-0.38,-1.43,-5.54,-2.56,-2.53,-2.09,-0.91,-2.93,-0.57,-1.02,11.95,-4.6,-2.2,-2.22,-0.61,0.12,-24.62,-8.31,3.89,-8.28,-0.21,-0.08,-4.29,4.96,95.23,1.002,8.02,13.06,18.25,48,30.54,13.28,17.18,29.39,31.11
505,Zac Rinaldo,PHI,C,58,495.48333333333,8.542816091954,-10.08,0.82,-5.41,-7.27,0.09,-5.03,-5.39,-0.09,-5.06,-0.79,0.32,-14.83,-0.71,-0.1,-8.60,-8.09,0.17,-10.30,-3.83,-1.65,-7.81,-0.45,0.22,-14.00,-5.68,2.44,-12.29,-0.22,-0.13,-4.76,-3.03,0.05,-2.17,-0.25,0.29,-39.71,5.67,91.77,0.974,8.72,15.74,7.75,51.34,52.94,14.29,20.22,14.89,48.96
506,Tommy Wingels,S.J,C,75,980.1,13.068,-3.52,5.36,-3.83,-1.42,5.36,-4.03,0.18,2.84,-2.25,-0.22,0.02,-3.06,0.05,0.46,-4.44,-0.67,4.05,-4.60,0.79,2.28,-3.63,0.11,0.08,1.22,-1.95,2.35,-5.40,-0.64,0.18,-37.56,-1.56,2.65,-2.71,0.21,-0.28,25.57,6.21,92.49,0.987,10.04,15.12,8.39,49.4,54.49,17.88,20.94,18.61,48.99
507,Zach Redmond,COL,D,59,862.53333333333,14.619209039548,2.88,-1.25,1.97,1.33,-2.01,2.06,1.41,-0.56,1.74,-0.07,0.01,-0.83,-0.04,-0.13,0.80,0.17,-1.23,1.38,-0.83,-0.02,-2.30,-0.19,-0.15,-0.35,1.34,-1.61,3.98,0.31,-0.28,18.55,1.9,-0.59,1.83,-0.07,0.53,-21.43,8.50,92.55,1.011,8.35,11.96,9.39,43.89,47.06,18.5,18.57,18.23,50.38
508,Sean Collins,CBJ,C,8,81.683333333333,10.210416666667,-4.52,-1.73,-1.69,-2.97,2.22,-3.53,-6.34,2.62,-9.35,0.13,-1.12,11.54,-0.5,-0.56,-1.07,-6.07,-4.97,-3.18,-4.31,-3.04,-8.15,-0.3,-0.08,-6.25,-2.34,-2.58,-0.52,0.15,-0.83,50.00,0.8,5.05,-3.03,0.46,-0.6,50.00,12.00,92.86,1.049,13.96,11.75,4.41,48.48,76.00,19.83,19.1,17.63,52.94
509,Andrew MacWilliam,TOR,D,12,149.23333333333,12.436111111111,-12.44,2.92,-7.45,-7.59,2.28,-6.28,-5.41,3.66,-7.41,-1.09,0,-17.14,-0.81,0.16,-13.38,-7.57,0.84,-9.34,-3.97,-1.45,-10.19,-0.62,0.33,-28.85,-4.8,3.05,-9.14,-0.78,0.05,-33.33,-5.61,0.84,-4.50,0.16,-0.53,13.33,3.28,91.40,0.947,5.63,9.25,10.45,56.29,35.00,11.66,17.29,18.09,39.19
510,Matt Bartkowski,BOS,D,47,723.65,15.396808510638,-8.38,-2.95,-2.45,-3.53,-0.68,-1.78,-3.68,-0.62,-2.70,-0.16,0.42,-6.86,-0.38,-0.12,-3.35,-6.95,-4.56,-2.79,-2.16,-0.19,-5.78,-0.17,0.41,-11.67,-6.38,-5.82,-0.96,-0.27,-0.18,-8.71,-0.81,0.94,-1.12,0.18,0.21,-6.67,6.83,91.78,0.986,7.38,11.77,7.55,49.5,49.44,16.75,17.74,17.08,49.51
511,Stu Bickel,MIN,D,9,48.95,5.4388888888889,-19.28,-3.1,-9.28,-11.01,-6.04,-4.60,-3.01,-9.86,5.76,0.54,-1.8,27.96,-0.75,-0.18,-8.90,-3.93,-4.76,-0.19,-3.11,-2.1,-4.73,-1.27,-0.21,-47.06,-1.08,-3.55,2.52,1.21,-2.12,83.33,-16.44,-0.18,-14.52,1.31,0,0.00,10.53,94.74,1.053,9.81,12.26,3.68,72.32,72.73,17.16,17.16,18.39,48.28
512,Dalton Prout,CBJ,D,63,975.76666666667,15.48835978836,-5.37,-4.1,-0.87,-3.2,-3.41,-0.13,-2.36,-2.32,-0.25,-0.72,0.05,-9.34,-0.08,-0.19,1.10,-1.34,-1.87,0.44,-0.52,-1.59,2.63,-0.01,-0.12,1.69,-1.09,-0.37,-1.04,-0.47,0.06,-20.33,-4.38,-2.79,-1.57,-0.52,0.23,-36.67,6.18,91.46,0.976,6.27,13.22,8.98,38.25,41.13,16.36,21.77,20.11,44.86
513,Justin Hodgman,ARI,C,5,52.733333333333,10.546666666667,-7.6,-17.93,5.38,-6.18,-15.99,6.63,-5.55,-16.33,9.40,-1.4,0.52,-44.44,-0.38,-1.51,16.13,1.37,-9.84,12.29,-1.5,-6.06,9.70,-0.35,0.87,-20.00,3.83,-5.04,13.14,-1.4,-0.47,-75.00,-16.24,-3.59,-9.40,0,0,-,0.00,88.89,0.889,9.1,20.48,9.1,45.51,50.00,18.2,30.72,18.2,50.00
514,Jordie Benn,DAL,D,73,1099.75,15.065068493151,0.47,-8.25,3.90,0.03,-6.66,4.14,-0.6,-3.47,2.53,-0.19,0.26,-4.35,0.02,-0.41,4.81,-0.48,-2.88,2.38,1.07,-1.34,5.43,-0.16,-0.07,-1.75,-2.07,-2.05,0.33,0.14,0.34,-5.56,1.61,-5.86,5.25,-0.2,0.11,-14.87,8.17,89.49,0.977,8.35,12.49,9.06,52.21,47.96,19.7,21.44,20.08,49.52
515,Antoine Roussel,DAL,L,80,937.5,11.71875,1.49,6.46,-2.18,1.01,1.83,-0.55,-1.99,0.94,-2.42,-0.85,0.83,-15.62,-0.01,-0.04,0.35,-1.04,0.4,-1.25,-0.06,-0.58,1.26,-0.07,0.29,-5.65,-1.3,1.31,-2.91,-0.81,0.26,-27.50,3.81,6.75,-2.03,-0.33,0.5,-35.75,7.14,89.03,0.962,9.02,17.98,11.01,47.55,45.05,17.28,26.43,22.59,43.34
516,Tyler Johnson,T.B,C,77,966.71666666667,12.554761904762,8.3,3.41,1.88,7.79,3.79,1.97,6.54,1.88,3.33,1.55,-0.04,12.36,0.58,0.17,3.86,7.48,2.46,3.74,1.53,0.5,1.94,0.61,-0.26,13.55,7.93,2.62,4.94,0.93,0.13,15.42,1.87,1.62,0.10,0.35,0.17,6.25,11.25,92.34,1.036,10.68,17.01,6.95,38.11,60.56,17.94,24.27,14.59,55.15
517,Brian Lashoff,DET,D,11,128.73333333333,11.70303030303,-0.45,-1.06,0.30,0.05,-5.76,3.80,0.17,-1.3,1.25,1.02,-2.14,38.33,-0.14,-0.12,-0.17,-2.25,0.58,-2.78,1.5,0.26,2.91,1.38,-0.99,55.00,-4.99,0.43,-6.79,0.38,-0.46,22.22,1.62,-6.25,6.13,-0.93,-0.93,-50.00,9.84,96.77,1.066,13.52,14.45,5.13,53.6,72.50,26.1,20.97,12.12,68.29
518,Mike Hoffman,OTT,L,79,937.35,11.865189873418,3.34,-0.57,1.74,2.25,-1.73,2.41,2.28,-0.99,2.71,1.21,-0.11,12.71,0.26,0.01,2.83,4.02,-0.9,4.73,0.5,0.1,0.92,0.91,-0.17,17.35,4.7,-1.33,7.32,0.23,0.11,2.14,-1,0.19,-0.83,0.18,-0.03,11.99,10.56,92.93,1.035,12.67,14.02,7.36,43.08,63.26,21.57,19.84,15.17,58.71
519,Tyler Bozak,TOR,C,82,1125.8166666667,13.729471544715,4.92,7.75,-0.82,4.26,6.31,-0.69,4.63,6.69,-0.95,-0.13,0.91,-9.34,0.16,0.55,-3.27,2.57,6.94,-3.05,0.73,1.9,-2.03,-0.16,0.4,-11.22,2.46,6.72,-3.72,-0.17,0.29,-10.97,2.95,1.42,1.10,0.15,0.44,-6.82,6.44,91.14,0.976,12.47,15.62,10.5,34.32,54.29,20.15,22.01,21.64,48.21
520,Zach Sill,"PIT, TOR",C,63,475.28333333333,7.5441798941799,-13.95,-3.13,-5.78,-11.83,-3.02,-6.56,-8.06,-2.4,-5.72,-1.76,-0.91,-15.31,-0.69,-0.39,-4.80,-7.81,-2.11,-7.05,-2.41,-2.02,-1.90,-0.87,-0.55,-7.99,-7.19,-0.12,-10.36,-0.7,-0.13,-23.04,-7.9,-3.64,-3.37,-0.53,-0.38,-48.39,4.05,94.42,0.985,7.7,16.16,6.06,51.13,55.96,12.25,22.22,14.14,46.41
521,Jordan Schroeder,MIN,C,25,265.51666666667,10.620666666667,3.47,-4.63,3.85,2.71,-6.39,6.15,4.35,-3.32,6.79,-0.05,-1.29,21.56,0.27,-0.32,7.71,5.62,-3.38,9.47,0.72,0.22,1.07,-0.09,-0.88,25.62,6.54,-4.79,14.44,0.47,-0.57,43.75,-4.98,-2.4,-1.96,-0.44,0.12,-45.45,8.28,97.12,1.054,9.26,14.24,10.39,44.29,47.13,19.43,21.24,20.79,48.31
522,Tim Erixon,"CBJ, CHI, TOR",D,42,511.08333333333,12.168650793651,3.01,2.91,0.12,2.45,3.08,-0.26,3.08,1.8,1.14,-0.27,-0.8,3.95,0.08,0.29,-2.32,0.94,3.65,-2.65,-0.61,1.48,-5.13,-0.53,0.04,-15.59,2.07,2.9,-1.09,0.32,-0.55,21.49,1.59,-2.37,2.59,0.03,-0.62,26.67,5.49,93.31,0.988,8.92,11.39,5.52,46.14,61.79,23.01,19.02,15.14,60.31
523,Marcus Johansson,WSH,L,82,1034.2166666667,12.612398373984,2.01,-3.2,2.43,-0.02,-1.74,1.15,0.25,-0.46,0.65,0,0.19,-2.26,-0.05,0,-0.63,-0.65,-0.99,0.43,-0.49,0.01,-1.30,-0.2,-0.19,0.16,-0.22,-1.34,1.56,0.41,-0.09,12.36,2.23,-3.08,3.69,-0.16,0.71,-35.42,8.02,91.79,0.998,10.04,13.69,6.9,41.77,59.25,18.8,19.73,13.69,57.86
524,Jordan Caron,"BOS, COL",R,30,237.01666666667,7.9005555555556,-13.92,1.41,-8.49,-11.39,-1.98,-7.57,-8.48,-1.87,-7.08,-1.37,-0.78,-9.32,-0.77,-0.19,-9.49,-6.97,-2.83,-6.00,-2.21,-0.84,-3.97,-0.57,-1.03,24.09,-6.35,-2.65,-7.82,-0.49,0.1,-25.76,-10.39,6.59,-12.38,-0.62,0.25,-56.25,5.00,95.61,1.006,11.14,15.95,7.85,55.69,58.67,15.7,21.26,17.72,46.97
525,Kyle Palmieri,ANA,R,57,682.03333333333,11.965497076023,1.32,0.68,0.27,0.37,1.25,-0.57,-1.14,1.7,-2.51,-0.33,-0.51,2.12,-0.01,0.28,-3.32,-1.07,3.31,-4.36,-0.39,1.54,-4.74,0.01,0.04,-0.47,-0.9,2.37,-4.10,-0.54,-0.62,4.68,2.39,-2.33,3.28,0.17,-0.12,16.43,8.63,92.79,1.014,10.2,13.72,9.41,41.26,52.02,19.79,22.87,20.32,49.34
526,Dylan Olsen,FLA,D,44,575.18333333333,13.072348484848,-4.15,6.41,-4.96,-3.43,4.51,-4.86,-5.24,3.34,-7.18,-0.4,0.64,-11.35,-0.42,0.25,-8.18,-3.12,1.82,-5.51,-2.31,1,-9.84,-0.64,0.01,-14.29,-1.08,1.09,-2.96,0.56,0.02,14.31,-2.86,5.92,-5.73,-0.22,0.9,-34.76,7.06,91.07,0.981,8.87,10.43,10.22,51.43,46.45,20.13,19.51,21.49,48.37
527,Carter Ashton,TOR,R,7,43.033333333333,6.147619047619,-6.59,-2.09,-2.94,-5.36,-7.31,-0.12,-7.98,-2.88,-6.26,-2.56,1.62,-50.00,-0.56,-0.26,-5.71,-2.03,-3.78,0.45,-2.62,0.82,-9.29,-1.71,1.51,-57.14,0.79,-6.14,8.10,-0.85,-0.28,-75.00,-6.32,4.58,-8.13,-0.31,0.47,-16.67,0.00,88.00,0.880,12.55,23.7,11.15,39.04,52.94,13.94,26.49,19.52,41.67
528,Simon Despres,"ANA, PIT",D,75,1125.4166666667,15.005555555556,-3.25,-2.29,-0.33,-1.49,-2.19,0.59,-1.28,-1.62,0.42,0.16,0.46,-3.99,-0.07,0.05,-1.41,-1.14,0.13,-1.35,0.18,0.95,-2.01,0,-0.1,2.15,-1.75,-1.09,-0.69,-0.04,0.65,-19.98,-2.71,-2.44,0.04,0.26,0.1,5.45,8.75,91.17,0.999,7.73,12.96,7.25,48.41,51.60,16.79,20.63,16.53,50.40
529,Landon Ferraro,DET,C,3,35.066666666667,11.688888888889,-17.3,-2.58,-8.49,-14.29,-14,-2.70,-9.96,-9.64,-1.43,-0.36,-2.07,50.00,-1.29,-0.07,-19.18,-10.6,7.06,-21.84,-4.01,4.74,-23.64,1.19,-1.55,75.00,-8.79,3.09,-20.83,-2.07,0,-100.00,-10.14,-17.6,4.55,0,-0.75,0.00,8.33,100.00,1.083,13.69,29.09,11.98,41.06,53.33,15.4,30.8,22.24,40.91
530,Ryan O'Reilly,COL,C,82,1155.9166666667,14.096544715447,5.21,-3.61,4.10,3.59,-2.79,4.01,1.51,-1.17,2.30,0.38,-0.12,5.28,0.3,-0.23,6.33,2.99,-1.87,5.09,0.58,-1.03,3.92,0.57,0.38,3.38,3.21,-1.11,5.85,-0.1,-0.53,17.09,4.62,-1.65,4.54,-0.11,-0.16,1.15,9.36,92.72,1.021,8.98,13.5,11.83,39.76,43.14,17.6,19.67,22.58,43.80
531,Carl Klingberg,WPG,L,2,6.6166666666667,3.3083333333333,-15.21,-24.01,1.84,-24.76,-3.99,-17.94,-19.53,16.03,-32.72,-2.14,6.92,-50.00,-1.35,-0.17,-23.63,-11.67,-13.32,-6.39,-7.86,4.06,-61.11,-1.43,9.07,-100.00,-5.07,-23.18,17.27,-0.95,-1.91,-33.33,-2.02,-5.11,1.81,0,-1.03,0.00,0.00,80.00,0.800,18.14,0,18.14,99.75,50.00,27.2,0,18.14,60.00
532,Kyle Clifford,L.A,L,80,840.63333333333,10.507916666667,-5.1,-2.34,-0.98,-4.85,-2.22,-1.31,-1.67,-1.6,0.18,-0.2,-0.17,0.15,-0.2,-0.06,-1.57,-3.21,-1.03,-2.24,-0.32,-0.08,-0.61,0.08,0.28,-4.51,-3.85,-1.26,-3.45,-0.67,-0.42,-29.37,-4.49,-0.9,-2.04,0.35,-0.19,20.18,7.56,92.77,1.003,8.78,10.42,6,51.82,59.42,17.84,16.63,14.35,55.43
533,Chris Brown,WSH,R,5,31.966666666667,6.3933333333333,-20.15,23.73,-21.83,-15.02,17.28,-22.87,-9.62,14.21,-22.48,-0.33,-1.58,41.67,-0.88,1.37,-31.93,-8.94,11.11,-23.41,-6.01,1.83,-38.14,-0.95,-0.32,-,-3.91,12.37,-18.39,1.24,-0.84,40.00,-6.62,14.2,-14.05,-0.46,-0.91,-33.33,10.00,100.00,1.100,20.65,20.65,5.63,41.29,78.57,31.91,28.15,11.26,73.91
534,Mat Clark,ANA,D,7,79.983333333333,11.42619047619,-3.05,11.93,-6.26,-2.66,7.84,-5.62,-2.27,1.98,-3.54,0.52,-0.98,16.67,-0.36,-0.01,-3.56,-1.28,2.7,-3.61,-0.9,-2.65,4.19,0.02,-0.98,12.63,-0.5,7.14,-8.97,0.67,0,0.00,-2.24,12.57,-8.73,0,0,-,10.81,95.35,1.062,6,9.75,7.5,48.01,44.44,22.5,17.25,21,51.72
535,Alex Chiasson,OTT,R,76,780.61666666667,10.271271929825,-1.42,-3.24,0.85,-2.18,-2.65,0.21,-1.64,-0.56,-0.97,-0.78,0.12,-10.45,-0.23,-0.13,-1.28,-1.41,-2.4,1.20,-1.09,-0.52,-1.36,-1.02,0.23,-26.92,-0.43,-2.5,3.01,0.27,-0.29,17.03,-0.51,-2.67,1.37,0.05,0.14,0.00,6.28,92.61,0.989,12.61,15.07,9.22,47.27,57.75,20.91,22.6,18.52,53.02
536,Jakob Silfverberg,ANA,R,81,1025.3166666667,12.658230452675,0.38,-1.21,0.74,-0.25,-0.81,0.37,0.14,-1.32,1.32,0.16,-0.32,5.40,-0.07,-0.08,0.18,-0.91,-1,0.18,-0.69,-0.04,-1.57,0.27,-0.28,10.23,-0.3,-1.27,1.35,-0.01,-0.37,12.41,0.78,0.26,0.34,-0.23,0.35,-31.99,8.74,92.62,1.014,10.12,14.63,7.78,39.03,56.54,18.02,23.23,18.32,49.60
537,Anton Lander,EDM,C,38,444.06666666667,11.685964912281,3.89,-0.69,2.12,4.28,0.48,2.40,4.41,1.4,2.67,-0.45,0.38,-8.41,0.22,0.21,0.61,2.78,0.32,2.60,1.88,1.63,1.65,-0.66,0.6,-22.13,1.2,-1.75,3.41,0.01,0.28,-5.57,0.47,-1.14,1.15,0.29,-0.61,37.27,5.65,89.66,0.953,8.11,12.16,7.03,47.83,53.57,15.94,19.59,16.89,48.56
538,John Tavares,NYI,C,82,1296.05,15.805487804878,9.15,0.65,3.33,6.07,2.26,1.81,4.67,2.31,1.43,0.59,0.4,1.45,0.4,0.14,1.98,5.96,1.57,3.13,2.79,-0.61,6.02,0.3,0.13,2.27,4.23,2.9,1.21,0.13,0.68,-13.66,4.12,-0.38,3.15,0.22,-0.31,29.23,8.30,90.95,0.993,12.13,10.97,2.69,38.42,81.88,24.17,18.05,10.74,69.23
539,Victor Hedman,T.B,D,59,970.85,16.455084745763,0.94,0.08,0.37,-0.31,-0.14,-0.09,-0.55,-0.65,0.18,1.3,0.62,4.19,-0.03,0.23,-3.24,0.87,0.48,0.25,0.11,0.52,-1.19,0.92,0.38,5.30,1.02,-0.06,1.19,0.68,-0.1,17.80,-0.21,-0.47,0.21,-0.18,0.46,-26.43,11.65,90.12,1.018,11.56,13.29,7.48,34.42,60.71,23.18,20.33,14.89,60.88
540,Matt Duchene,COL,C,82,1224.3666666667,14.931300813008,1.63,1.9,0.10,1.89,3.38,-0.52,1.65,3.29,-0.97,0.75,0.19,5.71,0.23,0.19,1.13,3.94,1.29,3.29,1.79,0.27,4.36,0.45,-0.09,9.85,2.88,1.36,2.55,0.41,-0.01,11.56,-3.59,0.48,-3.17,-0.05,0.41,-16.52,10.23,92.75,1.030,9.41,14.46,9.21,38.86,50.53,16.76,22,19.16,46.66
541,Evander Kane,WPG,L,37,530.8,14.345945945946,3.28,-0.21,1.56,2.67,0.23,1.47,1.79,1.09,0.54,-0.32,0.9,-14.63,0.16,0.35,-2.45,2.93,1.74,0.94,0.8,2.49,-4.66,-0.53,0.51,-18.98,2.84,-1,4.78,-0.28,0.28,-20.56,1.22,-2.9,3.03,0.61,0.27,4.17,7.81,91.67,0.995,8.48,12.09,8.25,43.52,50.68,15.6,19.33,17.63,46.94
542,Brayden Schenn,PHI,C,82,1082.7833333333,13.204674796748,3.16,2.01,0.55,1.29,2.46,-0.67,0.01,0.34,-0.28,-0.28,-0.4,1.51,0.14,0.09,0.75,3.07,0.17,3.13,0.15,1.05,-2.09,-0.42,-0.19,-5.96,3.89,-1.17,6.82,0.16,-0.06,6.94,1.13,3.25,-1.30,0.03,-0.24,23.43,6.63,93.98,1.006,13.08,15.24,8.37,41.89,60.98,21.11,20.61,16.29,56.44
543,Oliver Ekman-Larsson,ARI,D,82,1442.2833333333,17.588821138211,2.15,-8.37,4.66,1.44,-5.46,4.11,1.56,-3.77,4.46,0.42,-0.54,11.11,0.14,-0.18,3.73,1.24,-3.55,4.70,0.42,-0.54,2.40,0.12,-0.39,9.91,1.09,-4.02,6.30,0.24,-0.22,12.26,1.58,-6.46,5.30,0.17,0.06,7.93,6.43,91.99,0.984,7.53,16.22,9.48,42.02,44.25,17.43,24.92,21.09,45.25
